speed_y	speed_x	thw	timestamp	distan	thw2	gun	a_y	a_z	brake	position_x	position_y	front	a_x	speed	steer	drive-status	distan	obs-thw	obs-speed	ttc
0.089786	2.160358	6.20208605291	1533175216.427522	13.4306400089	6.20193040728	17.172503	-0.097702	0.153459	19.551384	470783.333500	4399211.355393	-88.128247	-0.026066	2.162223	0.212766	1.000000	9.53207591403	0.489458707429	19.4747294702	5.71262734548
0.090306	2.158139	6.20174886953	1533175216.437525	13.4092301222	6.20159443414	17.320517	-0.189974	-0.007409	19.954224	470783.354865	4399211.356432	-88.128540	-0.050442	2.160027	0.148936	1.000000	9.47811376066	0.486741999907	19.4725619784	5.71500686962
0.090730	2.154707	6.1981522666	1533175216.447525	13.3878398733	6.19799654047	17.320517	-0.155876	0.064176	19.954224	470783.376198	4399211.357477	-88.128568	-0.020667	2.156616	0.148936	1.000000	9.47811376066	0.486741999907	19.4725619784	5.71141026669
0.092137	2.151063	6.21338390699	1533175216.457522	13.3664812939	6.19789582102	17.320517	-0.330547	-0.243904	19.954224	470783.398125	4399211.356851	-88.136501	0.016125	2.153036	0.148936	1.000000	9.37017500338	0.481219163646	19.4717411759	5.73216474334
0.092800	2.149118	6.19852929496	1533175216.467522	13.3445453598	6.19801311256	17.434958	-0.290860	0.082404	20.280766	470783.419292	4399211.358031	-88.137117	-0.045776	2.151120	0.063830	1.000000	9.31622067351	0.478450784728	19.4716384023	5.72007851023
0.093118	2.147329	6.19418693867	1533175216.477522	13.3233454945	6.19367840685	17.434958	-0.397949	-0.174000	20.280766	470783.440434	4399211.359216	-88.138247	-0.049444	2.149347	0.063830	1.000000	9.26228669476	0.47568578072	19.4714390679	5.71850115795
0.093497	2.145611	6.18944988225	1533175216.487522	13.3021703112	6.18893566801	17.320517	-0.217227	0.241793	20.721752	470783.461557	4399211.360405	-88.138164	-0.048455	2.147647	0.000000	1.000000	9.20833648596	0.472959740255	19.4695990001	5.716490142
0.093804	2.143343	6.18449654839	1533175216.497522	13.2810138737	6.18398362192	17.320517	-0.119346	-0.191491	20.721752	470783.482657	4399211.361597	-88.138862	-0.014410	2.145395	0.000000	1.000000	9.20833648596	0.472959740255	19.4695990001	5.71153680814
0.093974	2.140571	6.18094774271	1533175216.507525	13.2598802307	6.18062418842	17.206074	-0.044322	-0.121355	21.089495	470783.503802	4399211.362739	-88.139875	-0.003952	2.142633	-0.042553	1.000000	9.10044142841	0.467466162124	19.4675939474	5.71348158059
0.074734	2.155864	6.24042839579	1533175216.517526	13.2387044146	6.17870835303	17.303730	-0.183150	-0.302369	20.816359	470783.527045	4399211.360480	-88.140558	0.039756	2.157159	-0.127660	1.000000	9.01816873374	0.463039069076	19.4760428137	5.77738932671
0.074812	2.152726	6.13200835736	1533175216.532522	13.215351896	6.12627622534	17.303730	-0.403229	0.057539	20.816359	470783.560339	4399211.360194	-88.140100	-0.013025	2.154026	-0.127660	1.000000	8.93704050153	0.458890320177	19.4753301793	5.67311803718
0.075059	2.151913	6.12544850468	1533175216.537525	13.1820566676	6.11972959824	17.663843	-0.428755	-0.119443	21.013199	470783.571434	4399211.360100	-88.140550	-0.010499	2.153222	-0.191489	1.000000	8.93704050153	0.458890320177	19.4753301793	5.6665581845
0.074937	2.149712	6.12262723186	1533175216.547522	13.1709612694	6.11686173995	17.663843	-0.230137	-0.154800	21.013199	470783.593588	4399211.359911	-88.140868	-0.026882	2.151018	-0.191489	1.000000	8.88294411084	0.456155848496	19.4734850822	5.66647138336
0.074727	2.147494	6.11859940295	1533175216.557522	13.1488064632	6.11282958266	17.564661	-0.135553	-0.120290	21.297016	470783.615723	4399211.359721	-88.140749	0.016007	2.148794	-0.276596	1.000000	8.82884491521	0.453482661138	19.4689801217	5.66511674181
0.075390	2.144092	6.14880690174	1533175216.567522	13.1266706478	6.10885484964	17.564661	-0.037150	-0.087977	21.297016	470783.638432	4399211.357917	-88.147748	0.021120	2.145417	-0.276596	1.000000	8.77474364791	0.450754759601	19.4667797977	5.69805214214
0.076000	2.140822	6.11245597717	1533175216.582522	13.1038901057	6.10785227565	17.140459	-0.264422	-0.199411	21.651026	470783.671430	4399211.357796	-88.148606	0.022475	2.142171	-0.340426	1.000000	8.66584524899	0.445198439671	19.4651294272	5.6672575375
