speed_y	speed_x	thw	timestamp	distan	thw2	gun	a_y	a_z	brake	position_x	position_y	front	a_x	speed	steer	drive-status	obs-distan	obs-thw	obs-speed	ttc
2.054860	-1.632151	5.90523997835	1533265688.118331	15.520850045	5.9040634793	17.190815	-0.439080	-0.107428	19.397268	433322.714362	4437233.997505	42.004112	-0.928464	2.624189	70.446808	1.000000	62.3791538795	2.52572583202	24.6975158937	3.37951414633
2.044774	-1.636172	5.90480350005	1533265688.128332	15.4948334121	5.90461792658	17.190815	-0.455622	0.081207	19.397268	433322.698396	4437234.017936	42.214633	-0.988211	2.618809	70.446808	1.000000	62.3105602579	2.51535515387	24.7720725091	3.38944834618
2.035593	-1.639968	5.90703528242	1533265688.138331	15.4689039133	5.90684693436	17.058060	-0.580120	-0.292687	19.676508	433322.682392	4437234.038267	42.426033	-0.962892	2.614026	71.617020	1.000000	62.2415249057	2.5047197645	24.8496960769	3.40231551792
2.026218	-1.644170	5.90794059099	1533265688.148330	15.4430296486	5.90775671265	17.499046	-0.574623	-0.156346	18.359655	433322.666348	4437234.058507	42.638833	-0.912070	2.609378	72.702126	1.000000	62.1722346801	2.49425578289	24.9261663966	3.4136848081
2.016692	-1.648425	5.90856284615	1533265688.158331	15.4172019976	5.90838199663	17.499046	-0.577004	-0.019820	18.359655	433322.650259	4437234.078655	42.852806	-0.996580	2.604678	72.702126	1.000000	62.1027579267	2.48410438902	25.0000596598	3.42445845713
2.006982	-1.652646	5.90932177413	1533265688.168327	15.3914183242	5.90914436418	17.499046	-0.523262	-0.343067	18.359655	433322.634138	4437234.098694	43.068672	-0.989213	2.599849	72.702126	1.000000	62.0330941436	2.4739869816	25.074139276	3.43533479253
1.997015	-1.656128	5.9104056887	1533265688.178327	15.3656996892	5.9102277437	17.285419	-0.369229	-0.083122	18.341345	433322.617971	4437234.118641	43.285990	-1.013188	2.594384	73.659576	1.000000	61.9631992475	2.46363054176	25.151173521	3.44677514694
1.982632	-1.660961	5.91345655433	1533265688.193331	15.3400237337	5.91278073474	17.285419	-0.280506	-0.160459	18.341345	433322.593898	4437234.148579	43.599042	-0.911447	2.586431	73.659576	1.000000	61.893066395	2.45330878524	25.228404499	3.46014776909
1.978576	-1.663028	5.91630966579	1533265688.198331	15.3016076807	5.91610898596	17.499046	-0.217329	-0.117211	18.561073	433322.585762	4437234.158454	43.708753	-0.894335	2.584652	74.382980	1.000000	61.7875163671	2.43779384486	25.3456691989	3.47851582093
1.964654	-1.669095	5.91535093798	1533265688.213330	15.2888127547	5.91523065956	17.499046	-0.331386	-0.081871	18.561073	433322.561298	4437234.187939	44.041219	-0.918053	2.577934	74.382980	1.000000	61.7522213821	2.43286925668	25.3824660789	3.4824816813
1.955285	-1.672572	5.9159242422	1533265688.223331	15.250500191	5.91578379857	17.123674	-0.480859	-0.062911	18.146029	433322.544938	4437234.207467	44.263856	-0.971884	2.573059	74.914894	1.000000	61.6463760849	2.41832613043	25.4913410185	3.49759811177
1.945720	-1.675897	5.91722769123	1533265688.233331	15.2250248623	5.91709123743	17.123674	-0.636160	-0.025567	18.146029	433322.528546	4437234.226897	44.487447	-0.930111	2.567968	74.914894	1.000000	61.5753826357	2.40836467137	25.5673002381	3.50886301986
1.935879	-1.679325	5.91905852027	1533265688.243327	15.199603954	5.91892264781	17.483788	-0.659157	-0.035670	18.321508	433322.512125	4437234.246224	44.711932	-0.948215	2.562764	75.319145	1.000000	61.5041627388	2.3985493976	25.6422330932	3.52050912267
1.925725	-1.683755	5.92117118091	1533265688.253331	15.1742429178	5.92104576065	17.483788	-0.598334	-0.022598	18.321508	433322.495649	4437234.265469	44.937631	-0.976972	2.558017	75.319145	1.000000	61.4327082592	2.38870309143	25.7180176471	3.53246808948
1.915268	-1.688422	5.92223089018	1533265688.263332	15.1489085816	5.92212975192	17.189289	-0.437316	-0.004727	18.451210	433322.478911	4437234.284838	45.164156	-1.045633	2.553238	75.617020	1.000000	61.3610483593	2.37915267504	25.7911352235	3.54307821514
1.905625	-1.692939	5.92420143521	1533265688.273331	15.1233093858	5.92318827536	17.189289	-0.225016	-0.137118	18.451210	433322.462417	4437234.304260	45.376824	-1.054709	2.549009	75.617020	1.000000	61.2892661978	2.3695446505	25.8654194108	3.55465678471
1.895472	-1.698183	5.92310873552	1533265688.283331	15.0978286854	5.92301897928	17.254902	-0.066838	-0.229270	18.545815	433322.445572	4437234.323434	45.604905	-1.029006	2.544924	75.957443	1.000000	61.1814852433	2.35535900811	25.9754394267	3.56774972741
1.885269	-1.703842	5.92258353054	1533265688.293327	15.0723062186	5.92249757501	17.254902	-0.081107	-0.231591	18.545815	433322.428679	4437234.342496	45.832142	-1.059916	2.541125	75.957443	1.000000	61.1454460048	2.35067010464	26.0119214024	3.5719134259
1.874178	-1.710575	5.92140771042	1533265688.303331	15.0468359751	5.92132853561	17.286945	-0.193264	-0.075202	18.681620	433322.411714	4437234.361464	46.059589	-1.163699	2.537442	76.425529	1.000000	61.0370258834	2.33677752216	26.1201698941	3.58463018826
1.863252	-1.717544	5.91997300557	1533265688.313332	15.0213880625	5.91989415424	17.286945	-0.354644	-0.025342	18.681620	433322.394686	4437234.380314	46.287165	-1.263640	2.534101	76.425529	1.000000	60.9644846623	2.32714134826	26.1971558831	3.59283165731
1.846579	-1.727340	5.91772077201	1533265688.328331	14.9959857935	5.91767486518	17.337301	-0.441233	-0.056600	16.276798	433322.369016	4437234.408380	46.627843	-1.335339	2.528548	77.212769	1.000000	60.8920160676	2.31812559312	26.2677812835	3.59959517889
1.841961	-1.731030	5.91574913513	1533265688.333331	14.9579509509	5.91562863387	17.337301	-0.421969	-0.044120	16.276798	433322.360424	4437234.417684	46.741153	-1.303147	2.527703	77.212769	1.000000	60.8190876198	2.30866039019	26.3438866445	3.60708874494
1.825573	-1.739917	5.91264272974	1533265688.348330	14.9452865567	5.91259596427	17.369345	-0.375289	-0.025486	18.080416	433322.334556	4437234.445433	47.079875	-1.278372	2.521910	78.255318	1.000000	60.7825796258	2.3040534519	26.3807159403	3.60858927784
1.815463	-1.745394	5.91122578231	1533265688.358327	14.9073502887	5.91113492894	17.369345	-0.267281	0.010916	18.080416	433322.317244	4437234.463799	47.306911	-1.175381	2.518394	78.255318	1.000000	60.6726370568	2.29021731097	26.4920873518	3.62100847134
1.806291	-1.751129	5.91044732914	1533265688.368327	14.8821111268	5.90936570164	17.402914	-0.217100	-0.015219	18.210117	433322.300183	4437234.482238	47.518749	-1.165700	2.515779	79.425529	1.000000	60.5991440451	2.28102639598	26.5666123601	3.62942093316
1.796420	-1.755154	5.90563213632	1533265688.378331	14.8569899314	5.90552267564	17.402914	-0.204861	0.165343	18.210117	433322.282766	4437234.500422	47.745753	-1.123712	2.511512	79.425529	1.000000	60.5253652891	2.27176663458	26.642421967	3.63386550174
1.790921	-1.756035	5.90568096398	1533265688.383331	14.8318103815	5.90553036638	17.402914	-0.196441	0.129450	18.210117	433322.274047	4437234.509474	47.859936	-1.068680	2.508197	79.425529	1.000000	60.451380485	2.2627188635	26.7162577995	3.64296210048
1.777516	-1.760356	5.90841230406	1533265688.398332	14.8192421809	5.90832465749	17.190815	-0.271786	-0.000082	18.381018	433322.247847	4437234.536491	48.203764	-0.897623	2.501683	80.659576	1.000000	60.4143113538	2.25825719337	26.7526265525	3.65015511069
1.768613	-1.762054	5.90879222539	1533265688.408331	14.781607645	5.9086653445	17.190815	-0.366196	0.322863	18.381018	433322.230352	4437234.554389	48.435128	-0.845346	2.496563	80.659576	1.000000	60.3031079141	2.24541803149	26.8560718175	3.6633741939
1.759786	-1.764116	5.91088159261	1533265688.418331	14.7565793925	5.91075786691	17.270161	-0.548148	0.060170	13.739223	433322.212833	4437234.572202	48.668114	-0.812489	2.491777	81.893616	1.000000	60.228557412	2.23657984294	26.9288653397	3.67430174967
1.751527	-1.765251	5.91221600242	1533265688.428330	14.7315950309	5.91208403917	17.270161	-0.593991	0.299232	13.739223	433322.195300	4437234.589927	48.901915	-0.804872	2.486756	81.893616	1.000000	60.1538480458	2.22768926692	27.0028001388	3.6845267355
1.747742	-1.765987	5.91417267775	1533265688.433330	14.7066634902	5.913995378	17.401388	-0.607376	0.330067	13.769741	433322.186542	4437234.598753	49.019361	-0.777784	2.484616	83.042557	1.000000	60.0789125818	2.21902353388	27.0744819352	3.69514914387
1.736288	-1.766639	5.91421713087	1533265688.448331	14.6942296318	5.91408476473	17.401388	-0.485365	0.276232	13.769741	433322.160255	4437234.625116	49.374776	-0.630704	2.477037	83.042557	1.000000	60.0037772827	2.21037941045	27.1463699848	3.70383772042
1.728409	-1.766510	5.9173054721	1533265688.458331	14.6570004208	5.91715037797	17.628748	-0.408923	0.045428	13.690394	433322.142728	4437234.642592	49.614937	-0.607904	2.471428	84.446808	1.000000	59.9284403457	2.20157114572	27.2207602567	3.71573432638
1.721383	-1.766077	5.92224521143	1533265688.468331	14.632249536	5.92056476497	17.628748	-0.410311	0.126333	13.690394	433322.125536	4437234.660234	49.842546	-0.574306	2.466209	84.446808	1.000000	59.8528464028	2.1931307082	27.2910530043	3.72911450323
1.713128	-1.765620	5.92330148713	1533265688.478331	14.6076161233	5.92310551267	17.320517	-0.405959	0.197882	15.825131	433322.108020	4437234.677587	50.087339	-0.653505	2.460126	85.170212	1.000000	59.7770528887	2.18444206933	27.3649064573	3.7388594178
1.709214	-1.765528	5.92795885789	1533265688.483331	14.5829597474	5.92772880228	17.320517	-0.440733	0.144471	15.825131	433322.099264	4437234.686234	50.210245	-0.650860	2.457336	85.170212	1.000000	59.7010542265	2.17588002044	27.4376590922	3.75207883745
1.697395	-1.767313	5.92961012826	1533265688.498331	14.5706537265	5.92945113183	16.845961	-0.435626	0.202094	17.381552	433322.072980	4437234.712056	50.582894	-0.699278	2.450417	85.829788	1.000000	59.6251849759	2.16818473591	27.500048307	3.76142539235
1.688812	-1.768662	5.93134299095	1533265688.508327	14.5338077725	5.93115693065	16.845961	-0.388898	-0.123084	17.381552	433322.055449	4437234.729163	50.833559	-0.699729	2.445455	85.829788	1.000000	59.5488399411	2.15985362315	27.5707757706	3.7714893678
1.669217	-1.757482	5.93461872766	1533265688.518331	14.5093131725	5.93317528743	16.992447	-0.372925	0.024985	13.742275	433322.038938	4437234.745640	51.088826	-0.785252	2.423846	86.468086	1.000000	59.4723729592	2.15132538783	27.6445270881	3.78329333983
1.659617	-1.758708	5.97664337593	1533265688.528331	14.4859871217	5.97644698617	16.992447	-0.440321	-0.133568	13.742275	433322.021966	4437234.762023	51.342901	-0.754844	2.418136	86.468086	1.000000	59.3953150732	2.14101291885	27.7416892492	3.83563045708
1.650112	-1.760661	5.98098983928	1533265688.538331	14.4623978982	5.98080418065	17.467003	-0.547107	0.069501	13.792630	433322.004977	4437234.778310	51.598721	-0.860987	2.413048	87.021278	1.000000	59.318037278	2.13258452646	27.8150931614	3.84840531282
1.640245	-1.763559	5.98383751972	1533265688.548332	14.4388629776	5.98366173305	17.467003	-0.542094	0.124825	13.792630	433321.987962	4437234.794502	51.855899	-0.888266	2.408432	87.021278	1.000000	59.2405650595	2.12475613595	27.8811125932	3.85908138377
1.629992	-1.767806	5.98553646489	1533265688.558331	14.4153748721	5.98537757018	17.157244	-0.480755	0.032748	13.688869	433321.970915	4437234.810590	52.114164	-0.984473	2.404581	87.574471	1.000000	59.1628686415	2.11651948673	27.9529052355	3.86901697816
1.619615	-1.773138	5.98630973413	1533265688.568330	14.3919350782	5.98521533613	17.157244	-0.316398	-0.024694	13.688869	433321.954026	4437234.826771	52.357497	-1.117706	2.401493	87.574471	1.000000	59.0850451345	2.10901176451	28.0155123498	3.87729796962
1.608431	-1.778153	5.98328189439	1533265688.578327	14.3685456981	5.9831720093	16.864271	-0.199466	-0.107803	13.765163	433321.936850	4437234.842653	52.616534	-1.137679	2.397682	88.212769	1.000000	59.0069641111	2.1008144057	28.0876615997	3.88246748869
1.602265	-1.780536	5.98307489453	1533265688.583330	14.3451522614	5.98292528426	16.864271	-0.185173	-0.107519	13.765163	433321.928234	4437234.850558	52.746521	-1.177096	2.395321	88.212769	1.000000	58.9286905987	2.09301633464	28.1549119438	3.89005855989
1.584826	-1.789042	5.98399974166	1533265688.598331	14.3334593371	5.98394091527	16.864271	-0.180428	-0.074334	13.765163	433321.902318	4437234.874087	53.136692	-1.249694	2.390051	88.212769	1.000000	58.8503996156	2.08520957346	28.2227745185	3.8987901682
1.572154	-1.794134	5.98257451159	1533265688.608331	14.2984557241	5.98248979795	16.896315	-0.191457	-0.114827	13.742275	433321.884972	4437234.889619	53.397073	-1.352821	2.385495	88.914894	1.000000	58.7717798051	2.07737462721	28.2913726948	3.90519988438
1.560007	-1.800327	5.98423696938	1533265688.618327	14.2751721088	5.98415511617	16.896315	-0.262455	-0.278249	13.742275	433321.867580	4437234.905020	53.657352	-1.307743	2.382184	88.914894	1.000000	58.6929757769	2.06986169459	28.3559891612	3.91437527479
1.547209	-1.805489	5.98279949079	1533265688.628331	14.2519412572	5.9827205863	17.761501	-0.253564	-0.149421	13.694972	433321.850118	4437234.920308	53.917793	-1.370786	2.377739	89.659576	1.000000	58.613984555	2.06221668038	28.4228059605	3.92058281041
1.528798	-1.816330	5.98417515214	1533265688.643327	14.2287325435	5.98414398869	17.761501	-0.448488	-0.389093	13.694972	433321.823828	4437234.942989	54.309079	-1.308473	2.374085	89.659576	1.000000	58.4554423913	2.04716806324	28.5542957811	3.9370070889
1.521647	-1.818620	5.97884298137	1533265688.648331	14.1940109098	5.97872903026	18.039215	-0.370742	-0.128762	13.742275	433321.815022	4437234.950494	54.439895	-1.426937	2.371242	90.382980	1.000000	58.4554423913	2.04716806324	28.5542957811	3.93167491813
1.509723	-1.825703	5.98108146481	1533265688.658327	14.1824406611	5.9810178215	18.039215	-0.424885	-0.106824	13.742275	433321.797381	4437234.965393	54.699906	-1.451200	2.369062	90.382980	1.000000	58.3758302074	2.03948882813	28.6227751789	3.94159263668
1.497963	-1.832284	5.97765910465	1533265688.668331	14.1593498599	5.97677471503	17.514305	-0.201381	-0.030415	13.792630	433321.779961	4437234.980310	54.947744	-1.457633	2.366677	91.425529	1.000000	58.2960889365	2.03219616421	28.6862508469	3.94546294044
1.486224	-1.837930	5.97315949828	1533265688.678331	14.1364157529	5.97310733695	17.514305	-0.096528	-0.408651	13.792630	433321.762165	4437234.994982	55.207701	-1.360043	2.363651	91.425529	1.000000	58.2161419366	2.02482386649	28.7512128338	3.94833563179
1.474468	-1.842005	5.97104726695	1533265688.688327	14.1133513815	5.97099630255	17.090105	0.056743	-0.179650	13.769741	433321.744325	4437235.009532	55.468180	-1.307346	2.359457	92.127663	1.000000	58.1359840388	2.01729054803	28.8188452058	3.95375671892
1.463592	-1.846163	5.97190467953	1533265688.698331	14.0903303458	5.97185299235	17.007706	-0.088569	-0.290520	13.780422	433321.726427	4437235.023982	55.729018	-1.204016	2.355933	92.829788	1.000000	58.0556878627	2.00997861797	28.8837340574	3.96192606156
1.452577	-1.848762	5.97107607275	1533265688.708331	14.0673272831	5.97102179183	17.007706	-0.113910	0.087308	13.780422	433321.708498	4437235.038320	55.991183	-1.142939	2.351149	92.829788	1.000000	57.9348672471	1.99898456164	28.9821484162	3.97209151111
1.441905	-1.851441	5.97343633021	1533265688.718331	14.0443702078	5.9734071332	17.499046	-0.376787	-0.177249	13.693446	433321.690535	4437235.052524	56.253878	-1.074368	2.346684	93.425529	1.000000	57.8544044384	1.99237075968	29.0379710489	3.98106557053
1.431548	-1.853564	5.9750424552	1533265688.728331	14.0214699242	5.97501407272	17.499046	-0.453928	0.248860	13.693446	433321.672544	4437235.066623	56.517124	-1.075239	2.342014	93.425529	1.000000	57.7735338809	1.98506812491	29.1040560048	3.98997433029
1.422103	-1.856191	5.97719693558	1533265688.738331	13.9986125866	5.97716861923	18.054474	-0.588540	0.008486	13.789578	433321.654530	4437235.080624	56.781654	-1.000407	2.338338	93.872337	1.000000	57.6924111736	1.9779574354	29.1676707199	3.99923950018
1.413739	-1.858565	5.9768386309	1533265688.748331	13.9757974121	5.97680806285	18.054474	-0.497126	0.249515	13.789578	433321.636491	4437235.094534	57.046384	-0.957255	2.335149	93.872337	1.000000	57.6111594238	1.97069761174	29.233891126	4.00614101916
1.404651	-1.860596	5.97524192004	1533265688.758330	13.9530181753	5.97521536113	17.973602	-0.356792	0.161814	13.742275	433321.618437	4437235.108353	57.313018	-0.858410	2.331279	94.234039	1.000000	57.6111594238	1.97069761174	29.233891126	4.0045443083
1.391204	-1.862584	5.9760063563	1533265688.773331	13.9302824838	5.97538196148	17.973602	-0.123329	0.123247	13.742275	433321.590950	4437235.129735	57.701552	-0.858072	2.324794	94.234039	1.000000	57.4074366605	1.95283441206	29.3969812831	4.02317194424
1.381799	-1.864148	5.9771890405	1533265688.783332	13.8954582809	5.9770707774	17.367819	-0.078781	0.196860	13.719387	433321.572370	4437235.143796	57.970714	-0.834785	2.320434	94.595741	1.000000	57.3258183797	1.94568678314	29.4630250236	4.03150225736
1.373163	-1.866364	5.97837735882	1533265688.793331	13.8721574633	5.97825987005	17.367819	-0.151256	0.183480	13.719387	433321.553775	4437235.157762	58.241445	-0.866149	2.317087	94.595741	1.000000	57.2849411936	1.94243578665	29.4912921123	4.03594157217
1.364186	-1.868762	5.97697771355	1533265688.803330	13.8489018575	5.97685881347	17.367819	-0.177032	0.249234	13.719387	433321.535159	4437235.171640	58.512965	-0.888523	2.313714	94.595741	1.000000	57.1622613248	1.9317263427	29.5912832274	4.04525137085
1.354851	-1.870860	5.97566280329	1533265688.813331	13.8256821603	5.97553637154	16.975662	-0.297896	0.063679	13.716334	433321.516535	4437235.185423	58.785785	-0.903522	2.309922	94.936172	1.000000	57.0801732301	1.92481080181	29.654952672	4.05085200148
1.345385	-1.873849	5.97545059036	1533265688.823331	13.8025126879	5.97531548162	16.975662	-0.391408	0.103189	13.716334	433321.497905	4437235.199106	59.059264	-0.951624	2.306809	94.936172	1.000000	56.9978326904	1.9174951327	29.7251511717	4.05795545766
1.336082	-1.876400	5.97349329211	1533265688.833331	13.7793977273	5.97335875112	17.026016	-0.430848	0.006712	13.762112	433321.479247	4437235.212694	59.333201	-0.979829	2.303474	95.170212	1.000000	56.915382554	1.91039260714	29.7925056564	4.06310068497
1.325690	-1.879013	5.9721156569	1533265688.843331	13.7563162475	5.9719867676	17.026016	-0.478892	0.072085	13.762112	433321.460561	4437235.226185	59.608192	-1.000863	2.299596	95.170212	1.000000	56.8326890821	1.90305733352	29.8638869576	4.06905832338
1.315127	-1.881692	5.97216239474	1533265688.853331	13.7332690426	5.97203554129	17.451744	-0.392134	0.169337	13.742275	433321.441845	4437235.239574	59.883342	-1.063237	2.295719	95.319145	1.000000	56.7497862889	1.89592730909	29.9324694659	4.07623508565
1.300539	-1.887878	5.97276268422	1533265688.868332	13.7102570024	5.97209719587	17.451744	-0.023550	-0.067075	13.742275	433321.414076	4437235.259605	60.279362	-1.084037	2.292485	95.319145	1.000000	56.6666948379	1.88884025569	30.0007873441	4.08392242853
1.289384	-1.892383	5.96571964423	1533265688.878327	13.6760172842	5.96558637642	17.860685	0.102555	-0.254473	13.665980	433321.395275	4437235.272742	60.554726	-1.066468	2.289896	95.489365	1.000000	56.5834131905	1.88199428301	30.065666884	4.08372536122
1.283411	-1.894143	5.9625021581	1533265688.883331	13.6530813215	5.9623150228	17.860685	0.115896	-0.220630	13.665980	433321.385844	4437235.279278	60.692353	-1.121571	2.287995	95.489365	1.000000	56.4999523379	1.8753311704	30.1279865817	4.0871709877
1.273169	-1.899043	5.96238602195	1533265688.893331	13.6416068694	5.96225379398	17.500572	0.057354	-0.103184	13.794156	433321.366961	4437235.292257	60.966941	-1.225704	2.286334	95.702126	1.000000	56.416319476	1.86872515665	30.189736182	4.0936608653
1.256896	-1.904881	5.9566555639	1533265688.908331	13.6186935081	5.95656343652	17.500572	-0.142235	-0.064867	13.794156	433321.338554	4437235.311532	61.379068	-1.162772	2.282183	95.702126	1.000000	56.3328410171	1.86276510434	30.2415161663	4.09389045956
1.245988	-1.909667	5.95249864307	1533265688.918331	13.5843644637	5.95235547006	17.320517	-0.290337	-0.270872	13.714808	433321.319582	4437235.324240	61.653002	-1.184677	2.280200	95.914894	1.000000	56.2489568726	1.85622334311	30.3029035172	4.09627529996
1.234954	-1.914144	5.94765874409	1533265688.928331	13.5615296209	5.94751759536	17.320517	-0.272170	0.140345	13.714808	433321.300564	4437235.336837	61.926827	-1.240511	2.277951	95.914894	1.000000	56.1648805933	1.85001350541	30.3591732866	4.09764523868
1.229454	-1.916921	5.94357243798	1533265688.933331	13.5387180287	5.94337544078	17.157244	-0.256771	0.025289	13.719387	433321.291038	4437235.343093	62.063223	-1.241289	2.277310	96.063828	1.000000	56.080710069	1.84383987737	30.4151736587	4.09973256061
1.213803	-1.923674	5.94014213269	1533265688.948327	13.5273214409	5.94004392943	17.157244	-0.071538	-0.165920	13.719387	433321.262393	4437235.361700	62.472809	-1.153718	2.274607	96.063828	1.000000	55.9963524547	1.83779162927	30.4693696298	4.10235050342
1.203459	-1.927875	5.93223292982	1533265688.958331	13.4931636238	5.93208568504	17.502098	-0.066755	0.086372	13.723965	433321.243230	4437235.373982	62.745650	-1.142783	2.272667	96.234039	1.000000	55.9118344158	1.83159692191	30.5262766862	4.10063600791
1.194435	-1.930991	5.9288057474	1533265688.968331	13.4704025146	5.92713429404	17.502098	-0.016373	0.031933	13.723965	433321.224437	4437235.386343	63.003864	-1.111937	2.270551	96.234039	1.000000	55.8271613308	1.82522464881	30.5864603391	4.10358109859
1.184356	-1.934739	5.92295881837	1533265688.978327	13.4479087115	5.92275122273	18.086519	0.056919	-0.105461	13.694972	433321.205230	4437235.398447	63.275792	-1.047509	2.268461	96.382980	1.000000	55.7422242489	1.81928514975	30.6396302176	4.10367366862
1.179376	-1.936289	5.9184712885	1533265688.983331	13.4252059438	5.91820002362	18.086519	0.080077	-0.085017	13.694972	433321.195599	4437235.404470	63.411808	-1.047762	2.267189	96.382980	1.000000	55.6572358159	1.81366080218	30.6877866849	4.10481048632
1.164228	-1.941518	5.91666602065	1533265688.998336	13.4138466881	5.91651013131	18.056000	-0.053964	0.072419	13.694972	433321.166665	4437235.422381	63.819671	-1.101672	2.263829	96.531914	1.000000	55.6146688566	1.81075657849	30.7134981682	4.10590944216
1.134815	-1.938056	5.91026144823	1533265689.008336	13.3798175792	5.91025982052	18.056000	-0.173365	0.124932	13.694972	433321.147877	4437235.433650	64.091809	-1.090454	2.245855	96.531914	1.000000	55.4871669952	1.80243767729	30.7845134921	4.10782377094
1.125261	-1.940590	5.94859911804	1533265689.018337	13.357909149	5.94780569048	18.056000	-0.239075	0.162560	13.694972	433321.128803	4437235.444404	64.363330	-1.051904	2.243235	96.531914	1.000000	55.4018415729	1.79659547828	30.8371262439	4.15200363976
1.115391	-1.943013	5.94584750308	1533265689.028336	13.336012437	5.94499124566	18.069735	-0.279428	0.131499	13.698024	433321.109720	4437235.455041	64.634895	-1.021022	2.240401	96.723404	1.000000	55.315911851	1.78871804633	30.9248916925	4.15712945675
1.105114	-1.944904	5.94362248059	1533265689.038336	13.3141650883	5.94275984	18.069735	-0.285922	0.185108	13.698024	433321.090618	4437235.465578	64.905575	-0.978144	2.236947	96.723404	1.000000	55.2298176826	1.7826092491	30.9825710321	4.16101323149
1.094397	-1.946987	5.94308962071	1533265689.048336	13.2923496172	5.94218352834	18.553444	-0.190671	0.016678	13.713283	433321.071493	4437235.476008	65.176596	-1.041877	2.233486	96.829788	1.000000	55.143547629	1.77661747971	31.0385033687	4.166472141
1.084198	-1.948910	5.9425280056	1533265689.058336	13.2705654367	5.94163806563	18.553444	-0.171380	0.085235	13.713283	433321.052348	4437235.486337	65.447140	-1.003900	2.230187	96.829788	1.000000	55.0570962707	1.77068345897	31.0936977424	4.17184454663
1.073706	-1.951910	5.94160075233	1533265689.068337	13.2488118333	5.94067306161	18.550392	-0.197374	0.239315	13.691920	433321.033176	4437235.496563	65.717668	-1.045591	2.227734	96.829788	1.000000	54.9704973909	1.76495540941	31.1455445831	4.17664534292
1.063716	-1.954892	5.9384005489	1533265689.078336	13.2270831273	5.93746072346	18.550392	-0.118821	0.150916	13.691920	433321.013978	4437235.506683	65.987219	-1.088872	2.225555	96.829788	1.000000	54.8837448455	1.75906637047	31.2004969039	4.17933417843
1.048473	-1.958671	5.93460044091	1533265689.093336	13.2053811085	5.93352269817	18.591593	-0.001299	-0.018917	13.691920	433320.985122	4437235.521679	66.392115	-1.038185	2.221641	96.829788	1.000000	54.7098146591	1.74773077669	31.3033422475	4.18686966422
1.043484	-1.960119	5.93018927989	1533265689.098336	13.172861134	5.92933832876	18.591593	0.000454	0.030171	13.691920	433320.975490	4437235.526627	66.527089	-1.030605	2.220569	96.829788	1.000000	54.7098146591	1.74773077669	31.3033422475	4.1824585032
1.036278	-1.962387	5.92764747773	1533265689.108336	13.1620325546	5.92732428248	18.551918	-0.085540	-0.056186	13.792630	433320.956491	4437235.536997	66.784596	-1.041324	2.219197	96.829788	1.000000	54.6226363433	1.742215804	31.3523940133	4.18543167373
1.026726	-1.963899	5.92185763928	1533265689.118336	13.1403877195	5.92123534754	18.551918	-0.148976	0.119188	13.792630	433320.937161	4437235.546849	67.054584	-0.991931	2.216092	96.829788	1.000000	54.5352946454	1.73651395922	31.4050424737	4.18534368006
1.017727	-1.965705	5.92036482178	1533265689.128336	13.1186918486	5.91974153086	18.525978	-0.317478	0.094783	13.691920	433320.917813	4437235.556609	67.324833	-0.952701	2.213541	96.829788	1.000000	54.4478248999	1.73084144023	31.4574308394	4.18952338155
1.009086	-1.967902	5.91740668232	1533265689.138336	13.0970215302	5.91677386152	18.525978	-0.311452	0.198620	13.691920	433320.898445	4437235.566280	67.594110	-0.919442	2.211536	96.829788	1.000000	54.3602481858	1.72523487002	31.5088972119	4.1921718123
1.000225	-1.970169	5.91299221413	1533265689.148336	13.0753732586	5.91234927157	18.963913	-0.232959	-0.008395	13.691920	433320.879057	4437235.575863	67.863034	-0.886930	2.209529	96.808510	1.000000	54.2725039536	1.71990667296	31.5554935665	4.19308554117
0.991706	-1.972785	5.90858590544	1533265689.158333	13.0537462284	5.90793161278	18.963913	-0.113734	-0.105362	13.691920	433320.859651	4437235.585355	68.131725	-0.911360	2.208022	96.808510	1.000000	54.184901428	1.71451944549	31.6035502371	4.19406645995
0.983010	-1.975020	5.90283922414	1533265689.168336	13.0321431987	5.90217995959	18.950180	-0.004570	-0.156586	13.769741	433320.840209	4437235.594767	68.401057	-0.878525	2.206130	96.702126	1.000000	54.0528276652	1.70662253556	31.6723976972	4.19621668858
0.975584	-1.977484	5.89747879648	1533265689.178336	13.0105428027	5.89745065011	18.950180	0.011525	-0.083240	13.769741	433320.821098	4437235.604203	68.658344	-0.875084	2.205042	96.702126	1.000000	54.0087366185	1.70378320655	31.6993009504	4.19369558993
0.970990	-1.978043	5.89121434834	1533265689.183336	12.9892292291	5.89069470293	18.950180	0.018106	-0.045257	13.713283	433320.811351	4437235.608852	68.792837	-0.879553	2.203515	96.489365	1.000000	53.9204611976	1.69857111238	31.7446003906	4.19264323596
0.955235	-1.983254	5.89064278959	1533265689.198333	12.9784302842	5.88987607716	18.950180	0.066798	-0.013770	13.713283	433320.782071	4437235.622644	69.195644	-1.051659	2.201310	96.489365	1.000000	53.7878059577	1.69069089231	31.8140981314	4.19995189728
0.944181	-1.985784	5.88173881478	1533265689.208336	12.9460645978	5.88107290558	18.939499	0.023388	-0.264347	13.691920	433320.762503	4437235.631708	69.462787	-1.108492	2.198821	96.361702	1.000000	53.6991560664	1.68523582938	31.8644756599	4.1965029854
