auto-speed	auto-speed-x	auto-speed-y	distance	line-distance	line-id	obspeed	obspeed-x	obspeed-y	respeed	respeed-x	respeed-y	status	thw	timestamp	ttc
12.890236	-1.120802	12.841417	86.917182	0.032761	-1025001.000000	0.000000	0.000000	0.000000	12.890236	-1.120802	12.841417	1.000000	6.742870	1542945132.947073	6.742870
12.891875	-1.121185	12.843029	86.711823	0.032985	-1025001.000000	0.000000	0.000000	0.000000	12.891875	-1.121185	12.843029	1.000000	6.726083	1542945132.963077	6.726083
12.893397	-1.122134	12.844474	86.609170	0.033103	-1025001.000000	0.000000	0.000000	0.000000	12.893397	-1.122134	12.844474	1.000000	6.717327	1542945132.971076	6.717327
12.895234	-1.122603	12.846277	86.506476	0.033226	-1025001.000000	0.000000	0.000000	0.000000	12.895234	-1.122603	12.846277	1.000000	6.708407	1542945132.979077	6.708407
12.896561	-1.122404	12.847626	86.198420	0.033601	-1025001.000000	0.000000	0.000000	0.000000	12.896561	-1.122404	12.847626	1.000000	6.683830	1542945133.003075	6.683830
12.895988	-1.122142	12.847074	86.095671	0.033721	-1025001.000000	0.000000	0.000000	0.000000	12.895988	-1.122142	12.847074	1.000000	6.676160	1542945133.011079	6.676160
12.895031	-1.121322	12.846185	85.993021	0.033838	-1025001.000000	0.000000	0.000000	0.000000	12.895031	-1.121322	12.846185	1.000000	6.668694	1542945133.019076	6.668694
12.894531	-1.121136	12.845699	85.890315	0.033952	-1025001.000000	0.000000	0.000000	0.000000	12.894531	-1.121136	12.845699	1.000000	6.660988	1542945133.027078	6.660988
12.893512	-1.119124	12.844852	85.684975	0.034169	-1025001.000000	0.000000	0.000000	0.000000	12.893512	-1.119124	12.844852	1.000000	6.645588	1542945133.043077	6.645588
12.894220	-1.117502	12.845703	85.561257	0.034259	-1025001.000000	0.000000	0.000000	0.000000	12.894220	-1.117502	12.845703	1.000000	6.635629	1542945133.051077	6.635629
12.895634	-1.116579	12.847204	85.458567	0.034339	-1025001.000000	0.000000	0.000000	0.000000	12.895634	-1.116579	12.847204	1.000000	6.626938	1542945133.059077	6.626938
12.897413	-1.115094	12.849118	85.355853	0.034408	-1025001.000000	0.000000	0.000000	0.000000	12.897413	-1.115094	12.849118	1.000000	6.618060	1542945133.067078	6.618060
12.900057	-1.112842	12.851967	85.150405	0.034511	-1025001.000000	0.000000	0.000000	0.000000	12.900057	-1.112842	12.851967	1.000000	6.600777	1542945133.083079	6.600777
12.901153	-1.111813	12.853156	85.047687	0.034549	-1025001.000000	0.000000	0.000000	0.000000	12.901153	-1.111813	12.853156	1.000000	6.592255	1542945133.091078	6.592255
12.901218	-1.111368	12.853259	84.944953	0.034581	-1025001.000000	0.000000	0.000000	0.000000	12.901218	-1.111368	12.853259	1.000000	6.584259	1542945133.099078	6.584259
12.899241	-1.110872	12.851318	84.739508	0.034637	-1025001.000000	0.000000	0.000000	0.000000	12.899241	-1.110872	12.851318	1.000000	6.569341	1542945133.115077	6.569341
12.896601	-1.110460	12.848704	84.534107	0.034692	-1025001.000000	0.000000	0.000000	0.000000	12.896601	-1.110460	12.848704	1.000000	6.554759	1542945133.131076	6.554759
12.896315	-1.109873	12.848468	84.431400	0.034715	-1025001.000000	0.000000	0.000000	0.000000	12.896315	-1.109873	12.848468	1.000000	6.546940	1542945133.139077	6.546940
12.896607	-1.109501	12.848793	84.328689	0.034734	-1025001.000000	0.000000	0.000000	0.000000	12.896607	-1.109501	12.848793	1.000000	6.538828	1542945133.147078	6.538828
