auto-a-x	auto-a-y	auto-a-z	auto-speed	auto-speed-x	auto-speed-y	distance	line-distance	line-id	obspeed	obspeed-x	obspeed-y	respeed	respeed-x	respeed-y	status	thw	timestamp	ttc
0.065415	-0.114365	-0.037348	0.007271	-0.005169	0.005114	170.843194	0.006444	-102901.000000	7.495259	0.654093	-7.466664	7.500806	-0.659262	7.471778	1.000000	22.776645	1543460172.287976	23495.383830
0.079305	-0.071142	0.034284	0.007816	-0.005701	0.005347	170.843096	0.006345	-102901.000000	7.495259	0.654093	-7.466664	7.501084	-0.659794	7.472010	1.000000	22.775786	1543460172.303973	21858.970835
0.038517	-0.067981	-0.004213	0.007757	-0.005575	0.005394	170.843046	0.006293	-102901.000000	7.495259	0.654093	-7.466664	7.501120	-0.659668	7.472057	1.000000	22.775671	1543460172.311976	22024.574935
0.062202	-0.064184	-0.007310	0.007164	-0.005455	0.004644	170.843587	0.007824	-102901.000000	7.495259	0.654093	-7.466664	7.500363	-0.659548	7.471308	1.000000	22.778042	1543460172.327978	23846.888204
0.115807	-0.100372	0.019179	0.007888	-0.006084	0.005020	170.843538	0.007660	-102901.000000	7.495259	0.654093	-7.466664	7.500793	-0.660176	7.471684	1.000000	22.776729	1543460172.343976	21659.677851
0.114356	-0.078199	0.024136	0.008314	-0.006573	0.005091	170.843511	0.007572	-102901.000000	7.495259	0.654093	-7.466664	7.500906	-0.660666	7.471755	1.000000	22.776382	1543460172.351973	20549.276700
0.013844	-0.058085	-0.000347	0.007818	-0.006093	0.004899	170.843459	0.007397	-102901.000000	7.495259	0.654093	-7.466664	7.500673	-0.660185	7.471563	1.000000	22.777083	1543460172.367973	21852.335090
0.047045	-0.059782	0.007514	0.007753	-0.006030	0.004874	170.843434	0.007312	-102901.000000	7.495259	0.654093	-7.466664	7.500642	-0.660122	7.471537	1.000000	22.777175	1543460172.375978	22036.302556
0.032207	-0.048224	0.050473	0.008512	-0.006283	0.005742	170.843245	0.006737	-102901.000000	7.495259	0.654093	-7.466664	7.501530	-0.660376	7.472406	1.000000	22.774453	1543460172.431976	20070.639205
0.055798	-0.036048	0.006460	0.007864	-0.005990	0.005095	170.243670	0.006587	-102901.000000	7.499728	0.708547	-7.466183	7.505368	-0.714536	7.471278	1.000000	22.682921	1543460172.447981	21649.596623
0.083861	-0.058998	0.042438	0.008005	-0.006224	0.005034	170.243646	0.006511	-102901.000000	7.499728	0.708547	-7.466183	7.505330	-0.714770	7.471217	1.000000	22.683033	1543460172.455978	21268.166607
0.053059	-0.084247	-0.016180	0.008094	-0.006252	0.005140	170.243597	0.006358	-102901.000000	7.499728	0.708547	-7.466183	7.505438	-0.714799	7.471323	1.000000	22.682699	1543460172.471976	21033.262543
0.060762	-0.104986	0.063391	0.008368	-0.006340	0.005462	170.243570	0.006281	-102901.000000	7.499728	0.708547	-7.466183	7.505767	-0.714886	7.471645	1.000000	22.681702	1543460172.479976	20344.060830
