auto-speed	auto-speed-x	auto-speed-y	distance	line-distance	line-id	obspeed	obspeed-x	obspeed-y	respeed	respeed-x	respeed-y	status	thw	timestamp	ttc
12.879274	-1.087473	12.833281	145.896457	0.071798	-1025001.000000	0.000000	0.000000	0.000000	12.879274	-1.087473	12.833281	1.000000	11.328003	1542944936.850991	11.328003
12.879722	-1.085647	12.833886	145.690709	0.071559	-1025001.000000	0.000000	0.000000	0.000000	12.879722	-1.085647	12.833886	1.000000	11.311634	1542944936.866988	11.311634
12.877660	-1.084830	12.831885	145.484899	0.071286	-1025001.000000	0.000000	0.000000	0.000000	12.877660	-1.084830	12.831885	1.000000	11.297464	1542944936.882991	11.297464
12.877500	-1.085710	12.831650	145.382050	0.071154	-1025001.000000	0.000000	0.000000	0.000000	12.877500	-1.085710	12.831650	1.000000	11.289617	1542944936.890989	11.289617
12.878588	-1.086723	12.832656	145.279132	0.071029	-1025001.000000	0.000000	0.000000	0.000000	12.878588	-1.086723	12.832656	1.000000	11.280672	1542944936.898992	11.280672
12.878844	-1.087325	12.832862	145.176273	0.070910	-1025001.000000	0.000000	0.000000	0.000000	12.878844	-1.087325	12.832862	1.000000	11.272462	1542944936.906990	11.272462
12.879445	-1.087458	12.833454	144.970400	0.070654	-1025001.000000	0.000000	0.000000	0.000000	12.879445	-1.087458	12.833454	1.000000	11.255951	1542944936.922991	11.255951
12.879493	-1.086790	12.833559	144.867480	0.070510	-1025001.000000	0.000000	0.000000	0.000000	12.879493	-1.086790	12.833559	1.000000	11.247918	1542944936.930987	11.247918
12.880510	-1.086515	12.834603	144.764475	0.070362	-1025001.000000	0.000000	0.000000	0.000000	12.880510	-1.086515	12.834603	1.000000	11.239033	1542944936.938989	11.239033
12.881940	-1.086713	12.836021	144.661473	0.070213	-1025001.000000	0.000000	0.000000	0.000000	12.881940	-1.086713	12.836021	1.000000	11.229789	1542944936.946990	11.229789
12.882966	-1.088906	12.836865	144.455476	0.069931	-1025001.000000	0.000000	0.000000	0.000000	12.882966	-1.088906	12.836865	1.000000	11.212905	1542944936.962990	11.212905
12.883444	-1.089768	12.837272	144.352462	0.069802	-1025001.000000	0.000000	0.000000	0.000000	12.883444	-1.089768	12.837272	1.000000	11.204493	1542944936.970991	11.204493
12.883579	-1.090587	12.837337	144.249429	0.069680	-1025001.000000	0.000000	0.000000	0.000000	12.883579	-1.090587	12.837337	1.000000	11.196379	1542944936.978993	11.196379
12.883512	-1.089934	12.837325	143.940440	0.069319	-1025001.000000	0.000000	0.000000	0.000000	12.883512	-1.089934	12.837325	1.000000	11.172454	1542944937.002991	11.172454
12.883818	-1.089166	12.837698	143.837418	0.069192	-1025001.000000	0.000000	0.000000	0.000000	12.883818	-1.089166	12.837698	1.000000	11.164192	1542944937.010992	11.164192
12.874529	-1.088407	12.828440	143.749272	0.069816	-1025001.000000	0.000000	0.000000	0.000000	12.874529	-1.088407	12.828440	1.000000	11.165400	1542944937.018991	11.165400
12.877381	-1.084580	12.831626	141.733587	0.069613	-1025001.000000	0.000000	0.000000	0.000000	12.877381	-1.084580	12.831626	1.000000	11.006399	1542944937.034988	11.006399
12.880443	-1.082686	12.834859	141.527575	0.069362	-1025001.000000	0.000000	0.000000	0.000000	12.880443	-1.082686	12.834859	1.000000	10.987788	1542944937.050992	10.987788
12.881775	-1.082536	12.836208	141.424591	0.069227	-1025001.000000	0.000000	0.000000	0.000000	12.881775	-1.082536	12.836208	1.000000	10.978657	1542944937.058991	10.978657
12.882013	-1.082895	12.836417	141.321586	0.069092	-1025001.000000	0.000000	0.000000	0.000000	12.882013	-1.082895	12.836417	1.000000	10.970458	1542944937.066991	10.970458
