auto-a-x	auto-a-y	auto-a-z	auto-speed	auto-speed-x	auto-speed-y	distance	line-distance	line-id	obspeed	obspeed-x	obspeed-y	respeed	respeed-x	respeed-y	status	thw	timestamp	ttc
0.057936	0.298215	0.035583	0.208620	0.010645	-0.208348	28.309376	0.174073	-102901.000000	0.000000	0.000000	0.000000	0.208620	0.010645	-0.208348	1.000000	135.698386	1543394924.131133	135.698386
0.041528	0.291649	0.052346	0.211441	0.010984	-0.211155	28.311035	0.174046	-102901.000000	0.000000	0.000000	0.000000	0.211441	0.010984	-0.211155	1.000000	133.895698	1543394924.139137	133.895698
0.058044	0.230189	0.049158	0.215631	0.013176	-0.215228	28.314120	0.174598	-102901.000000	0.000000	0.000000	0.000000	0.215631	0.013176	-0.215228	1.000000	131.308446	1543394924.155137	131.308446
0.076709	0.219408	-0.008567	0.217871	0.013210	-0.217470	28.315816	0.174661	-102901.000000	0.000000	0.000000	0.000000	0.217871	0.013210	-0.217470	1.000000	129.966097	1543394924.163136	129.966097
0.073545	0.225911	0.036053	0.220165	0.013266	-0.219765	28.317530	0.174723	-102901.000000	0.000000	0.000000	0.000000	0.220165	0.013266	-0.219765	1.000000	128.619712	1543394924.171137	128.619712
0.067868	0.235596	-0.005426	0.222535	0.013378	-0.222132	28.319263	0.174783	-102901.000000	0.000000	0.000000	0.000000	0.222535	0.013378	-0.222132	1.000000	127.257700	1543394924.179136	127.257700
0.049724	0.226937	0.023562	0.224838	0.013626	-0.224424	28.321014	0.174844	-102901.000000	0.000000	0.000000	0.000000	0.224838	0.013626	-0.224424	1.000000	125.962022	1543394924.187137	125.962022
0.030374	0.227809	-0.018139	0.229429	0.014359	-0.228979	28.324572	0.174967	-102901.000000	0.000000	0.000000	0.000000	0.229429	0.014359	-0.228979	1.000000	123.456854	1543394924.203137	123.456854
0.042272	0.228702	0.061939	0.231747	0.014663	-0.231283	28.326379	0.175031	-102901.000000	0.000000	0.000000	0.000000	0.231747	0.014663	-0.231283	1.000000	122.229502	1543394924.211137	122.229502
0.060802	0.228360	0.022034	0.234060	0.014824	-0.233590	28.328204	0.175095	-102901.000000	0.000000	0.000000	0.000000	0.234060	0.014824	-0.233590	1.000000	121.029883	1543394924.219133	121.029883
0.077593	0.126086	0.127455	0.237558	0.014847	-0.237094	28.328173	0.175221	-102901.000000	0.000000	0.000000	0.000000	0.237558	0.014847	-0.237094	1.000000	119.247278	1543394924.235132	119.247278
0.066741	0.039556	0.193505	0.238365	0.014854	-0.237902	28.330039	0.175282	-102901.000000	0.000000	0.000000	0.000000	0.238365	0.014854	-0.237902	1.000000	118.851559	1543394924.243133	118.851559
0.057265	-0.052786	0.174930	0.238433	0.014899	-0.237967	28.331907	0.175343	-102901.000000	0.000000	0.000000	0.000000	0.238433	0.014899	-0.237967	1.000000	118.825547	1543394924.251132	118.825547
0.044522	-0.140405	0.197153	0.237801	0.015004	-0.237327	28.333775	0.175405	-102901.000000	0.000000	0.000000	0.000000	0.237801	0.015004	-0.237327	1.000000	119.149123	1543394924.259133	119.149123
0.055368	-0.242280	0.156017	0.235184	0.015063	-0.234702	28.337483	0.175533	-102901.000000	0.000000	0.000000	0.000000	0.235184	0.015063	-0.234702	1.000000	120.490484	1543394924.275132	120.490484
0.083713	-0.330450	0.224992	0.233030	0.014767	-0.232562	28.339318	0.175598	-102901.000000	0.000000	0.000000	0.000000	0.233030	0.014767	-0.232562	1.000000	121.612265	1543394924.283130	121.612265
0.101256	-0.468883	0.281060	0.229768	0.014262	-0.229325	28.341131	0.175661	-102901.000000	0.000000	0.000000	0.000000	0.229768	0.014262	-0.229325	1.000000	123.346803	1543394924.291129	123.346803
0.092799	-0.600852	0.299578	0.225449	0.013764	-0.225028	28.342915	0.175723	-102901.000000	0.000000	0.000000	0.000000	0.225449	0.013764	-0.225028	1.000000	125.717661	1543394924.299132	125.717661
0.084151	-0.740312	0.328464	0.220018	0.013271	-0.219618	28.344658	0.175784	-102901.000000	0.000000	0.000000	0.000000	0.220018	0.013271	-0.219618	1.000000	128.828658	1543394924.307131	128.828658
0.060171	-0.980661	0.257637	0.206090	0.012491	-0.205711	28.340095	0.175909	-102901.000000	0.000000	0.000000	0.000000	0.206090	0.012491	-0.205711	1.000000	137.513500	1543394924.323132	137.513500
0.068813	-1.054018	0.366381	0.198150	0.011976	-0.197788	28.341674	0.175975	-102901.000000	0.000000	0.000000	0.000000	0.198150	0.011976	-0.197788	1.000000	143.031418	1543394924.331132	143.031418
0.080838	-1.064852	0.240573	0.190118	0.011377	-0.189778	28.343190	0.176041	-102901.000000	0.000000	0.000000	0.000000	0.190118	0.011377	-0.189778	1.000000	149.081759	1543394924.339132	149.081759
0.060420	-0.881284	0.166519	0.176249	0.010541	-0.175934	28.346043	0.176177	-102901.000000	0.000000	0.000000	0.000000	0.176249	0.010541	-0.175934	1.000000	160.829209	1543394924.355133	160.829209
