auto-a-x	auto-a-y	auto-a-z	auto-speed	auto-speed-x	auto-speed-y	distance	line-distance	line-id	obspeed	obspeed-x	obspeed-y	respeed	respeed-x	respeed-y	status	thw	timestamp	ttc
0.055646	-0.027919	-0.013299	0.009829	-0.006712	-0.007181	169.885155	0.091050	-204201.000000	0.000000	0.000000	0.000000	0.009829	-0.006712	-0.007181	0.000000	17283.612382	1543459333.279592	17283.612382
0.089961	-0.094710	0.023166	0.010073	-0.007316	-0.006924	169.885215	0.090870	-204201.000000	0.000000	0.000000	0.000000	0.010073	-0.007316	-0.006924	0.000000	16865.492238	1543459333.303587	16865.492238
0.071977	-0.071186	-0.030486	0.010288	-0.007623	-0.006909	169.884732	0.092354	-204201.000000	0.000000	0.000000	0.000000	0.010288	-0.007623	-0.006909	0.000000	16513.233411	1543459333.311589	16513.233411
0.068001	-0.035760	0.081951	0.010505	-0.007698	-0.007148	169.884772	0.092243	-204201.000000	0.000000	0.000000	0.000000	0.010505	-0.007698	-0.007148	0.000000	16172.483715	1543459333.319594	16172.483715
0.048777	-0.020051	0.048221	0.010666	-0.007598	-0.007485	169.884810	0.092131	-204201.000000	0.000000	0.000000	0.000000	0.010666	-0.007598	-0.007485	0.000000	15928.293057	1543459333.327592	15928.293057
0.069439	-0.030471	0.020304	0.011110	-0.007514	-0.008184	169.884876	0.091909	-204201.000000	0.000000	0.000000	0.000000	0.011110	-0.007514	-0.008184	0.000000	15291.028522	1543459333.343593	15291.028522
0.078741	-0.068541	0.033383	0.011240	-0.007712	-0.008178	169.884906	0.091797	-204201.000000	0.000000	0.000000	0.000000	0.011240	-0.007712	-0.008178	0.000000	15113.653759	1543459333.351594	15113.653759
0.057794	-0.080087	-0.011123	0.011181	-0.007756	-0.008053	169.884938	0.091683	-204201.000000	0.000000	0.000000	0.000000	0.011181	-0.007756	-0.008053	1.000000	15194.363903	1543459333.359592	15194.363903
0.062634	-0.086564	0.008737	0.011125	-0.007849	-0.007884	169.884970	0.091570	-204201.000000	0.000000	0.000000	0.000000	0.011125	-0.007849	-0.007884	1.000000	15271.234914	1543459333.367589	15271.234914
0.025550	-0.046930	0.000494	0.010956	-0.007656	-0.007837	169.885038	0.091343	-204201.000000	0.000000	0.000000	0.000000	0.010956	-0.007656	-0.007837	1.000000	15505.684885	1543459333.383592	15505.684885
0.038030	-0.040559	-0.024708	0.010960	-0.007492	-0.007999	169.865334	0.091231	-204201.000000	0.000000	0.000000	0.000000	0.010960	-0.007492	-0.007999	1.000000	15498.689850	1543459333.391595	15498.689850
0.055819	-0.048430	0.047439	0.011045	-0.007485	-0.008122	169.865365	0.091120	-204201.000000	0.000000	0.000000	0.000000	0.011045	-0.007485	-0.008122	1.000000	15379.755015	1543459333.399595	15379.755015
0.047097	-0.058218	-0.027949	0.011023	-0.007415	-0.008156	169.865396	0.091009	-204201.000000	0.000000	0.000000	0.000000	0.011023	-0.007415	-0.008156	1.000000	15410.579276	1543459333.407592	15410.579276
0.076637	-0.082185	0.096737	0.011028	-0.007677	-0.007916	169.865317	0.090780	-204201.000000	0.000000	0.000000	0.000000	0.011028	-0.007677	-0.007916	1.000000	15403.738812	1543459333.423592	15403.738812
0.063722	-0.073251	0.026715	0.011042	-0.007763	-0.007852	169.865278	0.090664	-204201.000000	0.000000	0.000000	0.000000	0.011042	-0.007763	-0.007852	1.000000	15383.953258	1543459333.431592	15383.953258
