auto-speed	auto-speed-x	auto-speed-y	distance	line-distance	line-id	obspeed	obspeed-x	obspeed-y	respeed	respeed-x	respeed-y	status	thw	timestamp	ttc
12.886045	-1.091756	12.839712	155.047004	0.100509	-1025501.000000	0.668179	-0.067073	0.664804	12.217952	-1.024683	12.174908	1.000000	12.690097	1542944060.450614	12.032164
12.887352	-1.092386	12.840971	154.943885	0.100466	-1025501.000000	0.668179	-0.067073	0.664804	12.219260	-1.025313	12.176167	1.000000	12.680301	1542944060.458613	12.022942
12.889102	-1.093215	12.842657	154.737591	0.100395	-1025501.000000	0.668179	-0.067073	0.664804	12.221009	-1.026142	12.177853	1.000000	12.661605	1542944060.474613	12.005304
12.889584	-1.092135	12.843232	154.634540	0.100355	-1025501.000000	0.668179	-0.067073	0.664804	12.221491	-1.025062	12.178428	1.000000	12.652673	1542944060.482613	11.996861
12.890205	-1.090998	12.843952	154.531500	0.100306	-1025501.000000	0.668179	-0.067073	0.664804	12.222114	-1.023925	12.179148	1.000000	12.643598	1542944060.490612	11.988288
12.890663	-1.089846	12.844510	154.428428	0.100247	-1025501.000000	0.668179	-0.067073	0.664804	12.222573	-1.022773	12.179705	1.000000	12.634691	1542944060.498613	11.979867
12.890649	-1.089646	12.844513	154.222285	0.100114	-1025501.000000	0.668179	-0.067073	0.664804	12.222559	-1.022573	12.179708	1.000000	12.617839	1542944060.514615	11.963888
12.878276	-1.090650	12.832010	154.129769	0.100619	-1025501.000000	0.668179	-0.067073	0.664804	12.210184	-1.023577	12.167205	1.000000	12.623051	1542944060.522613	11.968199
12.877758	-1.091177	12.831446	154.026946	0.100607	-1025501.000000	0.668179	-0.067073	0.664804	12.209666	-1.024104	12.166641	1.000000	12.615164	1542944060.530610	11.960695
12.877962	-1.092264	12.831557	153.924047	0.100603	-1025501.000000	0.668179	-0.067073	0.664804	12.209868	-1.025191	12.166753	1.000000	12.606528	1542944060.538613	11.952516
12.878467	-1.094411	12.831881	153.718296	0.100619	-1025501.000000	0.668179	-0.067073	0.664804	12.210372	-1.027338	12.167077	1.000000	12.589157	1542944060.554615	11.936071
12.879651	-1.095681	12.832961	153.615451	0.100640	-1025501.000000	0.668179	-0.067073	0.664804	12.211555	-1.028608	12.168157	1.000000	12.579516	1542944060.562613	11.926989
12.880494	-1.096365	12.833748	154.733926	0.100668	-1025501.000000	1.110831	-0.110645	1.105307	11.769792	-0.985721	11.728442	1.000000	13.146701	1542944060.570618	12.013043
12.881669	-1.096494	12.834917	154.631114	0.100699	-1025501.000000	1.110831	-0.110645	1.105307	11.770967	-0.985849	11.729610	1.000000	13.136654	1542944060.578612	12.003966
12.882766	-1.096496	12.836018	154.538017	0.101220	-1025501.000000	1.110831	-0.110645	1.105307	11.772064	-0.985851	11.730711	1.000000	13.127521	1542944060.586615	11.995717
12.882837	-1.096916	12.836053	154.331777	0.101273	-1025501.000000	1.110831	-0.110645	1.105307	11.772134	-0.986271	11.730746	1.000000	13.109923	1542944060.602615	11.979643
12.882951	-1.097793	12.836093	154.228682	0.101305	-1025501.000000	1.110831	-0.110645	1.105307	11.772248	-0.987149	11.730787	1.000000	13.101039	1542944060.610613	11.971533
12.883512	-1.098684	12.836580	154.125508	0.101345	-1025501.000000	1.110831	-0.110645	1.105307	11.772807	-0.988039	11.731273	1.000000	13.091653	1542944060.618617	11.963004
12.882491	-1.100421	12.835406	153.919249	0.101444	-1025501.000000	1.110831	-0.110645	1.105307	11.771784	-0.989777	11.730100	1.000000	13.075269	1542944060.634618	11.947941
12.882914	-1.101062	12.835775	153.816232	0.101504	-1025501.000000	1.110831	-0.110645	1.105307	11.772206	-0.990418	11.730469	1.000000	13.066050	1542944060.642610	11.939553
12.883261	-1.101859	12.836056	154.260810	0.101569	-1025501.000000	0.247680	-0.024593	0.246456	12.635605	-1.077265	12.589599	1.000000	12.208423	1542944060.650613	11.973739
12.883442	-1.102389	12.836192	154.157659	0.101640	-1025501.000000	0.247680	-0.024593	0.246456	12.635786	-1.077796	12.589736	1.000000	12.200085	1542944060.658615	11.965564
12.883744	-1.101160	12.836600	153.951390	0.101776	-1025501.000000	0.247680	-0.024593	0.246456	12.636088	-1.076567	12.590144	1.000000	12.183470	1542944060.674616	11.949275
12.883940	-1.099964	12.836900	153.848263	0.101833	-1025501.000000	0.247680	-0.024593	0.246456	12.636285	-1.075371	12.590443	1.000000	12.175118	1542944060.682616	11.941088
12.883857	-1.098278	12.836961	153.745172	0.101879	-1025501.000000	0.247680	-0.024593	0.246456	12.636202	-1.073684	12.590505	1.000000	12.167040	1542944060.690613	11.933163
