auto-a-x	auto-a-y	auto-a-z	auto-speed	auto-speed-x	auto-speed-y	distance	line-distance	line-id	obspeed	obspeed-x	obspeed-y	respeed	respeed-x	respeed-y	status	thw	timestamp	ttc
0.055888	-0.054373	0.081772	0.005030	0.004715	0.001752	31.047576	0.195804	-1025501.000000	0.000000	0.000000	0.000000	0.005030	0.004715	0.001752	0.000000	6173.077177	1543306547.240104	6173.077177
0.043916	-0.050095	-0.035007	0.005023	0.004695	0.001783	31.047554	0.195766	-1025501.000000	0.000000	0.000000	0.000000	0.005023	0.004695	0.001783	0.000000	6181.410955	1543306547.248102	6181.410955
0.036519	-0.026484	0.095324	0.005024	0.004552	0.002127	31.047508	0.195693	-1025501.000000	0.000000	0.000000	0.000000	0.005024	0.004552	0.002127	1.000000	6179.717856	1543306547.264104	6179.717856
0.037153	-0.062982	-0.051773	0.004934	0.004489	0.002049	31.056053	0.195657	-1025501.000000	0.000000	0.000000	0.000000	0.004934	0.004489	0.002049	1.000000	6293.715662	1543306547.272101	6293.715662
0.045021	-0.050461	-0.012125	0.004939	0.004480	0.002081	31.056029	0.195621	-1025501.000000	0.000000	0.000000	0.000000	0.004939	0.004480	0.002081	1.000000	6287.289971	1543306547.280104	6287.289971
0.037622	-0.017284	0.100471	0.004991	0.004389	0.002376	31.056003	0.195585	-1025501.000000	0.000000	0.000000	0.000000	0.004991	0.004389	0.002376	1.000000	6222.369942	1543306547.288102	6222.369942
0.063213	-0.078495	0.042212	0.004933	0.004526	0.001961	31.055953	0.195515	-1025501.000000	0.000000	0.000000	0.000000	0.004933	0.004526	0.001961	1.000000	6295.510605	1543306547.304104	6295.510605
0.068886	-0.018364	0.085257	0.005207	0.004685	0.002274	31.055929	0.195478	-1025501.000000	0.000000	0.000000	0.000000	0.005207	0.004685	0.002274	1.000000	5963.889443	1543306547.312102	5963.889443
0.067650	-0.062867	-0.089582	0.005346	0.004862	0.002222	31.055903	0.195440	-1025501.000000	0.000000	0.000000	0.000000	0.005346	0.004862	0.002222	1.000000	5809.190445	1543306547.320104	5809.190445
0.063130	-0.061736	0.084359	0.005468	0.005012	0.002186	31.055878	0.195401	-1025501.000000	0.000000	0.000000	0.000000	0.005468	0.005012	0.002186	1.000000	5679.413898	1543306547.328104	5679.413898
0.070207	-0.069544	-0.056622	0.005664	0.005232	0.002169	31.055828	0.195320	-1025501.000000	0.000000	0.000000	0.000000	0.005664	0.005232	0.002169	1.000000	5483.042065	1543306547.344102	5483.042065
0.069984	-0.026783	0.119878	0.005924	0.005409	0.002418	31.055803	0.195277	-1025501.000000	0.000000	0.000000	0.000000	0.005924	0.005409	0.002418	1.000000	5242.004536	1543306547.352105	5242.004536
0.020799	-0.026653	-0.001321	0.005810	0.005187	0.002617	31.055775	0.195235	-1025501.000000	0.000000	0.000000	0.000000	0.005810	0.005187	0.002617	1.000000	5345.022947	1543306547.360102	5345.022947
0.028600	-0.077866	-0.060617	0.005614	0.005068	0.002415	31.057487	0.195193	-1025501.000000	0.000000	0.000000	0.000000	0.005614	0.005068	0.002415	1.000000	5531.942377	1543306547.368104	5531.942377
0.031347	-0.034272	-0.002914	0.005649	0.004990	0.002649	31.057432	0.195112	-1025501.000000	0.000000	0.000000	0.000000	0.005649	0.004990	0.002649	1.000000	5497.542979	1543306547.384102	5497.542979
0.047275	-0.075642	-0.046311	0.005598	0.005019	0.002480	31.057404	0.195072	-1025501.000000	0.000000	0.000000	0.000000	0.005598	0.005019	0.002480	1.000000	5547.550104	1543306547.392104	5547.550104
0.067255	-0.067354	0.100390	0.005735	0.005208	0.002403	31.057377	0.195031	-1025501.000000	0.000000	0.000000	0.000000	0.005735	0.005208	0.002403	1.000000	5415.054227	1543306547.400104	5415.054227
0.062260	-0.061286	-0.024830	0.005843	0.005345	0.002362	31.057350	0.194988	-1025501.000000	0.000000	0.000000	0.000000	0.005843	0.005345	0.002362	1.000000	5315.075612	1543306547.408102	5315.075612
0.080696	-0.045367	0.115870	0.006358	0.005863	0.002458	31.057335	0.194930	-1025501.000000	0.000000	0.000000	0.000000	0.006358	0.005863	0.002458	1.000000	4884.903483	1543306547.424104	4884.903483
0.079370	-0.047257	-0.066688	0.006629	0.006122	0.002542	31.057327	0.194898	-1025501.000000	0.000000	0.000000	0.000000	0.006629	0.006122	0.002542	1.000000	4685.379173	1543306547.432102	4685.379173
0.075758	-0.028160	0.005463	0.006922	0.006339	0.002779	31.057318	0.194864	-1025501.000000	0.000000	0.000000	0.000000	0.006922	0.006339	0.002779	1.000000	4486.968582	1543306547.440104	4486.968582
0.044633	-0.023389	0.105293	0.007001	0.006311	0.003031	31.057307	0.194828	-1025501.000000	0.000000	0.000000	0.000000	0.007001	0.006311	0.003031	1.000000	4436.194281	1543306547.448099	4436.194281
0.063992	-0.036959	0.001414	0.007128	0.006414	0.003108	31.057283	0.194758	-1025501.000000	0.000000	0.000000	0.000000	0.007128	0.006414	0.003108	1.000000	4357.297793	1543306547.464104	4357.297793
