auto-speed	auto-speed-x	auto-speed-y	distance	line-distance	line-id	obspeed	obspeed-x	obspeed-y	respeed	respeed-x	respeed-y	status	thw	timestamp	ttc
12.834201	-1.083155	12.788412	157.427557	0.074089	-1025501.000000	0.000000	0.000000	0.000000	12.834201	-1.083155	12.788412	1.000000	12.266253	1542942764.650089	12.266253
12.834253	-1.082074	12.788557	157.325061	0.073822	-1025501.000000	0.000000	0.000000	0.000000	12.834253	-1.082074	12.788557	1.000000	12.258217	1542942764.658093	12.258217
12.832411	-1.082002	12.786714	157.120157	0.073279	-1025501.000000	0.000000	0.000000	0.000000	12.832411	-1.082002	12.786714	1.000000	12.244009	1542942764.674095	12.244009
12.831232	-1.081675	12.785558	157.017676	0.073234	-1025501.000000	0.000000	0.000000	0.000000	12.831232	-1.081675	12.785558	1.000000	12.237147	1542942764.682090	12.237147
12.829927	-1.081416	12.784271	156.915132	0.073187	-1025501.000000	0.000000	0.000000	0.000000	12.829927	-1.081416	12.784271	1.000000	12.230399	1542942764.690091	12.230399
12.829015	-1.080799	12.783407	156.812645	0.073138	-1025501.000000	0.000000	0.000000	0.000000	12.829015	-1.080799	12.783407	1.000000	12.223281	1542942764.698088	12.223281
12.828514	-1.082613	12.782751	156.607597	0.073047	-1025501.000000	0.000000	0.000000	0.000000	12.828514	-1.082613	12.782751	1.000000	12.207774	1542942764.714089	12.207774
12.829320	-1.082744	12.783548	156.505062	0.073011	-1025501.000000	0.000000	0.000000	0.000000	12.829320	-1.082744	12.783548	1.000000	12.199015	1542942764.722090	12.199015
12.831008	-1.081660	12.785335	156.402533	0.072970	-1025501.000000	0.000000	0.000000	0.000000	12.831008	-1.081660	12.785335	1.000000	12.189419	1542942764.730090	12.189419
12.832177	-1.081163	12.786550	156.299954	0.072922	-1025501.000000	0.000000	0.000000	0.000000	12.832177	-1.081163	12.786550	1.000000	12.180314	1542942764.738093	12.180314
12.833264	-1.080888	12.787664	146.677265	0.072821	-1025501.000000	0.000000	0.000000	0.000000	12.833264	-1.080888	12.787664	1.000000	11.429459	1542942764.754092	11.429459
12.832704	-1.080578	12.787128	146.574710	0.072766	-1025501.000000	0.000000	0.000000	0.000000	12.832704	-1.080578	12.787128	1.000000	11.421967	1542942764.762093	11.421967
12.832253	-1.080954	12.786644	146.472228	0.072712	-1025501.000000	0.000000	0.000000	0.000000	12.832253	-1.080954	12.786644	1.000000	11.414381	1542942764.770089	11.414381
12.831369	-1.081545	12.785706	146.369670	0.072663	-1025501.000000	0.000000	0.000000	0.000000	12.831369	-1.081545	12.785706	1.000000	11.407175	1542942764.778091	11.407175
