auto-speed	auto-speed-x	auto-speed-y	distance	line-distance	line-id	obspeed	obspeed-x	obspeed-y	respeed	respeed-x	respeed-y	status	thw	timestamp	ttc
12.864229	-1.067414	12.819868	150.771614	0.097216	-1025501.000000	0.864715	-0.086848	0.860343	11.999656	-0.980567	11.959525	1.000000	12.564661	1542944159.522654	11.720222
12.865442	-1.067771	12.821056	150.668714	0.096969	-1025501.000000	0.864715	-0.086848	0.860343	12.000869	-0.980923	11.960713	1.000000	12.554817	1542944159.530656	11.711118
12.866208	-1.068710	12.821746	150.565833	0.096728	-1025501.000000	0.864715	-0.086848	0.860343	12.001633	-0.981863	11.961402	1.000000	12.545445	1542944159.538656	11.702425
12.867555	-1.069998	12.822990	150.360252	0.096282	-1025501.000000	0.864715	-0.086848	0.860343	12.002979	-0.983150	11.962647	1.000000	12.526911	1542944159.554654	11.685224
12.867966	-1.070331	12.823375	150.257373	0.096065	-1025501.000000	0.864715	-0.086848	0.860343	12.003390	-0.983484	11.963032	1.000000	12.517911	1542944159.562659	11.676855
12.867086	-1.070825	12.822450	150.154576	0.095851	-1025501.000000	0.864715	-0.086848	0.860343	12.002509	-0.983977	11.962107	1.000000	12.510266	1542944159.570658	11.669665
12.866460	-1.071240	12.821787	150.051784	0.095641	-1025501.000000	0.864715	-0.086848	0.860343	12.001882	-0.984392	11.961444	1.000000	12.502355	1542944159.578657	11.662243
12.865360	-1.074437	12.820417	149.846224	0.095251	-1025501.000000	0.864715	-0.086848	0.860343	12.000779	-0.987589	11.960074	1.000000	12.486375	1542944159.594654	11.647262
12.866224	-1.074450	12.821282	149.743388	0.095069	-1025501.000000	0.864715	-0.086848	0.860343	12.001642	-0.987602	11.960939	1.000000	12.476908	1542944159.602657	11.638488
12.866688	-1.074141	12.821773	149.640586	0.094885	-1025501.000000	0.864715	-0.086848	0.860343	12.002107	-0.987293	11.961430	1.000000	12.467860	1542944159.610657	11.630078
12.867446	-1.072963	12.822633	149.537777	0.094695	-1025501.000000	0.864715	-0.086848	0.860343	12.002867	-0.986115	11.962290	1.000000	12.458505	1542944159.618657	11.621403
12.869319	-1.069361	12.824813	151.224717	0.094273	-1025501.000000	1.746072	-0.175479	1.737232	11.123556	-0.893882	11.087582	1.000000	13.594998	1542944159.634654	11.750794
12.870307	-1.067722	12.825942	151.121878	0.094041	-1025501.000000	1.746072	-0.175479	1.737232	11.124549	-0.892243	11.088710	1.000000	13.584540	1542944159.642655	11.741901
12.869993	-1.065518	12.825809	151.019058	0.093794	-1025501.000000	1.746072	-0.175479	1.737232	11.124240	-0.890039	11.088578	1.000000	13.575674	1542944159.650654	11.734199
