auto-a-x	auto-a-y	auto-a-z	auto-speed	auto-speed-x	auto-speed-y	distance	line-distance	line-id	obspeed	obspeed-x	obspeed-y	respeed	respeed-x	respeed-y	status	thw	timestamp	ttc
0.064044	-0.112766	0.020712	0.008356	-0.004335	0.007143	76.723665	0.235793	-102701.000000	0.000000	0.000000	0.000000	0.008356	-0.004335	0.007143	0.000000	9182.378721	1543477089.888658	9182.378721
0.065424	-0.087597	-0.019650	0.008599	-0.004917	0.007055	76.723679	0.235850	-102701.000000	0.000000	0.000000	0.000000	0.008599	-0.004917	0.007055	0.000000	8922.356961	1543477089.904651	8922.356961
0.055653	-0.061252	0.026263	0.008627	-0.004926	0.007082	76.723722	0.235908	-102701.000000	0.000000	0.000000	0.000000	0.008627	-0.004926	0.007082	0.000000	8893.818513	1543477089.912655	8893.818513
0.050759	-0.059336	0.014447	0.008680	-0.004924	0.007148	76.706231	0.235967	-102701.000000	0.000000	0.000000	0.000000	0.008680	-0.004924	0.007148	0.000000	8837.548818	1543477089.920656	8837.548818
0.049405	-0.054393	0.018790	0.008721	-0.004881	0.007227	76.706274	0.236027	-102701.000000	0.000000	0.000000	0.000000	0.008721	-0.004881	0.007227	0.000000	8795.983330	1543477089.928658	8795.983330
0.043292	-0.055469	0.052996	0.008769	-0.004645	0.007437	76.706357	0.236147	-102701.000000	0.000000	0.000000	0.000000	0.008769	-0.004645	0.007437	0.000000	8747.825170	1543477089.944655	8747.825170
0.055473	-0.046752	-0.005493	0.008741	-0.004543	0.007469	76.706397	0.236209	-102701.000000	0.000000	0.000000	0.000000	0.008741	-0.004543	0.007469	0.000000	8774.977365	1543477089.952658	8774.977365
0.060941	-0.074026	0.028052	0.008724	-0.004558	0.007439	76.706476	0.236331	-102701.000000	0.000000	0.000000	0.000000	0.008724	-0.004558	0.007439	1.000000	8792.087166	1543477089.968658	8792.087166
0.070903	-0.060689	-0.019134	0.008646	-0.004565	0.007342	76.706516	0.236392	-102701.000000	0.000000	0.000000	0.000000	0.008646	-0.004565	0.007342	1.000000	8872.055635	1543477089.976658	8872.055635
0.063401	-0.058922	0.034708	0.008610	-0.004553	0.007308	76.706557	0.236452	-102701.000000	0.000000	0.000000	0.000000	0.008610	-0.004553	0.007308	1.000000	8908.503320	1543477089.984654	8908.503320
