auto-a-x	auto-a-y	auto-a-z	auto-speed	auto-speed-x	auto-speed-y	distance	line-distance	line-id	obspeed	obspeed-x	obspeed-y	respeed	respeed-x	respeed-y	status	thw	timestamp	ttc
0.067042	-0.068305	-0.015047	0.008348	-0.008343	-0.000296	124.634423	0.004117	-102901.000000	13.503625	1.013062	-13.465570	13.503958	-1.021404	13.465274	1.000000	9.229474	1543460255.888017	14930.158102
0.062459	-0.099004	0.020312	0.008699	-0.008693	0.000329	124.634670	0.003916	-102901.000000	13.503625	1.013062	-13.465570	13.504608	-1.021754	13.465900	1.000000	9.229048	1543460255.912014	14327.616633
0.033071	-0.058661	0.083035	0.008536	-0.008531	0.000303	124.634751	0.003830	-102901.000000	13.503625	1.013062	-13.465570	13.504569	-1.021592	13.465873	1.000000	9.229080	1543460255.920012	14601.277341
0.065583	-0.090691	-0.007090	0.008342	-0.008340	-0.000211	124.635177	0.003409	-102901.000000	13.503625	1.013062	-13.465570	13.504042	-1.021401	13.465359	1.000000	9.229472	1543460255.960014	14939.976418
0.086624	-0.105604	-0.009923	0.008629	-0.008628	0.000099	123.435556	0.003324	-102901.000000	13.510530	0.800105	-13.486817	13.511142	-0.808733	13.486916	1.000000	9.135835	1543460255.968014	14305.158123
0.076082	-0.066559	-0.024785	0.008919	-0.008915	0.000259	123.435719	0.003150	-102901.000000	13.510530	0.800105	-13.486817	13.511319	-0.809020	13.487077	1.000000	9.135726	1543460255.984012	13839.401565
0.111583	-0.061482	0.007212	0.007438	-0.007397	0.000780	123.436582	0.004478	-102901.000000	13.510530	0.800105	-13.486817	13.511748	-0.807502	13.487597	1.000000	9.135501	1543460256.040014	16595.852294
0.053908	-0.038469	0.073804	0.007407	-0.007384	0.000576	123.436641	0.004430	-102901.000000	13.510530	0.800105	-13.486817	13.511544	-0.807489	13.487394	1.000000	9.135643	1543460256.048016	16665.501079
0.038807	-0.070535	-0.015416	0.006975	-0.006948	0.000618	121.036457	0.004338	-102901.000000	13.505962	1.025502	-13.466972	13.507107	-1.032450	13.467590	1.000000	8.960946	1543460256.064017	17352.051058
0.059606	-0.047926	0.013759	0.006997	-0.006980	0.000487	121.036518	0.004293	-102901.000000	13.505962	1.025502	-13.466972	13.506979	-1.032482	13.467460	1.000000	8.961035	1543460256.072017	17297.881661
