auto-speed	auto-speed-x	auto-speed-y	distance	line-distance	line-id	obspeed	obspeed-x	obspeed-y	respeed	respeed-x	respeed-y	status	thw	timestamp	ttc
12.885997	-1.119163	12.837305	79.817543	0.067554	-1025001.000000	0.000000	0.000000	0.000000	12.885997	-1.119163	12.837305	1.000000	6.194130	1542945453.243221	6.194130
12.887930	-1.118872	12.839271	79.714377	0.067655	-1025001.000000	0.000000	0.000000	0.000000	12.887930	-1.118872	12.839271	1.000000	6.185196	1542945453.251221	6.185196
12.890075	-1.118810	12.841429	79.611142	0.067753	-1025001.000000	0.000000	0.000000	0.000000	12.890075	-1.118810	12.841429	1.000000	6.176158	1542945453.259225	6.176158
12.891404	-1.118913	12.842754	79.507984	0.067850	-1025001.000000	0.000000	0.000000	0.000000	12.891404	-1.118913	12.842754	1.000000	6.167519	1542945453.267222	6.167519
12.893494	-1.122127	12.844571	79.301566	0.068065	-1025001.000000	0.000000	0.000000	0.000000	12.893494	-1.122127	12.844571	1.000000	6.150510	1542945453.283221	6.150510
12.892255	-1.123388	12.843218	79.198337	0.068192	-1025001.000000	0.000000	0.000000	0.000000	12.892255	-1.123388	12.843218	1.000000	6.143094	1542945453.291222	6.143094
12.892506	-1.125214	12.843310	79.095192	0.068331	-1025001.000000	0.000000	0.000000	0.000000	12.892506	-1.125214	12.843310	1.000000	6.134974	1542945453.299217	6.134974
12.891926	-1.127746	12.842505	78.991944	0.068488	-1025001.000000	0.000000	0.000000	0.000000	12.891926	-1.127746	12.842505	1.000000	6.127242	1542945453.307220	6.127242
12.891898	-1.129424	12.842330	78.785527	0.068841	-1025001.000000	0.000000	0.000000	0.000000	12.891898	-1.129424	12.842330	1.000000	6.111243	1542945453.323220	6.111243
12.892599	-1.129564	12.843021	78.682330	0.069022	-1025001.000000	0.000000	0.000000	0.000000	12.892599	-1.129564	12.843021	1.000000	6.102907	1542945453.331219	6.102907
12.894788	-1.128860	12.845280	78.539231	0.069200	-1025001.000000	0.000000	0.000000	0.000000	12.894788	-1.128860	12.845280	1.000000	6.090773	1542945453.339220	6.090773
12.897726	-1.129149	12.848205	78.332832	0.069583	-1025001.000000	0.000000	0.000000	0.000000	12.897726	-1.129149	12.848205	1.000000	6.073383	1542945453.355221	6.073383
12.900172	-1.129626	12.850618	78.229664	0.069795	-1025001.000000	0.000000	0.000000	0.000000	12.900172	-1.129626	12.850618	1.000000	6.064234	1542945453.363221	6.064234
12.900383	-1.129797	12.850815	78.126495	0.070008	-1025001.000000	0.000000	0.000000	0.000000	12.900383	-1.129797	12.850815	1.000000	6.056138	1542945453.371220	6.056138
12.900736	-1.129430	12.851201	78.023303	0.070221	-1025001.000000	0.000000	0.000000	0.000000	12.900736	-1.129430	12.851201	1.000000	6.047973	1542945453.379221	6.047973
12.900473	-1.129354	12.850944	77.920107	0.070432	-1025001.000000	0.000000	0.000000	0.000000	12.900473	-1.129354	12.850944	1.000000	6.040097	1542945453.387222	6.040097
12.899340	-1.128076	12.849919	77.713755	0.070847	-1025001.000000	0.000000	0.000000	0.000000	12.899340	-1.128076	12.849919	1.000000	6.024630	1542945453.403222	6.024630
12.899316	-1.126410	12.850041	77.610694	0.071077	-1025001.000000	0.000000	0.000000	0.000000	12.899316	-1.126410	12.850041	1.000000	6.016652	1542945453.411221	6.016652
12.899405	-1.124557	12.850293	77.507646	0.071292	-1025001.000000	0.000000	0.000000	0.000000	12.899405	-1.124557	12.850293	1.000000	6.008622	1542945453.419219	6.008622
12.899065	-1.123297	12.850061	77.404547	0.071495	-1025001.000000	0.000000	0.000000	0.000000	12.899065	-1.123297	12.850061	1.000000	6.000787	1542945453.427221	6.000787
12.902419	-1.119297	12.853777	77.064833	0.071861	-1025001.000000	0.000000	0.000000	0.000000	12.902419	-1.119297	12.853777	1.000000	5.972898	1542945453.443220	5.972898
12.903558	-1.116662	12.855149	76.961744	0.072014	-1025001.000000	0.000000	0.000000	0.000000	12.903558	-1.116662	12.855149	1.000000	5.964382	1542945453.451219	5.964382
12.905309	-1.114091	12.857130	76.858571	0.072145	-1025001.000000	0.000000	0.000000	0.000000	12.905309	-1.114091	12.857130	1.000000	5.955578	1542945453.459224	5.955578
12.897582	-1.109389	12.849781	76.777397	0.072327	-1025001.000000	0.000000	0.000000	0.000000	12.897582	-1.109389	12.849781	1.000000	5.952852	1542945453.467222	5.952852
12.896636	-1.108875	12.848876	76.571035	0.072330	-1025001.000000	0.000000	0.000000	0.000000	12.896636	-1.108875	12.848876	1.000000	5.937287	1542945453.483224	5.937287
12.895571	-1.109284	12.847771	76.467902	0.072333	-1025001.000000	0.000000	0.000000	0.000000	12.895571	-1.109284	12.847771	1.000000	5.929780	1542945453.491222	5.929780
12.895081	-1.110392	12.847185	76.364760	0.072342	-1025001.000000	0.000000	0.000000	0.000000	12.895081	-1.110392	12.847185	1.000000	5.922007	1542945453.499221	5.922007
12.893454	-1.109994	12.845585	76.261629	0.072355	-1025001.000000	0.000000	0.000000	0.000000	12.893454	-1.109994	12.845585	1.000000	5.914756	1542945453.507220	5.914756
12.892285	-1.107956	12.844588	76.055380	0.072358	-1025001.000000	0.000000	0.000000	0.000000	12.892285	-1.107956	12.844588	1.000000	5.899294	1542945453.523219	5.899294
12.892438	-1.108437	12.844700	75.952214	0.072357	-1025001.000000	0.000000	0.000000	0.000000	12.892438	-1.108437	12.844700	1.000000	5.891222	1542945453.531222	5.891222
12.894436	-1.107314	12.846802	76.687961	0.072352	-1025001.000000	0.000000	0.000000	0.000000	12.894436	-1.107314	12.846802	1.000000	5.947369	1542945453.539222	5.947369
12.896452	-1.105665	12.848968	76.584819	0.072334	-1025001.000000	0.000000	0.000000	0.000000	12.896452	-1.105665	12.848968	1.000000	5.938441	1542945453.547221	5.938441
