auto-speed	auto-speed-x	auto-speed-y	distance	line-distance	line-id	obspeed	obspeed-x	obspeed-y	respeed	respeed-x	respeed-y	status	thw	timestamp	ttc
12.869736	-1.085365	12.823887	156.673126	0.050387	-1025501.000000	0.000000	0.000000	0.000000	12.869736	-1.085365	12.823887	1.000000	12.173764	1542943426.634352	12.173764
12.870499	-1.084636	12.824714	156.570180	0.050351	-1025501.000000	0.000000	0.000000	0.000000	12.870499	-1.084636	12.824714	1.000000	12.165044	1542943426.642357	12.165044
12.870732	-1.083806	12.825019	156.467431	0.050256	-1025501.000000	0.000000	0.000000	0.000000	12.870732	-1.083806	12.825019	1.000000	12.156840	1542943426.650350	12.156840
12.870348	-1.083092	12.824694	156.364555	0.050155	-1025501.000000	0.000000	0.000000	0.000000	12.870348	-1.083092	12.824694	1.000000	12.149209	1542943426.658353	12.149209
12.869262	-1.083431	12.823576	156.158879	0.049949	-1025501.000000	0.000000	0.000000	0.000000	12.869262	-1.083431	12.823576	1.000000	12.134253	1542943426.674354	12.134253
12.868556	-1.083594	12.822853	156.056107	0.049849	-1025501.000000	0.000000	0.000000	0.000000	12.868556	-1.083594	12.822853	1.000000	12.126932	1542943426.682350	12.126932
12.868969	-1.084021	12.823231	155.953282	0.049752	-1025501.000000	0.000000	0.000000	0.000000	12.868969	-1.084021	12.823231	1.000000	12.118553	1542943426.690350	12.118553
12.869153	-1.084750	12.823354	155.850457	0.049659	-1025501.000000	0.000000	0.000000	0.000000	12.869153	-1.084750	12.823354	1.000000	12.110390	1542943426.698350	12.110390
12.871422	-1.087445	12.825403	155.644749	0.049499	-1025501.000000	0.000000	0.000000	0.000000	12.871422	-1.087445	12.825403	1.000000	12.092273	1542943426.714353	12.092273
12.872897	-1.088649	12.826781	154.472496	0.049433	-1025501.000000	0.000000	0.000000	0.000000	12.872897	-1.088649	12.826781	1.000000	11.999824	1542943426.722353	11.999824
12.874246	-1.089721	12.828044	154.369640	0.049376	-1025501.000000	0.000000	0.000000	0.000000	12.874246	-1.089721	12.828044	1.000000	11.990577	1542943426.730353	11.990577
12.875126	-1.089901	12.828912	154.266766	0.049322	-1025501.000000	0.000000	0.000000	0.000000	12.875126	-1.089901	12.828912	1.000000	11.981768	1542943426.738354	11.981768
12.871108	-1.090470	12.824831	154.171184	0.050236	-1025501.000000	0.000000	0.000000	0.000000	12.871108	-1.090470	12.824831	1.000000	11.978082	1542943426.746353	11.978082
12.869921	-1.093748	12.823361	153.965570	0.050191	-1025501.000000	0.000000	0.000000	0.000000	12.869921	-1.093748	12.823361	1.000000	11.963210	1542943426.762352	11.963210
12.869083	-1.095293	12.822388	153.862739	0.050189	-1025501.000000	0.000000	0.000000	0.000000	12.869083	-1.095293	12.822388	1.000000	11.955998	1542943426.770354	11.955998
12.868871	-1.096025	12.822112	153.759939	0.050196	-1025501.000000	0.000000	0.000000	0.000000	12.868871	-1.096025	12.822112	1.000000	11.948208	1542943426.778354	11.948208
12.868699	-1.097596	12.821805	153.554330	0.050230	-1025501.000000	0.000000	0.000000	0.000000	12.868699	-1.097596	12.821805	1.000000	11.932390	1542943426.794355	11.932390
12.868633	-1.098400	12.821671	153.451582	0.050257	-1025501.000000	0.000000	0.000000	0.000000	12.868633	-1.098400	12.821671	1.000000	11.924466	1542943426.802351	11.924466
12.869193	-1.099052	12.822177	153.348702	0.050289	-1025501.000000	0.000000	0.000000	0.000000	12.869193	-1.099052	12.822177	1.000000	11.915953	1542943426.810357	11.915953
12.870552	-1.098716	12.823570	153.244843	0.050322	-1025501.000000	0.000000	0.000000	0.000000	12.870552	-1.098716	12.823570	1.000000	11.906625	1542943426.818354	11.906625
12.871163	-1.096859	12.824341	153.039240	0.050372	-1025501.000000	0.000000	0.000000	0.000000	12.871163	-1.096859	12.824341	1.000000	11.890087	1542943426.834352	11.890087
12.871863	-1.094060	12.825283	152.936405	0.050377	-1025501.000000	0.000000	0.000000	0.000000	12.871863	-1.094060	12.825283	1.000000	11.881451	1542943426.842353	11.881451
12.871606	-1.091979	12.825203	152.833609	0.050361	-1025501.000000	0.000000	0.000000	0.000000	12.871606	-1.091979	12.825203	1.000000	11.873702	1542943426.850351	11.873702
12.870789	-1.089934	12.824557	152.730768	0.050330	-1025501.000000	0.000000	0.000000	0.000000	12.870789	-1.089934	12.824557	1.000000	11.866465	1542943426.858353	11.866465
12.868022	-1.087250	12.822007	152.525140	0.050225	-1025501.000000	0.000000	0.000000	0.000000	12.868022	-1.087250	12.822007	1.000000	11.853037	1542943426.874355	11.853037
12.867782	-1.087396	12.821755	152.422351	0.050166	-1025501.000000	0.000000	0.000000	0.000000	12.867782	-1.087396	12.821755	1.000000	11.845269	1542943426.882355	11.845269
12.867850	-1.087608	12.821805	152.319612	0.050109	-1025501.000000	0.000000	0.000000	0.000000	12.867850	-1.087608	12.821805	1.000000	11.837223	1542943426.890351	11.837223
12.868229	-1.088638	12.822098	152.216794	0.050057	-1025501.000000	0.000000	0.000000	0.000000	12.868229	-1.088638	12.822098	1.000000	11.828884	1542943426.898353	11.828884
12.869687	-1.088904	12.823538	152.011136	0.049967	-1025501.000000	0.000000	0.000000	0.000000	12.869687	-1.088904	12.823538	1.000000	11.811564	1542943426.914353	11.811564
12.870137	-1.089335	12.823953	152.119673	0.049922	-1025501.000000	0.000000	0.000000	0.000000	12.870137	-1.089335	12.823953	1.000000	11.819585	1542943426.922353	11.819585
12.870522	-1.091358	12.824167	152.016783	0.049886	-1025501.000000	0.000000	0.000000	0.000000	12.870522	-1.091358	12.824167	1.000000	11.811237	1542943426.930354	11.811237
12.871318	-1.092379	12.824879	151.913916	0.049862	-1025501.000000	0.000000	0.000000	0.000000	12.871318	-1.092379	12.824879	1.000000	11.802515	1542943426.938353	11.802515
12.870199	-1.092830	12.823719	151.708110	0.049824	-1025501.000000	0.000000	0.000000	0.000000	12.870199	-1.092830	12.823719	1.000000	11.787549	1542943426.954357	11.787549
12.869682	-1.093256	12.823163	151.605300	0.049810	-1025501.000000	0.000000	0.000000	0.000000	12.869682	-1.093256	12.823163	1.000000	11.780034	1542943426.962352	11.780034
