auto-speed	auto-speed-x	auto-speed-y	distance	line-distance	line-id	obspeed	obspeed-x	obspeed-y	respeed	respeed-x	respeed-y	status	thw	timestamp	ttc
12.840191	-1.085172	12.794253	148.189066	0.091286	-1025501.000000	0.217085	0.022679	-0.215898	13.057233	-1.107851	13.010150	1.000000	11.349193	1542942604.970029	11.541033
12.839295	-1.085647	12.793313	148.086511	0.091235	-1025501.000000	0.217085	0.022679	-0.215898	13.056337	-1.108326	13.009211	1.000000	11.342117	1542942604.978028	11.533851
12.839721	-1.085286	12.793772	147.983933	0.091183	-1025501.000000	0.217085	0.022679	-0.215898	13.056764	-1.107965	13.009670	1.000000	11.333890	1542942604.986029	11.525478
12.838432	-1.082666	12.792700	147.778806	0.091055	-1025501.000000	0.217085	0.022679	-0.215898	13.055474	-1.105345	13.008598	1.000000	11.319298	1542942605.002029	11.510658
12.831451	-1.083318	12.785639	147.679194	0.091166	-1025501.000000	0.217085	0.022679	-0.215898	13.048493	-1.105997	13.001536	1.000000	11.317720	1542942605.010030	11.509158
12.830444	-1.082641	12.784685	147.576810	0.091153	-1025501.000000	0.217085	0.022679	-0.215898	13.047486	-1.105320	13.000583	1.000000	11.310747	1542942605.018030	11.502082
12.828749	-1.081611	12.783072	147.372097	0.091114	-1025501.000000	0.217085	0.022679	-0.215898	13.045791	-1.104290	12.998969	1.000000	11.296525	1542942605.034027	11.487644
12.829344	-1.082779	12.783570	147.269705	0.091096	-1025501.000000	0.217085	0.022679	-0.215898	13.046386	-1.105458	12.999467	1.000000	11.288161	1542942605.042029	11.479130
12.829522	-1.083252	12.783709	147.167342	0.091085	-1025501.000000	0.217085	0.022679	-0.215898	13.046565	-1.105931	12.999606	1.000000	11.280160	1542942605.050028	11.470991
12.829927	-1.083290	12.784112	147.064981	0.091076	-1025501.000000	0.217085	0.022679	-0.215898	13.046969	-1.105969	13.000009	1.000000	11.271965	1542942605.058027	11.462651
12.829526	-1.083153	12.783720	146.654141	0.091057	-1025501.000000	0.297538	0.032263	-0.295784	13.126979	-1.115415	13.079504	1.000000	11.171964	1542942605.074029	11.430987
12.828595	-1.082255	12.782863	146.551770	0.091043	-1025501.000000	0.297538	0.032263	-0.295784	13.126049	-1.114517	13.078647	1.000000	11.164957	1542942605.082029	11.423836
