auto-speed	auto-speed-x	auto-speed-y	distance	line-distance	line-id	obspeed	obspeed-x	obspeed-y	respeed	respeed-x	respeed-y	status	thw	timestamp	ttc
12.856069	-1.100869	12.808849	143.044057	0.073347	-1025001.000000	0.718347	0.074267	-0.714497	13.574308	-1.175136	13.523346	1.000000	10.537853	1542944656.498866	11.126578
12.858704	-1.098606	12.811687	142.838484	0.073423	-1025001.000000	0.718347	0.074267	-0.714497	13.576940	-1.172873	13.526185	1.000000	10.520668	1542944656.514867	11.108311
12.839688	-1.092985	12.793083	142.768245	0.075191	-1025001.000000	0.718347	0.074267	-0.714497	13.557920	-1.167252	13.507580	1.000000	10.530247	1542944656.522867	11.119293
12.841843	-1.091433	12.795378	142.665658	0.075043	-1025001.000000	0.718347	0.074267	-0.714497	13.560074	-1.165700	13.509876	1.000000	10.521009	1542944656.530865	11.109438
12.843456	-1.090440	12.797081	142.563004	0.074884	-1025001.000000	0.718347	0.074267	-0.714497	13.561685	-1.164707	13.511579	1.000000	10.512189	1542944656.538867	11.100050
12.844779	-1.089293	12.798507	142.460351	0.074715	-1025001.000000	0.718347	0.074267	-0.714497	13.563007	-1.163560	13.513004	1.000000	10.503596	1542944656.546868	11.090915
12.844894	-1.088407	12.798698	142.255020	0.074355	-1025001.000000	0.718347	0.074267	-0.714497	13.563121	-1.162674	13.513195	1.000000	10.488369	1542944656.562871	11.074830
12.843945	-1.088699	12.797721	142.152430	0.074175	-1025001.000000	0.718347	0.074267	-0.714497	13.562173	-1.162966	13.512218	1.000000	10.481538	1542944656.570867	11.067661
12.843453	-1.089234	12.797182	142.049796	0.073999	-1025001.000000	0.718347	0.074267	-0.714497	13.561682	-1.163501	13.511679	1.000000	10.474350	1542944656.578867	11.060094
12.843332	-1.089482	12.797039	141.281661	0.073652	-1025001.000000	0.961119	0.100106	-0.955892	13.804283	-1.189588	13.752931	1.000000	10.234625	1542944656.594867	11.000390
12.844194	-1.089395	12.797912	141.178987	0.073480	-1025001.000000	0.961119	0.100106	-0.955892	13.805145	-1.189501	13.753804	1.000000	10.226549	1542944656.602870	10.991658
12.845807	-1.088800	12.799581	141.076356	0.073304	-1025001.000000	0.961119	0.100106	-0.955892	13.806757	-1.188906	13.755473	1.000000	10.217921	1542944656.610869	10.982288
12.848528	-1.088867	12.802306	140.973731	0.073125	-1025001.000000	0.961119	0.100106	-0.955892	13.809477	-1.188973	13.758198	1.000000	10.208477	1542944656.618866	10.971976
12.852028	-1.091306	12.805611	140.768333	0.072778	-1025001.000000	0.961119	0.100106	-0.955892	13.812981	-1.191412	13.761503	1.000000	10.191018	1542944656.634868	10.953005
12.853095	-1.092579	12.806574	140.665653	0.072620	-1025001.000000	0.961119	0.100106	-0.955892	13.814049	-1.192685	13.762466	1.000000	10.182796	1542944656.642866	10.944107
12.853307	-1.094220	12.806646	140.562903	0.072473	-1025001.000000	0.961119	0.100106	-0.955892	13.814263	-1.194325	13.762538	1.000000	10.175201	1542944656.650869	10.935933
12.853481	-1.095994	12.806669	140.460188	0.072339	-1025001.000000	0.961119	0.100106	-0.955892	13.814440	-1.196100	13.762561	1.000000	10.167636	1542944656.658869	10.927794
12.852323	-1.096264	12.805484	140.357492	0.072215	-1025001.000000	0.961119	0.100106	-0.955892	13.813282	-1.196370	13.761376	1.000000	10.161053	1542944656.666868	10.920788
12.851687	-1.096219	12.804849	140.152129	0.071966	-1025001.000000	0.961119	0.100106	-0.955892	13.812646	-1.196325	13.760741	1.000000	10.146653	1542944656.682865	10.905349
12.851887	-1.096382	12.805036	140.049375	0.071844	-1025001.000000	0.961119	0.100106	-0.955892	13.812846	-1.196488	13.760928	1.000000	10.139067	1542944656.690869	10.897184
12.853110	-1.096844	12.806224	139.500768	0.071723	-1025001.000000	1.165309	0.120259	-1.159087	14.018247	-1.217102	13.965311	1.000000	9.951370	1542944656.698870	10.853464
12.855980	-1.098032	12.809002	139.295326	0.071495	-1025001.000000	1.165309	0.120259	-1.159087	14.021118	-1.218291	13.968089	1.000000	9.934680	1542944656.714870	10.835061
12.858071	-1.096668	12.811218	139.192609	0.071377	-1025001.000000	1.165309	0.120259	-1.159087	14.023207	-1.216927	13.970305	1.000000	9.925876	1542944656.722868	10.825311
12.859613	-1.095383	12.812875	139.089827	0.071247	-1025001.000000	1.165309	0.120259	-1.159087	14.024747	-1.215642	13.971963	1.000000	9.917457	1542944656.730870	10.816020
12.860855	-1.094449	12.814202	138.987074	0.071108	-1025001.000000	1.165309	0.120259	-1.159087	14.025988	-1.214708	13.973289	1.000000	9.909254	1542944656.738869	10.806985
12.858949	-1.092292	12.812473	138.781555	0.070804	-1025001.000000	1.165309	0.120259	-1.159087	14.024078	-1.212551	13.971560	1.000000	9.895948	1542944656.754868	10.792605
12.858129	-1.091486	12.811719	138.678792	0.070641	-1025001.000000	1.165309	0.120259	-1.159087	14.023257	-1.211745	13.970806	1.000000	9.889200	1542944656.762869	10.785301
12.857252	-1.090746	12.810902	138.576057	0.070473	-1025001.000000	1.165309	0.120259	-1.159087	14.022379	-1.211005	13.969989	1.000000	9.882492	1542944656.770868	10.778046
12.857231	-1.089584	12.810979	138.473329	0.070297	-1025001.000000	1.165309	0.120259	-1.159087	14.022356	-1.209842	13.970066	1.000000	9.875183	1542944656.778867	10.770074
12.858201	-1.089493	12.811961	138.267800	0.069933	-1025001.000000	1.165309	0.120259	-1.159087	14.023326	-1.209752	13.971048	1.000000	9.859843	1542944656.794870	10.753277
12.859602	-1.089482	12.813368	136.797036	0.069751	-1025001.000000	1.783209	0.179732	-1.774128	14.642607	-1.269215	14.587496	1.000000	9.342396	1542944656.802867	10.637735
12.861112	-1.089887	12.814849	136.694219	0.069569	-1025001.000000	1.783209	0.179732	-1.774128	14.644118	-1.269620	14.588977	1.000000	9.334411	1542944656.810871	10.628491
12.861807	-1.090378	12.815504	136.591468	0.069390	-1025001.000000	1.783209	0.179732	-1.774128	14.644813	-1.270110	14.589633	1.000000	9.326952	1542944656.818869	10.619928
12.863781	-1.091732	12.817370	136.385883	0.069046	-1025001.000000	1.783209	0.179732	-1.774128	14.646790	-1.271464	14.591499	1.000000	9.311657	1542944656.834870	10.602317
12.864540	-1.091888	12.818119	136.283152	0.068879	-1025001.000000	1.783209	0.179732	-1.774128	14.647549	-1.271621	14.592247	1.000000	9.304161	1542944656.842865	10.593706
12.864352	-1.092694	12.817861	136.180315	0.068715	-1025001.000000	1.783209	0.179732	-1.774128	14.647362	-1.272426	14.591990	1.000000	9.297259	1542944656.850868	10.585867
12.863148	-1.093576	12.816578	136.077548	0.068559	-1025001.000000	1.783209	0.179732	-1.774128	14.646161	-1.273309	14.590706	1.000000	9.291005	1542944656.858866	10.578868
12.860848	-1.094650	12.814177	135.871951	0.068265	-1025001.000000	1.783209	0.179732	-1.774128	14.643863	-1.274383	14.588306	1.000000	9.278423	1542944656.874869	10.564774
12.860862	-1.094985	12.814163	135.769206	0.068125	-1025001.000000	1.783209	0.179732	-1.774128	14.643878	-1.274717	14.588292	1.000000	9.271397	1542944656.882867	10.556773
12.861651	-1.095360	12.814923	135.047926	0.067986	-1025001.000000	1.994130	0.200455	-1.984029	14.855576	-1.295815	14.798953	1.000000	9.090723	1542944656.890869	10.500046
12.862986	-1.095172	12.816279	134.945183	0.067848	-1025001.000000	1.994130	0.200455	-1.984029	14.856910	-1.295626	14.800309	1.000000	9.082991	1542944656.898866	10.490968
12.864148	-1.094916	12.817467	134.842377	0.067707	-1025001.000000	1.994130	0.200455	-1.984029	14.858071	-1.295370	14.801496	1.000000	9.075362	1542944656.906867	10.482030
12.867377	-1.094839	12.820714	134.636701	0.067557	-1025001.000000	1.994130	0.200455	-1.984029	14.861299	-1.295294	14.804744	1.000000	9.059551	1542944656.922869	10.463415
12.867243	-1.094095	12.820643	134.533872	0.067545	-1025001.000000	1.994130	0.200455	-1.984029	14.861164	-1.294550	14.804673	1.000000	9.052714	1542944656.930867	10.455532
12.866436	-1.093316	12.819900	134.430983	0.067528	-1025001.000000	1.994130	0.200455	-1.984029	14.860355	-1.293770	14.803929	1.000000	9.046283	1542944656.938870	10.448191
12.864256	-1.092631	12.817770	134.225369	0.067483	-1025001.000000	1.994130	0.200455	-1.984029	14.858174	-1.293086	14.801800	1.000000	9.033773	1542944656.954865	10.433979
12.863071	-1.092744	12.816572	134.122493	0.067460	-1025001.000000	1.994130	0.200455	-1.984029	14.856990	-1.293199	14.800601	1.000000	9.027568	1542944656.962869	10.426942
12.862928	-1.092385	12.816459	134.019685	0.067436	-1025001.000000	1.994130	0.200455	-1.984029	14.856846	-1.292840	14.800488	1.000000	9.020736	1542944656.970868	10.419065
12.862887	-1.091452	12.816497	133.916892	0.067407	-1025001.000000	1.994130	0.200455	-1.984029	14.856803	-1.291907	14.800526	1.000000	9.013843	1542944656.978866	10.411107
12.863257	-1.090065	12.816986	133.711229	0.067331	-1025001.000000	1.994130	0.200455	-1.984029	14.857170	-1.290519	14.801015	1.000000	8.999778	1542944656.994868	10.394819
12.863575	-1.088655	12.817425	132.502658	0.067281	-1025001.000000	2.000000	0.202600	-1.989712	14.863332	-1.291254	14.807137	1.000000	8.914734	1542944657.002868	10.300609
12.865110	-1.087941	12.819026	132.399855	0.067222	-1025001.000000	2.000000	0.202600	-1.989712	14.864865	-1.290541	14.808738	1.000000	8.906899	1542944657.010866	10.291389
12.855296	-1.090965	12.808920	132.312845	0.068424	-1025001.000000	2.000000	0.202600	-1.989712	14.855060	-1.293564	14.798632	1.000000	8.906921	1542944657.018869	10.292477
12.853640	-1.088005	12.807510	132.123260	0.068959	-1025001.000000	2.000000	0.202600	-1.989712	14.853398	-1.290605	14.797221	1.000000	8.895154	1542944657.034871	10.279054
12.852661	-1.088265	12.806505	132.020351	0.068808	-1025001.000000	2.000000	0.202600	-1.989712	14.852420	-1.290865	14.796217	1.000000	8.888811	1542944657.042870	10.271830
12.850894	-1.088606	12.804703	131.917477	0.068660	-1025001.000000	2.000000	0.202600	-1.989712	14.850653	-1.291206	14.794414	1.000000	8.882941	1542944657.050867	10.265237
12.849186	-1.089209	12.802937	131.814580	0.068518	-1025001.000000	2.000000	0.202600	-1.989712	14.848947	-1.291808	14.792649	1.000000	8.877032	1542944657.058867	10.258594
12.847592	-1.089620	12.801302	131.711693	0.068380	-1025001.000000	2.000000	0.202600	-1.989712	14.847354	-1.292219	14.791014	1.000000	8.871055	1542944657.066867	10.251859
12.847831	-1.089537	12.801549	131.505941	0.068114	-1025001.000000	2.000000	0.202600	-1.989712	14.847593	-1.292137	14.791261	1.000000	8.857055	1542944657.082867	10.235653
12.849531	-1.087931	12.803392	131.403064	0.067970	-1025001.000000	2.000000	0.202600	-1.989712	14.849289	-1.290531	14.793104	1.000000	8.849115	1542944657.090866	10.226293
12.851410	-1.086533	12.805397	130.108897	0.067814	-1025001.000000	2.000001	0.201569	-1.989818	14.851181	-1.288102	14.795215	1.000000	8.760845	1542944657.098871	10.124095
12.854667	-1.081995	12.809049	129.903122	0.067449	-1025001.000000	2.000001	0.201569	-1.989818	14.854427	-1.283564	14.798867	1.000000	8.745078	1542944657.114866	10.105522
12.855000	-1.081233	12.809448	129.800189	0.067244	-1025001.000000	2.000001	0.201569	-1.989818	14.854759	-1.282802	14.799266	1.000000	8.737953	1542944657.122866	10.097253
12.854413	-1.080034	12.808960	129.697179	0.067032	-1025001.000000	2.000001	0.201569	-1.989818	14.854168	-1.281603	14.798777	1.000000	8.731366	1542944657.130872	10.089701
12.854209	-1.080172	12.808744	129.594300	0.066815	-1025001.000000	2.000001	0.201569	-1.989818	14.853965	-1.281741	14.798562	1.000000	8.724559	1542944657.138868	10.081857
12.853004	-1.081879	12.807391	129.491354	0.066607	-1025001.000000	2.000001	0.201569	-1.989818	14.852765	-1.283449	14.797208	1.000000	8.718333	1542944657.146870	10.074793
12.850806	-1.081729	12.805198	129.285524	0.066210	-1025001.000000	2.000001	0.201569	-1.989818	14.850567	-1.283298	14.795015	1.000000	8.705764	1542944657.162871	10.060499
12.850272	-1.080881	12.804733	129.182611	0.066005	-1025001.000000	2.000001	0.201569	-1.989818	14.850030	-1.282450	14.794550	1.000000	8.699148	1542944657.170872	10.052909
12.850928	-1.080190	12.805449	129.079774	0.065795	-1025001.000000	2.000001	0.201569	-1.989818	14.850685	-1.281759	14.795267	1.000000	8.691840	1542944657.178867	10.044393
12.853357	-1.081119	12.807809	128.873918	0.065370	-1025001.000000	2.000001	0.201569	-1.989818	14.853116	-1.282688	14.797627	1.000000	8.676558	1542944657.194870	10.026479
12.855823	-1.081948	12.810214	126.455366	0.065165	-1025001.000000	2.000002	0.206895	-1.989272	14.855500	-1.288843	14.799486	1.000000	8.512360	1542944657.202870	9.836427
12.857746	-1.082396	12.812106	126.352380	0.064964	-1025001.000000	2.000002	0.206895	-1.989272	14.857424	-1.289291	14.801377	1.000000	8.504326	1542944657.210873	9.826946
12.859230	-1.083161	12.813530	126.249493	0.064766	-1025001.000000	2.000002	0.206895	-1.989272	14.858909	-1.290056	14.802802	1.000000	8.496552	1542944657.218867	9.817812
12.857370	-1.085607	12.811456	126.043556	0.064394	-1025001.000000	2.000002	0.206895	-1.989272	14.857056	-1.292502	14.800728	1.000000	8.483751	1542944657.234868	9.803215
12.856020	-1.086650	12.810014	125.940557	0.064224	-1025001.000000	2.000002	0.206895	-1.989272	14.855710	-1.293545	14.799286	1.000000	8.477586	1542944657.242872	9.796232
12.854486	-1.086626	12.808476	125.837647	0.064060	-1025001.000000	2.000002	0.206895	-1.989272	14.854175	-1.293520	14.797748	1.000000	8.471534	1542944657.250870	9.789396
12.854074	-1.087344	12.808001	125.734731	0.063899	-1025001.000000	2.000002	0.206895	-1.989272	14.853765	-1.294239	14.797273	1.000000	8.464839	1542944657.258869	9.781703
12.854165	-1.088022	12.808035	125.631778	0.063743	-1025001.000000	2.000002	0.206895	-1.989272	14.853858	-1.294916	14.797307	1.000000	8.457855	1542944657.266871	9.773624
12.855448	-1.086321	12.809467	125.425899	0.063425	-1025001.000000	2.000002	0.206895	-1.989272	14.855137	-1.293215	14.798739	1.000000	8.443268	1542944657.282872	9.756634
12.856650	-1.084558	12.810823	122.498422	0.063251	-1025001.000000	2.000055	0.210571	-1.988939	14.856322	-1.295130	14.799761	1.000000	8.245542	1542944657.290868	9.528021
12.859257	-1.083391	12.813538	122.395415	0.063063	-1025001.000000	2.000055	0.210571	-1.988939	14.858925	-1.293962	14.802477	1.000000	8.237165	1542944657.298872	9.518078
12.861303	-1.084555	12.815493	122.189501	0.062683	-1025001.000000	2.000055	0.210571	-1.988939	14.860974	-1.295126	14.804432	1.000000	8.222173	1542944657.314869	9.500554
12.861373	-1.085219	12.815507	122.086464	0.062501	-1025001.000000	2.000055	0.210571	-1.988939	14.861046	-1.295790	14.804446	1.000000	8.215200	1542944657.322873	9.492491
12.860471	-1.086625	12.814483	121.983510	0.062326	-1025001.000000	2.000055	0.210571	-1.988939	14.860148	-1.297197	14.803422	1.000000	8.208768	1542944657.330871	9.485151
12.859637	-1.087697	12.813555	121.880525	0.062163	-1025001.000000	2.000055	0.210571	-1.988939	14.859317	-1.298268	14.802494	1.000000	8.202296	1542944657.338872	9.477758
12.858417	-1.088078	12.812297	121.777573	0.062006	-1025001.000000	2.000055	0.210571	-1.988939	14.858098	-1.298649	14.801236	1.000000	8.196040	1542944657.346871	9.470651
12.857691	-1.087147	12.811648	121.571696	0.061691	-1025001.000000	2.000055	0.210571	-1.988939	14.857371	-1.297719	14.800587	1.000000	8.182585	1542944657.362868	9.455173
12.857633	-1.085251	12.811751	121.468691	0.061522	-1025001.000000	2.000055	0.210571	-1.988939	14.857307	-1.295823	14.800690	1.000000	8.175687	1542944657.370872	9.447204
12.858565	-1.083128	12.812866	121.365785	0.061336	-1025001.000000	2.000055	0.210571	-1.988939	14.858233	-1.293699	14.801805	1.000000	8.168252	1542944657.378868	9.438517
12.861995	-1.082113	12.816393	121.159801	0.060932	-1025001.000000	2.000055	0.210571	-1.988939	14.861659	-1.292685	14.805332	1.000000	8.152509	1542944657.394871	9.419985
12.863585	-1.082929	12.817920	119.806514	0.060729	-1025001.000000	2.000001	0.214537	-1.988461	14.863120	-1.297466	14.806381	1.000000	8.060657	1542944657.402868	9.313618
