auto-a-x	auto-a-y	auto-a-z	auto-speed	auto-speed-x	auto-speed-y	distance	line-distance	line-id	obspeed	obspeed-x	obspeed-y	respeed	respeed-x	respeed-y	status	thw	timestamp	ttc
-0.130689	-0.116866	-0.519105	12.801509	-1.081650	12.755731	107.453648	-0.007124	-1025501.000000	0.000000	0.000000	0.000000	12.801509	-1.081650	12.755731	1.000000	8.393826	1543457846.918906	8.393826
-0.060760	-0.015157	0.017403	12.802126	-1.083876	12.756161	107.249290	-0.007412	-1025501.000000	0.000000	0.000000	0.000000	12.802126	-1.083876	12.756161	1.000000	8.377460	1543457846.934908	8.377460
0.062355	0.082433	-0.448579	12.803300	-1.084366	12.757298	107.044893	-0.007678	-1025501.000000	0.000000	0.000000	0.000000	12.803300	-1.084366	12.757298	1.000000	8.360727	1543457846.950912	8.360727
-0.072183	-0.061625	0.241106	12.811595	-1.096894	12.764552	103.660544	-0.006532	-1025001.000000	0.000000	0.000000	0.000000	12.811595	-1.096894	12.764552	1.000000	8.091150	1543457847.214913	8.091150
0.049302	-0.068490	-0.311684	12.811504	-1.097561	12.764403	103.455374	-0.006431	-1025001.000000	0.000000	0.000000	0.000000	12.811504	-1.097561	12.764403	1.000000	8.075194	1543457847.230912	8.075194
0.043387	-0.080849	-0.161191	12.811378	-1.097562	12.764277	103.352770	-0.006379	-1025001.000000	0.000000	0.000000	0.000000	12.811378	-1.097562	12.764277	1.000000	8.067264	1543457847.238913	8.067264
-0.015794	-0.169633	0.122305	12.810549	-1.097994	12.763408	103.250222	-0.006325	-1025001.000000	0.000000	0.000000	0.000000	12.810549	-1.097994	12.763408	1.000000	8.059781	1543457847.246910	8.059781
0.164050	-0.115888	0.536635	12.809604	-1.096422	12.762594	103.045080	-0.006223	-1025001.000000	0.000000	0.000000	0.000000	12.809604	-1.096422	12.762594	1.000000	8.044361	1543457847.262909	8.044361
0.013300	-0.024872	0.474871	12.810020	-1.097116	12.762952	110.121381	-0.006130	-1025001.000000	0.000000	0.000000	0.000000	12.810020	-1.097116	12.762952	1.000000	8.596503	1543457847.278913	8.596503
0.153300	-0.013643	0.322796	12.810501	-1.096186	12.763515	109.916232	-0.006036	-1025001.000000	0.000000	0.000000	0.000000	12.810501	-1.096186	12.763515	1.000000	8.580166	1543457847.294912	8.580166
