auto-speed	auto-speed-x	auto-speed-y	distance	line-distance	line-id	obspeed	obspeed-x	obspeed-y	respeed	respeed-x	respeed-y	status	thw	timestamp	ttc
12.883106	-1.082612	12.837538	207.928701	0.085731	-1025501.000000	1.918897	0.195515	-1.908911	14.801735	-1.278127	14.746449	1.000000	14.047590	1542944547.850822	16.139640
12.881736	-1.082788	12.836147	207.825630	0.085541	-1025501.000000	1.918897	0.195515	-1.908911	14.800365	-1.278303	14.745058	1.000000	14.041926	1542944547.858822	16.133356
12.880543	-1.083478	12.834892	207.619959	0.085278	-1025501.000000	1.918897	0.195515	-1.908911	14.799174	-1.278993	14.743803	1.000000	14.029159	1542944547.874822	16.118883
12.881169	-1.083972	12.835479	207.517120	0.085152	-1025501.000000	1.918897	0.195515	-1.908911	14.799801	-1.279487	14.744389	1.000000	14.021616	1542944547.882822	16.110116
12.882598	-1.083972	12.836913	207.414276	0.085027	-1025501.000000	1.918897	0.195515	-1.908911	14.801230	-1.279488	14.745824	1.000000	14.013314	1542944547.890822	16.100345
12.884200	-1.083486	12.838562	207.311416	0.084900	-1025501.000000	1.918897	0.195515	-1.908911	14.802831	-1.279002	14.747473	1.000000	14.004850	1542944547.898822	16.090360
12.885000	-1.083700	12.839346	207.208563	0.084770	-1025501.000000	1.918897	0.195515	-1.908911	14.803630	-1.279215	14.748257	1.000000	13.997145	1542944547.906821	16.081379
12.886886	-1.085355	12.841100	207.002660	0.084544	-1025501.000000	1.918897	0.195515	-1.908911	14.805520	-1.280870	14.750010	1.000000	13.981451	1542944547.922821	16.063047
12.886734	-1.086157	12.840879	206.899593	0.084451	-1025501.000000	1.918897	0.195515	-1.908911	14.805370	-1.281672	14.749789	1.000000	13.974632	1542944547.930824	16.055239
12.886467	-1.086913	12.840548	203.786282	0.084363	-1025501.000000	1.998541	0.204444	-1.988057	14.884727	-1.291357	14.828604	1.000000	13.690965	1542944547.938824	15.813976
12.884658	-1.087232	12.838705	203.580335	0.084199	-1025501.000000	1.998541	0.204444	-1.988057	14.882919	-1.291676	14.826761	1.000000	13.678791	1542944547.954817	15.800212
12.883734	-1.087784	12.837730	203.477277	0.084121	-1025501.000000	1.998541	0.204444	-1.988057	14.881996	-1.292228	14.825787	1.000000	13.672714	1542944547.962821	15.793347
12.882702	-1.089612	12.836540	203.374290	0.084053	-1025501.000000	1.998541	0.204444	-1.988057	14.880969	-1.294057	14.824596	1.000000	13.666737	1542944547.970820	15.786618
12.882733	-1.091527	12.836409	203.271267	0.084000	-1025501.000000	1.998541	0.204444	-1.988057	14.881005	-1.295971	14.824465	1.000000	13.659781	1542944547.978822	15.778582
12.880967	-1.089083	12.834843	202.974855	0.083951	-1025501.000000	1.998541	0.204444	-1.988057	14.879233	-1.293528	14.822900	1.000000	13.641486	1542944548.002824	15.757735
12.868553	-1.087854	12.822489	202.884402	0.084691	-1025501.000000	1.998541	0.204444	-1.988057	14.866819	-1.292298	14.810546	1.000000	13.646793	1542944548.010820	15.765907
12.870079	-1.087544	12.824047	202.781568	0.084457	-1025501.000000	1.998541	0.204444	-1.988057	14.868343	-1.291989	14.812103	1.000000	13.638477	1542944548.018820	15.756047
12.870768	-1.087334	12.824756	202.678715	0.084220	-1025501.000000	1.998541	0.204444	-1.988057	14.869032	-1.291778	14.812813	1.000000	13.630929	1542944548.026821	15.747212
12.870221	-1.087915	12.824158	202.473025	0.083749	-1025501.000000	1.998541	0.204444	-1.988057	14.868487	-1.292359	14.812215	1.000000	13.617594	1542944548.042821	15.731899
12.869374	-1.087967	12.823303	199.022969	0.083516	-1025501.000000	0.000000	0.000000	0.000000	12.869374	-1.087967	12.823303	1.000000	15.464853	1542944548.050824	15.464853
12.869045	-1.087913	12.822978	198.920211	0.083284	-1025501.000000	0.000000	0.000000	0.000000	12.869045	-1.087913	12.822978	1.000000	15.457263	1542944548.058818	15.457263
12.867593	-1.088037	12.821510	198.714513	0.082819	-1025501.000000	0.000000	0.000000	0.000000	12.867593	-1.088037	12.821510	1.000000	15.443021	1542944548.066820	15.443021
12.868333	-1.089136	12.822160	198.611652	0.082593	-1025501.000000	0.000000	0.000000	0.000000	12.868333	-1.089136	12.822160	1.000000	15.434140	1542944548.082825	15.434140
12.869236	-1.089362	12.823047	198.508862	0.082371	-1025501.000000	0.000000	0.000000	0.000000	12.869236	-1.089362	12.823047	1.000000	15.425069	1542944548.090822	15.425069
12.870340	-1.089190	12.824169	198.406050	0.082149	-1025501.000000	0.000000	0.000000	0.000000	12.870340	-1.089190	12.824169	1.000000	15.415758	1542944548.098820	15.415758
12.873593	-1.090729	12.827303	198.200351	0.081712	-1025501.000000	0.000000	0.000000	0.000000	12.873593	-1.090729	12.827303	1.000000	15.395885	1542944548.114819	15.395885
12.874235	-1.091948	12.827844	198.097455	0.081503	-1025501.000000	0.000000	0.000000	0.000000	12.874235	-1.091948	12.827844	1.000000	15.387124	1542944548.122821	15.387124
12.875051	-1.093593	12.828523	197.994568	0.081306	-1025501.000000	0.000000	0.000000	0.000000	12.875051	-1.093593	12.828523	1.000000	15.378158	1542944548.130822	15.378158
12.874973	-1.094908	12.828332	197.891674	0.081121	-1025501.000000	0.000000	0.000000	0.000000	12.874973	-1.094908	12.828332	1.000000	15.370259	1542944548.138823	15.370259
12.874605	-1.095555	12.827908	195.920526	0.080943	-1025501.000000	0.000000	0.000000	0.000000	12.874605	-1.095555	12.827908	1.000000	15.217595	1542944548.146822	15.217595
12.873163	-1.097025	12.826335	195.714782	0.080604	-1025501.000000	0.000000	0.000000	0.000000	12.873163	-1.097025	12.826335	1.000000	15.203317	1542944548.162822	15.203317
12.873112	-1.098614	12.826147	195.611918	0.080448	-1025501.000000	0.000000	0.000000	0.000000	12.873112	-1.098614	12.826147	1.000000	15.195387	1542944548.170822	15.195387
12.874126	-1.099795	12.827064	195.509035	0.080303	-1025501.000000	0.000000	0.000000	0.000000	12.874126	-1.099795	12.827064	1.000000	15.186199	1542944548.178823	15.186199
12.875307	-1.100347	12.828202	195.406171	0.080165	-1025501.000000	0.000000	0.000000	0.000000	12.875307	-1.100347	12.828202	1.000000	15.176817	1542944548.186822	15.176817
12.876712	-1.101492	12.829514	195.200393	0.079902	-1025501.000000	0.000000	0.000000	0.000000	12.876712	-1.101492	12.829514	1.000000	15.159180	1542944548.202822	15.159180
12.878055	-1.102311	12.830791	195.097492	0.079776	-1025501.000000	0.000000	0.000000	0.000000	12.878055	-1.102311	12.830791	1.000000	15.149609	1542944548.210822	15.149609
12.877775	-1.103769	12.830385	194.994577	0.079659	-1025501.000000	0.000000	0.000000	0.000000	12.877775	-1.103769	12.830385	1.000000	15.141946	1542944548.218823	15.141946
12.877104	-1.103650	12.829722	194.788774	0.079437	-1025501.000000	0.000000	0.000000	0.000000	12.877104	-1.103650	12.829722	1.000000	15.126754	1542944548.234823	15.126754
12.874945	-1.102973	12.827613	194.685912	0.079324	-1025501.000000	0.000000	0.000000	0.000000	12.874945	-1.102973	12.827613	1.000000	15.121301	1542944548.242821	15.121301
12.874556	-1.101914	12.827314	192.900958	0.079204	-1025501.000000	1.961580	0.201581	-1.951195	14.835883	-1.303495	14.778509	1.000000	13.002324	1542944548.250820	14.983115
12.873525	-1.101042	12.826354	192.798047	0.079077	-1025501.000000	1.961580	0.201581	-1.951195	14.834850	-1.302622	14.777549	1.000000	12.996292	1542944548.258823	14.976322
12.873141	-1.100057	12.826053	192.695207	0.078943	-1025501.000000	1.961580	0.201581	-1.951195	14.834464	-1.301638	14.777248	1.000000	12.989698	1542944548.266821	14.968779
12.872682	-1.096373	12.825907	192.489425	0.078639	-1025501.000000	1.961580	0.201581	-1.951195	14.833996	-1.297954	14.777102	1.000000	12.976235	1542944548.282825	14.953328
12.874684	-1.095490	12.827993	192.386582	0.078468	-1025501.000000	1.961580	0.201581	-1.951195	14.835996	-1.297070	14.779188	1.000000	12.967554	1542944548.290823	14.943014
12.876257	-1.095456	12.829574	192.283726	0.078292	-1025501.000000	1.961580	0.201581	-1.951195	14.837568	-1.297037	14.780769	1.000000	12.959248	1542944548.298821	14.933201
12.878205	-1.096217	12.831464	192.077924	0.077944	-1025501.000000	1.961580	0.201581	-1.951195	14.839518	-1.297798	14.782659	1.000000	12.943677	1542944548.314822	14.914961
