timestamp	auto-speed	respeed	obsspeed	auto-a-y	auto-a-x	distance	line-distance	line-id	thw	ttc	statu
1530086132.367882	27.9459828	4.2077016	23.739462	0.672036	-0.015595	25.30145	0.034378	-1025501.0	3.25933142706	21.6472622488	1.
1530086132.377881	27.9574164	4.2190128	23.739462	0.596762	0.033177	25.22389	0.034579	-1025501.0	3.24801128619	21.5230453911	1.
1530086132.382881	27.9691956	1.7222184	26.2471788	0.451517	0.102622	25.898073	0.034672	-1025501.0	3.33341952816	54.1354469329	1.
1530086132.397882	27.9835308	1.7365572	26.2471788	-0.204607	0.098979	25.78163	0.034937	-1025501.0	3.31673185429	53.4470548969	1.
1530086132.407882	28.0058724	1.7587332	26.2471788	0.017728	-0.040218	25.70398	0.035389	-1025501.0	3.30410446346	52.6141929885	1.
1530086132.417886	28.0183032	1.7711784	26.2471788	0.45803	-0.042971	25.626189	0.035843	-1025501.0	3.29264337464	52.0863851998	1.
1530086132.427882	28.0292292	1.7821296	26.2471788	0.873558	0.051133	25.548425	0.03629	-1025501.0	3.28137207569	51.6092263997	1.
1530086132.432881	28.0332144	1.7861868	26.2471788	0.909059	0.108028	25.509517	0.036507	-1025501.0	3.27590906593	51.4135818269	1.
1530086132.447881	28.0489284	1.8019512	26.2471788	0.25852	0.170942	25.392728	0.037131	-1025501.0	3.25908425079	50.7304641768	1.
1530086132.457882	28.0560708	1.8091404	26.2471788	-0.026983	0.09221	25.314811	0.037539	-1025501.0	3.24825668746	50.3738237231	1.
1530086132.467882	28.075266	1.8284076	26.2471788	-0.482007	0.067621	25.236755	0.037989	-1025501.0	3.23602697121	49.6893132582	1.
1530086132.477881	28.0912464	1.8444384	26.2471788	0.316441	0.161595	25.158667	0.038427	-1025501.0	3.22417880326	49.105029043	1.
1530086132.487882	28.1039796	1.7601372	26.3507184	0.751524	0.095788	25.816531	0.038862	-1025501.0	3.30698758406	52.8024244928	1.
1530086132.497882	28.1125908	1.7695584	26.3507184	1.088821	0.091849	25.738361	0.039285	-1025501.0	3.29596444025	52.3622727569	1.
1530086132.507882	28.11978	1.7770608	26.3507184	0.605624	0.301738	25.660234	0.039555	-1025501.0	3.28511967021	51.9829385691	1.
1530086132.517881	28.1383272	1.795824	26.3507184	-0.051426	0.148305	25.581741	0.040063	-1025501.0	3.27291195903	51.2824573009	1.
1530086132.532882	28.16037	1.8177984	26.3507184	-0.19407	0.243441	25.463947	0.040855	-1025501.0	3.25529136158	50.4292495802	1.
1530086132.537882	28.1729088	1.8305388	26.3507184	0.040163	-0.042212	25.424665	0.041119	-1025501.0	3.24882299694	50.0010128166	1.
1530086132.547881	28.1868012	1.84473	26.3507184	0.565518	0.106265	25.346084	0.041637	-1025501.0	3.23718543841	49.4630121481	1.
1530086132.557881	28.1927088	1.8508968	26.3507184	0.754885	0.07591	25.267463	0.042148	-1025501.0	3.22646778801	49.145293676	1.
1530086132.567882	28.199466	1.857816	26.3507184	0.541217	0.141574	25.18889	0.042562	-1025501.0	3.21566387108	48.8100027129	1.
1530086132.577882	28.203858	1.8619848	26.3507184	0.139932	-0.061578	25.110303	0.042985	-1025501.0	3.20513210639	48.5487802049	1.
1530086132.587881	28.2185028	1.87704	26.3507184	-0.207832	0.071827	25.031698	0.043397	-1025501.0	3.19344061018	48.0086267741	1.
1530086132.597881	28.2301308	1.818594	26.4126672	0.001182	0.061294	25.679064	0.043807	-1025501.0	3.27467949245	50.8330228737	1.
1530086132.607882	28.2503808	1.8391428	26.4126672	0.285963	0.293271	25.600382	0.044196	-1025501.0	3.26230558988	50.1110491257	1.
1530086132.617882	28.2942144	1.8831708	26.4126672	0.763243	0.29614	25.52069	0.044206	-1025501.0	3.2471120315	48.7871222302	1.
1530086132.627882	28.2924108	1.881324	26.4126672	0.723525	0.031778	25.44147	0.044478	-1025501.0	3.23723887114	48.6834229511	1.
1530086132.642881	28.3127256	1.9021356	26.4126672	-0.014414	0.098054	25.322612	0.044857	-1025501.0	3.21980315452	47.9258172761	1.
1530086132.647882	28.3085676	1.8980676	26.4126672	-0.098852	0.179574	25.28297	0.044974	-1025501.0	3.2152348111	47.9533458134	1.
1530086132.657882	28.32804	1.9180944	26.4126672	-0.186487	0.11105	25.2037	0.045068	-1025501.0	3.20295085717	47.3038866075	1.
1530086132.667881	28.3405356	1.9307088	26.4126672	0.288904	0.168721	25.124422	0.045027	-1025501.0	3.19146823746	46.8470020958	1.
1530086132.677882	28.3562244	1.946556	26.4126672	0.424454	0.078596	25.045095	0.044974	-1025501.0	3.17963141807	46.3189047734	1.
1530086132.692882	28.3727376	1.7669772	26.6125752	0.588403	-0.189975	25.809452	0.044929	-1025501.0	3.27476426526	52.5836027765	1.
1530086132.697882	28.37619	1.7704368	26.6125752	0.361521	-0.452283	25.769754	0.044923	-1025501.0	3.26932947658	52.4001276973	1.
1530086132.712881	28.392156	1.7871444	26.6125752	0.096538	-0.047957	25.650628	0.045052	-1025501.0	3.25238635629	51.6702851767	1.
1530086132.722881	28.4060988	1.8006588	26.6125752	-0.107805	-0.061885	25.571112	0.04521	-1025501.0	3.24071263175	51.1235127943	1.
1530086132.732881	28.4160096	1.8104688	26.6125752	0.231612	0.090079	25.491558	0.045361	-1025501.0	3.22950372314	50.6883127729	1.
1530086132.742882	28.4304348	1.8246096	26.6125752	0.37316	0.030525	25.411959	0.045508	-1025501.0	3.21778590597	50.1384254473	1.
1530086132.752882	28.4442264	1.8376488	26.6125752	0.601389	0.105449	25.332326	0.04564	-1025501.0	3.2061470865	49.6266607635	1.
1530086132.762882	28.456038	1.8487116	26.6125752	0.532735	0.224572	25.252696	0.045723	-1025501.0	3.1947422055	49.1746282113	1.
1530086132.772881	28.4677812	1.8601524	26.6125752	0.293775	0.247153	25.173241	0.045661	-1025501.0	3.18337656747	48.718410169	1.
1530086132.782882	28.4785848	1.8711684	26.6125752	0.081844	0.135583	25.093743	0.0456	-1025501.0	3.17211952189	48.2786449365	1.
1530086132.792881	28.487988	1.7582868	26.7484788	0.032991	0.024292	26.000753	0.045534	-1025501.0	3.28569047417	53.2351780153	1.
1530086132.802882	28.5033492	1.7745732	26.7484788	0.239354	0.22219	25.921185	0.045444	-1025501.0	3.27387021593	52.5851883709	1.
1530086132.812882	28.5349176	1.8095868	26.7484788	0.542022	0.202079	25.841073	0.044602	-1025501.0	3.26014128038	51.4083451537	1.
1530086132.822882	28.543608	1.8182808	26.7484788	0.54765	0.137243	25.761136	0.044115	-1025501.0	3.24906681734	51.0042726074	1.
1530086132.832882	28.5531156	1.8277704	26.7484788	0.318682	0.0751	25.681168	0.043634	-1025501.0	3.23790251457	50.5819575588	1.
1530086132.842882	28.5563448	1.8312732	26.7484788	0.305034	-0.093133	25.601195	0.043147	-1025501.0	3.22745444648	50.3279914761	1.
1530086132.852881	28.5760836	1.8506844	26.7484788	-0.033967	-0.008708	25.521198	0.042656	-1025501.0	3.21514711694	49.6445060001	1.
1530086132.862882	28.5869268	1.8612288	26.7484788	0.266535	-0.011744	25.441335	0.042213	-1025501.0	3.203870309	49.2087840033	1.
1530086132.877881	28.6055028	1.8788472	26.7484788	0.436044	-0.090338	25.321782	0.041635	-1025501.0	3.18674402745	48.5182697135	1.
1530086132.882882	28.60947	3.3770556	25.2341748	0.489716	-0.067199	25.585825	0.041444	-1025501.0	3.21952731036	27.2749344133	1.
1530086132.897882	28.6291872	3.3968772	25.2341748	0.596681	0.158532	25.466156	0.040849	-1025501.0	3.20226211661	26.9889537367	1.
1530086132.907882	28.6399188	3.4076196	25.2341748	0.235658	-0.024205	25.386338	0.040451	-1025501.0	3.19102918686	26.8195478157	1.
1530086132.917881	28.6481772	3.4159968	25.2341748	0.092645	-0.013622	25.306497	0.040046	-1025501.0	3.1800762947	26.6696354048	1.
1530086132.927882	28.663668	3.4315056	25.2341748	-0.083543	0.041846	25.226619	0.039633	-1025501.0	3.16832543553	26.4653009455	1.
1530086132.932881	28.690218	3.4581636	25.2341748	0.06139	0.032294	25.185666	0.039227	-1025501.0	3.16025474606	26.2186547797	1.
1530086132.947881	28.7113644	3.479328	25.2341748	0.369803	0.139687	25.064988	0.038561	-1025501.0	3.14279584707	25.9343059349	1.
1530086132.957882	28.7205912	3.4885368	25.2341748	0.67219	-0.014863	24.984477	0.038122	-1025501.0	3.13169448963	25.7827629051	1.
1530086132.967882	28.733706	3.5017668	25.2341748	0.260735	0.029279	24.903996	0.037524	-1025501.0	3.12018176841	25.602614543	1.
1530086132.977882	28.7500428	3.5183016	25.2341748	0.240496	0.03098	24.823463	0.036912	-1025501.0	3.10832465265	25.3998880596	1.
1530086132.982882	28.754622	3.5231652	25.2341748	0.170602	0.038377	24.783188	0.036598	-1025501.0	3.10278732929	25.3236711126	1.
1530086132.997881	28.7817408	1.8082404	26.9758008	0.286426	0.178816	25.426634	0.035627	-1025501.0	3.1803455891	50.6215226692	1.
1530086133.007881	28.8154188	1.8420588	26.9758008	0.505925	0.074087	25.345105	0.035132	-1025501.0	3.16644289064	49.532825988	1.
1530086133.017881	28.8374544	1.8640296	26.9758008	0.617905	0.505058	25.263749	0.034543	-1025501.0	3.15386702094	48.7918734767	1.
1530086133.027882	28.83834	1.8654624	26.9758008	0.701125	0.090637	25.182484	0.034086	-1025501.0	3.14362554849	48.597571519	1.
1530086133.032881	28.8547704	1.8821808	26.9758008	0.487745	0.101236	25.141855	0.033844	-1025501.0	3.13676652925	48.088195353	1.
1530086133.047882	28.8637992	1.8900864	26.9758008	-0.108286	-0.122071	25.019882	0.033146	-1025501.0	3.12057240199	47.6547395929	1.
1530086133.057882	28.8824688	1.9085904	26.9758008	-0.061504	-0.415363	24.938536	0.032717	-1025501.0	3.10841605064	47.0392859568	1.
1530086133.067881	28.8947592	1.9207404	26.9758008	0.536709	-0.197395	24.857422	0.032613	-1025501.0	3.09698788561	46.5897000969	1.
1530086133.077881	28.9017648	1.9281564	26.9758008	0.82533	0.016139	24.776276	0.032498	-1025501.0	3.08612966084	46.2590034709	1.
1530086133.082881	28.9011708	1.870236	27.0520884	0.849946	0.141972	25.485285	0.032431	-1025501.0	3.1745089718	49.0563896749	1.
1530086133.097882	28.907604	1.8755928	27.0520884	0.078575	0.116736	25.363503	0.03221	-1025501.0	3.15863641968	48.68253429	1.
1530086133.107882	28.9275588	1.896516	27.0520884	-0.157278	0.111671	25.281975	0.032118	-1025501.0	3.14631146822	47.9906892428	1.
1530086133.117882	28.9435644	1.9131732	27.0520884	-0.147322	-0.143726	25.200573	0.032114	-1025501.0	3.13444679951	47.4196809782	1.
1530086133.127881	28.9540764	1.9229184	27.0520884	0.269467	-0.135165	25.119152	0.03211	-1025501.0	3.12318534878	47.0269290678	1.
1530086133.142881	28.9661076	1.9336644	27.0520884	0.572736	0.157513	24.996957	0.032086	-1025501.0	3.1067013367	46.5380886156	1.
1530086133.147881	28.9713816	1.938006	27.0520884	0.832481	0.308791	24.956211	0.032065	-1025501.0	3.10107266683	46.3581431636	1.
1530086133.157881	28.9768392	1.9427904	27.0520884	0.388147	0.363577	24.8747	0.032009	-1025501.0	3.09036190531	46.0929393104	1.
1530086133.167882	28.988136	1.952712	27.0520884	0.034571	0.267093	24.793147	0.031929	-1025501.0	3.07902961405	45.7083938645	1.
1530086133.177881	28.9991772	1.9632708	27.0520884	-0.280901	0.236516	24.711585	0.031833	-1025501.0	3.06773207345	45.3130082717	1.
1530086133.187881	29.016522	1.821312	27.2010564	-0.152782	0.162824	25.415309	0.031731	-1025501.0	3.15320741748	50.2358258223	1.
1530086133.197881	29.0259972	1.830762	27.2010564	0.365135	0.194401	25.334149	0.031616	-1025501.0	3.14211207875	49.8169267223	1.
1530086133.207886	29.0611152	1.8655488	27.2010564	0.710056	0.053873	25.252551	0.031234	-1025501.0	3.12820698636	48.7305309837	1.
1530086133.217881	29.0593368	1.8637128	27.2010564	0.760312	-0.039863	25.171254	0.031035	-1025501.0	3.11832699499	48.6215013386	1.
1530086133.227881	29.0694888	1.8741384	27.2010564	0.13355	0.01958	25.089891	0.03084	-1025501.0	3.10716188446	48.1947371656	1.
1530086133.242882	29.086614	1.8915408	27.2010564	-0.178869	-0.106125	24.967792	0.030562	-1025501.0	3.09022051174	47.5189597814	1.
1530086133.247882	29.0956788	1.9009044	27.2010564	-0.137877	-0.136687	24.927081	0.030475	-1025501.0	3.0842205888	47.2077878298	1.
1530086133.257881	29.1062556	1.91241	27.2010564	0.379208	-0.205656	24.84587	0.030233	-1025501.0	3.07305526445	46.770897454	1.
1530086133.272882	29.1176244	1.9242648	27.2010564	0.665313	-0.100618	24.724334	0.029743	-1025501.0	3.05682912786	46.2553814839	1.
1530086133.282881	29.126052	1.9330416	27.2010564	0.61817	0.03409	24.643302	0.02942	-1025501.0	3.04592902601	45.8944531768	1.
1530086133.292881	29.1375972	1.826226	27.3166632	0.084069	-0.041662	25.742058	0.029105	-1025501.0	3.18047532073	50.7447647772	1.
1530086133.302881	29.1421512	1.8300744	27.3166632	-0.014391	-0.094057	25.660971	0.028809	-1025501.0	3.1699614406	50.478546446	1.
1530086133.312882	29.1517452	1.8386964	27.3166632	0.041476	-0.253979	25.579634	0.02873	-1025501.0	3.15887374043	50.082592428	1.
1530086133.327881	29.173806	1.8607824	27.3166632	0.503084	-0.048995	25.457828	0.02862	-1025501.0	3.14145438549	49.252497659	1.
1530086133.332882	29.1738348	1.8609408	27.3166632	0.594805	0.047811	25.417202	0.028579	-1025501.0	3.1364381072	49.1697141575	1.
1530086133.342881	29.1853224	1.8723024	27.3166632	0.602412	0.177172	25.335951	0.028492	-1025501.0	3.12518129318	48.7151133278	1.
1530086133.352881	29.1923892	1.8794772	27.3166632	0.287382	0.120457	25.254675	0.02841	-1025501.0	3.11440181813	48.3734678984	1.
1530086133.362881	29.19537	1.882746	27.3166632	-0.12647	0.058241	25.173523	0.028196	-1025501.0	3.10407721498	48.1343116915	1.
1530086133.372881	29.2102992	1.8975384	27.3166632	-0.167861	0.048197	25.092338	0.027977	-1025501.0	3.09248516017	47.6050533681	1.
1530086133.382881	29.2159548	1.9029456	27.3166632	0.289502	-0.048483	25.011116	0.027765	-1025501.0	3.08187831671	47.316128007	1.
1530086133.392882	29.227248	1.9256184	27.3897612	0.389165	-0.04018	25.250059	0.027559	-1025501.0	3.11011876315	47.2057248726	1.
1530086133.402881	29.239812	1.936188	27.3897612	0.553767	-0.012913	25.16879	0.027366	-1025501.0	3.09877655848	46.7969246788	1.
1530086133.417882	29.2630716	1.9661976	27.3897612	0.134572	0.094664	25.046207	0.026265	-1025001.0	3.08123311293	45.8582317464	1.
1530086133.427882	29.2715136	1.9731852	27.3897612	0.045948	-0.056721	24.964613	0.025689	-1025001.0	3.07030951758	45.5469698435	1.
1530086133.432881	29.2786884	1.9798092	27.3897612	0.006777	-0.166013	24.923817	0.025406	-1025001.0	3.06454100587	45.3203981475	1.
1530086133.447881	29.2942584	1.9940256	27.3897612	-0.000707	-0.069839	24.801372	0.024562	-1025001.0	3.04786480616	44.7762251397	1.
1530086133.457881	29.3040036	2.0037924	27.3897612	0.381305	-0.074638	24.719735	0.024045	-1025001.0	3.0368221085	44.4113102735	1.
1530086133.467881	29.3162652	2.0153916	27.3897612	0.54727	0.182646	24.638097	0.023559	-1025001.0	3.02552690784	44.0098833398	1.
1530086133.477881	29.321532	2.0199708	27.3897612	0.625762	0.048611	24.556427	0.023083	-1025001.0	3.01495628537	43.7645619432	1.
1530086133.482881	29.3288904	1.8007812	27.5288508	0.509873	0.053586	25.230704	0.02284	-1025001.0	3.09696456842	50.4395172495	1.
1530086133.497881	29.334042	1.8058788	27.5288508	0.022197	0.154682	25.108135	0.022094	-1025001.0	3.08137848852	50.0527975632	1.
1530086133.507881	29.3656032	1.8371088	27.5288508	-0.116468	-0.037989	25.025382	0.021384	-1025001.0	3.06792183312	49.0397603016	1.
1530086133.517881	29.3787	1.8502704	27.5288508	0.079086	0.212023	24.942952	0.020721	-1025001.0	3.0564533897	48.5305429952	1.
1530086133.527882	29.3858928	1.8574452	27.5288508	0.48726	0.0224	24.860715	0.020202	-1025001.0	3.04563058911	48.1836955405	1.
1530086133.532882	29.3879196	1.8594792	27.5288508	0.508227	0.006359	24.819594	0.019941	-1025001.0	3.04038324645	48.0513782569	1.
1530086133.547881	29.4000444	1.8715572	27.5288508	0.344626	-0.013628	24.696198	0.019156	-1025001.0	3.02401967801	47.5039249669	1.
1530086133.557881	29.4134184	1.8848052	27.5288508	0.040807	0.048747	24.613891	0.018613	-1025001.0	3.0125708748	47.0128199986	1.
1530086133.567881	29.4247296	1.8960696	27.5288508	0.065423	0.024018	24.531607	0.01789	-1025001.0	3.00134568441	46.5772908336	1.
1530086133.577881	29.436858	1.9081584	27.5288508	0.095942	0.01211	24.4493	0.017159	-1025001.0	2.99004329878	46.1269253119	1.
1530086133.582881	29.436318	1.9076724	27.5288508	0.197836	0.016777	24.408137	0.016796	-1025001.0	2.98506400155	46.0609972656	1.
1530086133.597882	29.4544692	1.902294	27.5761728	0.556151	-0.13807	25.502912	0.015736	-1025001.0	3.11703064742	48.2630356822	1.
1530086133.607882	29.4616836	1.908306	27.5761728	0.369237	-0.090096	25.420523	0.015054	-1025001.0	3.10620004079	47.9555599574	1.
1530086133.617882	29.4686028	1.9126368	27.5761728	0.159454	-0.123641	25.337973	0.014753	-1025001.0	3.09538607647	47.6915966481	1.
1530086133.627881	29.4765804	1.9197936	27.5761728	0.071825	-0.145985	25.255598	0.014334	-1025001.0	3.08448780578	47.3593373788	1.
1530086133.637881	29.4864768	1.9289304	27.5761728	0.171449	-0.133022	25.173193	0.013931	-1025001.0	3.07339175903	46.9812154964	1.
1530086133.647881	29.4977916	1.9401912	27.5761728	0.348729	-0.062723	25.090762	0.013536	-1025001.0	3.06215273417	46.555588542	1.
1530086133.657881	29.505726	1.9477656	27.5761728	0.483341	0.118404	25.0083	0.013142	-1025001.0	3.05126808268	46.2221326837	1.
1530086133.667881	29.5110828	1.9529676	27.5761728	0.341227	0.07968	24.925929	0.012913	-1025001.0	3.04066594263	45.9471751605	1.
1530086133.677886	29.5162056	1.9575	27.5761728	0.18394	0.105514	24.843611	0.012846	-1025001.0	3.030098137	45.6893995402	1.
1530086133.687881	29.5236432	2.3489856	27.174816	0.046468	-0.118361	25.566416	0.01279	-1025001.0	3.11747086823	39.1824869424	1.
1530086133.697882	29.5375536	2.3628708	27.174816	0.134234	-0.045286	25.484088	0.012731	-1025001.0	3.10596869471	38.826802041	1.
1530086133.707881	29.543364	2.3687172	27.174816	0.349531	-0.004255	25.401748	0.012677	-1025001.0	3.09532431039	38.6058296871	1.
1530086133.717881	29.5616664	2.3871204	27.174816	0.208985	0.004698	25.319027	0.013073	-1025001.0	3.08333420609	38.1834519951	1.
1530086133.727881	29.5701912	2.3957028	27.174816	0.419775	0.138295	25.236578	0.013284	-1025001.0	3.07240762109	37.9227677156	1.
1530086133.742882	29.5852968	2.4107616	27.174816	0.178695	0.059582	25.112852	0.013593	-1025001.0	3.05578368239	37.5011229646	1.
1530086133.747881	29.5870824	2.4125796	27.174816	0.325914	0.127493	25.071608	0.013697	-1025001.0	3.05058091162	37.4113205633	1.
1530086133.757881	29.59398	2.4194844	27.174816	0.138219	-0.060978	24.989456	0.013924	-1025001.0	3.0398764073	37.1823193404	1.
1530086133.767881	29.6039412	2.429532	27.174816	0.16977	-0.045665	24.907295	0.014137	-1025001.0	3.02886231918	36.9068042734	1.
1530086133.777882	29.6148744	2.440458	27.174816	0.247971	-0.145381	24.825095	0.01436	-1025001.0	3.01775184973	36.6203155309	1.
1530086133.792881	29.6344692	2.5887492	27.0498924	0.357832	0.031848	24.967572	0.014704	-1025001.0	3.03306459088	34.7207289142	1.
1530086133.797881	29.6387928	2.5930728	27.0498924	0.404796	-0.135132	24.926438	0.014823	-1025001.0	3.0276259025	34.6057298507	1.
1530086133.812881	29.6737524	2.6295192	27.0498924	0.150219	-0.008219	24.801614	0.016372	-1025001.0	3.0089153942	33.955184811	1.
1530086133.822882	29.683692	2.6395164	27.0498924	0.042823	-0.047327	24.718835	0.017127	-1025001.0	2.9978685266	33.7136780056	1.
1530086133.832881	29.6865972	2.6427276	27.0498924	0.222148	-0.114352	24.63605	0.017889	-1025001.0	2.98753607234	33.5599401164	1.
1530086133.842882	29.6959248	2.6521668	27.0498924	0.176421	-0.118493	24.553234	0.018661	-1025001.0	2.97655799559	33.3280856996	1.
1530086133.852881	29.704752	2.6612496	27.0498924	0.279652	-0.035074	24.470407	0.019438	-1025001.0	2.96563543772	33.1022934489	1.
1530086133.862881	29.7171828	2.6736048	27.0498924	0.285043	0.019724	24.387525	0.020123	-1025001.0	2.95435440805	32.837721566	1.
1530086133.872881	29.7244548	2.6813664	27.0498924	0.189976	-0.001758	24.304588	0.020716	-1025001.0	2.94358693502	32.6313169286	1.
1530086133.882882	29.7283896	1.8917784	27.8377128	0.169197	-0.181885	25.467602	0.021332	-1025001.0	3.08403409783	48.4641156702	1.
1530086133.892882	29.7305568	1.8939348	27.8377128	0.061204	-0.239613	25.384638	0.021952	-1025001.0	3.07376338138	48.2512369486	1.
1530086133.902882	29.7349668	1.8983916	27.8377128	0.230421	-0.054288	25.301667	0.022572	-1025001.0	3.06326224652	47.9806174869	1.
1530086133.912886	29.7465624	1.9098216	27.8377128	0.258417	-0.030912	25.21864	0.02319	-1025001.0	3.05202002098	47.5369552842	1.
1530086133.922881	29.7549	1.9180512	27.8377128	0.356842	-0.04174	25.135666	0.023826	-1025001.0	3.04112591876	47.1772586675	1.
1530086133.932881	29.777256	1.9405188	27.8377128	0.11301	-0.128127	25.051947	0.024163	-1025001.0	3.02872128983	46.4757204104	1.
1530086133.942881	29.777976	1.9411596	27.8377128	0.171719	-0.079681	24.968696	0.024684	-1025001.0	3.01858345241	46.3059841138	1.
1530086133.957882	29.792196	1.9553796	27.8377128	0.315005	0.005797	24.84377	0.025463	-1025001.0	3.00204697901	45.7392375373	1.
1530086133.962882	29.794446	1.9576044	27.8377128	0.342436	0.028273	24.802135	0.025608	-1025001.0	2.996789603	45.610689269	1.
1530086133.977882	29.8096344	1.9726668	27.8377128	0.358778	0.013138	24.677189	0.02605	-1025001.0	2.9801734301	45.0344074326	1.
1530086133.982882	29.8131444	1.9761372	27.8377128	0.311449	-0.029879	24.635528	0.026202	-1025001.0	2.97479191091	44.8794247687	1.
1530086133.997881	29.8208484	1.953234	27.8992764	0.101392	0.039544	24.77349	0.026659	-1025001.0	2.99067829338	45.6599485776	1.
1530086134.007881	29.823588	1.9574856	27.8992764	0.043824	-0.059465	24.689919	0.027158	-1025001.0	2.98031572861	45.4070816153	1.
1530086134.017881	29.8347156	1.969218	27.8992764	0.195256	0.004747	24.606288	0.027596	-1025001.0	2.96911282774	44.9836619409	1.
1530086134.022882	29.8356804	1.9707912	27.8992764	0.269273	-0.007182	24.564603	0.027841	-1025001.0	2.96398706563	44.8716083165	1.
1530086134.032882	29.8499076	1.9855044	27.8992764	0.38102	-0.124404	24.481226	0.028342	-1025001.0	2.9525188078	44.387921578	1.
1530086134.047881	29.8595736	1.9958076	27.8992764	0.236583	-0.127069	24.356123	0.029112	-1025001.0	2.93648007083	43.9331139936	1.
1530086134.057882	29.8701144	2.0063772	27.8992764	0.130631	-0.030278	24.273058	0.029191	-1025001.0	2.92543267929	43.5526324761	1.
1530086134.067881	29.8774008	2.0133036	27.8992764	0.047322	-0.044626	24.189992	0.029269	-1025001.0	2.91471041216	43.2542668676	1.
1530086134.077881	29.8889244	2.0240784	27.8992764	0.119283	-0.016756	24.106892	0.029342	-1025001.0	2.90357759411	42.8762103286	1.
1530086134.082881	29.8890324	2.0235924	27.8992764	0.185736	0.023684	24.065335	0.029374	-1025001.0	2.89856174802	42.8125772759	1.
1530086134.097881	29.90466	1.9233432	27.994374	0.339922	0.165904	24.862606	0.029444	-1025001.0	2.99302455203	46.5363548222	1.
