speed_y	speed_x	gun	timestamp	a_z	a_y	a_x	brake	position_x	position_y	front	speed	steer	drive-status	distan	thw	thw2
3.391584	-1.381016	17.091631	1533265686.553320	0.373055	-0.667379	-0.234830	21.356527	433324.946962	4437229.648625	23.437752	3.661973	12.893617	1.000000	20.4364916357	5.57027096528	5.56931696181
3.384556	-1.381178	17.402914	1533265686.563320	-0.028068	-0.718198	-0.288274	21.675440	433324.933944	4437229.682928	23.481806	3.655526	13.468085	1.000000	20.3997757568	5.57230784086	5.57070621677
3.376944	-1.380113	17.402914	1533265686.573317	0.150777	-0.626660	-0.318533	21.675440	433324.920755	4437229.717026	23.532229	3.648077	13.468085	1.000000	20.363085648	5.57143489089	5.57049399949
3.369322	-1.378399	17.190815	1533265686.583320	0.018917	-0.659750	-0.214779	22.015717	433324.907572	4437229.751066	23.583797	3.640373	13.851064	1.000000	20.3265257883	5.57279890287	5.57184669848
3.361170	-1.376137	17.190815	1533265686.593320	0.078744	-0.706745	-0.173698	22.015717	433324.894411	4437229.785019	23.635575	3.631971	13.851064	1.000000	20.2900221842	5.5745687072	5.57361077675
3.352928	-1.374267	17.613489	1533265686.603320	0.095030	-0.729489	-0.152137	22.044708	433324.881272	4437229.818888	23.688384	3.623635	14.191489	1.000000	20.2536076525	5.57743607084	5.57647835087
3.345117	-1.373191	17.613489	1533265686.613317	-0.019802	-0.738177	-0.161770	22.044708	433324.868150	4437229.852669	23.741874	3.616001	14.191489	1.000000	20.2172793922	5.58023335276	5.57928141003
3.338302	-1.372293	17.187763	1533265686.623320	0.093181	-0.676491	-0.183069	20.715649	433324.855032	4437229.886393	23.795595	3.609356	14.489362	1.000000	20.1810393204	5.58199980844	5.58103809163
3.332305	-1.372768	17.187763	1533265686.633320	-0.160619	-0.728630	-0.200050	20.715649	433324.841915	4437229.920063	23.849776	3.603991	14.489362	1.000000	20.144853824	5.58224642742	5.58128758261
3.321798	-1.372594	17.434958	1533265686.648317	-0.177051	-0.844002	-0.286720	21.013199	433324.822237	4437229.970436	23.932434	3.594212	14.744680	1.000000	20.1087190129	5.58051031985	5.57956970838
3.318721	-1.373234	17.434958	1533265686.653317	-0.166929	-0.835680	-0.274848	21.013199	433324.815675	4437229.987197	23.960516	3.591613	14.744680	1.000000	20.054638861	5.58067833553	5.57970394096
3.310104	-1.373620	16.946671	1533265686.663321	-0.200330	-0.728406	-0.293633	21.275654	433324.802754	4437230.020828	24.011350	3.583800	15.042553	1.000000	20.0366391126	5.58054799277	5.57872997805
3.298139	-1.374736	16.946671	1533265686.678317	-0.253654	-0.613214	-0.307574	21.275654	433324.783053	4437230.070840	24.095889	3.573180	15.042553	1.000000	20.0006113949	5.58175314927	5.5808391637
3.292613	-1.374718	17.355612	1533265686.683320	-0.220900	-0.594311	-0.342641	21.663233	433324.776476	4437230.087481	24.124704	3.568074	15.404255	1.000000	19.9468589109	5.58334111656	5.58238289448
3.281634	-1.376358	17.355612	1533265686.698320	-0.221699	-0.542434	-0.359008	21.663233	433324.756746	4437230.137251	24.211236	3.558579	15.404255	1.000000	19.9289653417	5.58627150366	5.58535650933
3.274264	-1.377630	17.355612	1533265686.708320	-0.459797	-0.552607	-0.423840	21.663233	433324.743576	4437230.170338	24.268682	3.552277	15.404255	1.000000	19.8754272641	5.58615140749	5.58521456574
3.267656	-1.379054	17.125200	1533265686.718321	-0.298921	-0.578472	-0.427782	20.456245	433324.730385	4437230.203382	24.327800	3.546740	15.808511	1.000000	19.8398154896	5.58604929879	5.58509809049
3.261008	-1.380719	17.125200	1533265686.728317	-0.574030	-0.668342	-0.426867	20.456245	433324.717184	4437230.236344	24.387360	3.541265	15.808511	1.000000	19.8042358827	5.58473320188	5.58378564053
3.258930	-1.382058	17.810329	1533265686.733320	-0.621055	-0.693253	-0.424485	21.121538	433324.710569	4437230.252818	24.417520	3.539874	16.234043	1.000000	19.7687287025	5.58336603824	5.58239180138
3.247998	-1.384757	17.810329	1533265686.748320	-0.432359	-0.714309	-0.466849	21.121538	433324.690707	4437230.302113	24.508144	3.530870	16.234043	1.000000	19.7509762132	5.58048140546	5.57957040652
3.241244	-1.387247	17.499046	1533265686.758317	-0.389505	-0.728273	-0.490140	21.490807	433324.677442	4437230.334879	24.568651	3.525637	16.659575	1.000000	19.6978302243	5.5796847228	5.57874694459
3.233951	-1.389011	17.499046	1533265686.768320	-0.353724	-0.588644	-0.492976	21.490807	433324.663841	4437230.367346	24.629733	3.519629	16.659575	1.000000	19.6624809535	5.57716615016	5.57700096564
3.225925	-1.390882	17.613489	1533265686.778320	-0.521299	-0.477648	-0.443499	21.805141	433324.650457	4437230.399767	24.686616	3.512997	17.361702	1.000000	19.6272801964	5.57707943944	5.57651962646
3.220790	-1.391247	17.613489	1533265686.783320	-0.530600	-0.411328	-0.434346	21.805141	433324.643644	4437230.415905	24.717007	3.508426	17.361702	1.000000	19.5922052378	5.57722476388	5.57706290038
3.210584	-1.394086	17.155718	1533265686.798317	-0.667069	-0.393528	-0.414377	22.024872	433324.623182	4437230.464200	24.811450	3.500189	17.851065	1.000000	19.5746880464	5.57947172406	5.57933615997
3.203006	-1.395828	17.155718	1533265686.808320	-0.403448	-0.512819	-0.468158	22.024872	433324.609511	4437230.496325	24.875790	3.493935	17.851065	1.000000	19.5222371119	5.57762927708	5.57748084802
3.196651	-1.397792	17.401388	1533265686.818321	-0.434382	-0.685250	-0.516878	20.605783	433324.595826	4437230.528387	24.940518	3.488897	18.340425	1.000000	19.4873241937	5.57763061993	5.57747187446
3.190991	-1.399493	17.401388	1533265686.828320	-0.313097	-0.728020	-0.475979	20.605783	433324.582126	4437230.560384	25.005659	3.484395	18.340425	1.000000	19.4524637426	5.57569834333	5.57553397037
