timestamp	auto_speed	auto_speed_x	auto_speed_y	obs_speed	obs_speed_x	obs_speed_y	distance	auto_a_y	obs_a_y
1530084975.5029719	3.67382361154	-0.294838727236	3.66197351897	3.81553283973	-0.294905886246	3.80411900041	20.7823851656	0.15347773242797885	0.012988055116466862
1530084975.5129769	3.67105108306	-0.290849116992	3.65951128508	3.8138611284	-0.295167607692	3.80242196371	20.7650574126	0.514490346983374	-0.1487149788038466
1530084975.5229721	3.67537114579	-0.289500314143	3.66395177745	3.81404495272	-0.295198511085	3.8026039421	20.7664727455	0.6883832771261793	-0.31392122684210161
1530084975.5329721	3.67907610223	-0.289171414525	3.66769421558	3.81474662687	-0.294827970739	3.8033364688	20.7677784307	0.5553190280773882	-0.14931369451642337
1530084975.5429721	3.68543183127	-0.29128154757	3.67390294415	3.81451442581	-0.296888120182	3.80294330077	20.7883896946	0.25793294745539913	0.22730675880260337
1530084975.5529721	3.68846027699	-0.291324656287	3.67693747018	3.8153342499	-0.29795221891	3.80368241493	20.7897262609	0.062605346464553735	0.33852205023820137
1530084975.5629721	3.69189771467	-0.291899224916	3.68034014435	3.81587245322	-0.29762066253	3.80424822015	20.772109023	0.0837651265754175	0.3310476239946808
1530084975.5729721	3.69524060423	-0.292049255814	3.68368163056	3.81698646997	-0.29834896233	3.80530860885	20.7922781666	0.4140547990034259	-0.056553190754332842
1530084975.582972	3.69980629938	-0.292461147679	3.68822899642	3.81873796334	-0.294175540622	3.80739023269	20.793666509	0.616147619852361	-0.18789041458757966
1530084975.592972	3.70444168153	-0.291166701584	3.69298119731	3.81744831914	-0.293953574104	3.80611389288	20.7948847644	0.67936787687126687	-0.21270050974866711
1530084975.6079719	3.70806213779	-0.29436096132	3.69635989078	3.81889323802	-0.291798396726	3.80772888466	20.7966121192	0.22488444245890118	0.0092555680329136324
1530084975.6179719	3.7113156264	-0.296247277398	3.69947310159	3.81653833947	-0.292165459946	3.80533891272	20.7787863837	-0.0042918114512686609	0.14755487069371417
1530084975.6279719	3.71545949967	-0.2972914563	3.70354655481	3.81695626561	-0.292647100827	3.80572106281	20.7987956624	0.051344907390421246	0.310509713661646
1530084975.632972	3.71612917566	-0.298107858758	3.70415277152	3.81695626561	-0.292647100827	3.80572106281	20.7803875947	0.16734397052101282	0.310509713661646
1530084975.6479721	3.72390750033	-0.298998842062	3.71188452992	3.81771159374	-0.29249317898	3.80649045095	20.8009735898	0.658411656673405	-0.21037300219155478
1530084975.6579721	3.72495475894	-0.301469252229	3.71273541289	3.81865842657	-0.290912759415	3.8075611545	20.8024780427	0.6568695803809389	-0.2564386502732644
1530084975.6679721	3.7285006263	-0.300878836572	3.71634078712	3.82043910155	-0.29021435339	3.80940028846	20.8035686762	0.28843601572848721	-0.13064595332115947
1530084975.6779721	3.73158826589	-0.30039151931	3.71947790977	3.82137020408	-0.289759579846	3.81036869902	20.8046307624	0.20428116750935424	0.21553013399061091
1530084975.682972	3.73438240471	-0.30044860287	3.72227653213	3.82137020408	-0.289759579846	3.81036869902	20.7861698955	0.12531241531328119	0.21553013399061091
1530084975.6979721	3.74040287457	-0.301038187463	3.72826899161	3.818796198	-0.285828012343	3.80808439366	20.8062610179	0.35475445249136162	0.27745895426524936
1530084975.707972	3.74362619779	-0.300368105143	3.73155679445	3.81773119113	-0.287727424707	3.80687330716	20.8070500139	0.4449212659848229	-0.0065160522949119157
1530084975.717972	3.74594672667	-0.300477100342	3.73387605461	3.81691732647	-0.28763486738	3.80606411666	20.8078248049	0.5262123224092119	-0.19738495463048125
1530084975.727972	3.74850783479	-0.300246881565	3.73646394303	3.81730828552	-0.288310413207	3.80640508253	20.8085277871	0.416204813978023	-0.37794108665812776
1530084975.737972	3.75200643323	-0.300905668871	3.73992086192	3.81840811944	-0.287536344559	3.80756660049	20.8093995806	0.19635912919455784	-0.23913396375396506
1530084975.747977	3.75639643525	-0.300789485707	3.74433436862	3.81913339366	-0.287164337329	3.8083220087	20.8102169786	0.1121094751400704	0.15426868816369141
1530084975.757972	3.75990455886	-0.301243818901	3.74781729188	3.81922224334	-0.287371551869	3.8083954804	20.8114129394	0.21358629526091294	0.36771884295953733
1530084975.767972	3.76422259042	-0.301151861052	3.75215661544	3.81825718099	-0.288001953019	3.80738004082	20.8119440522	0.43879542719667336	0.29438144071442329
1530084975.777972	3.76567861642	-0.300246043855	3.75368988534	3.8177564143	-0.287735044491	3.80689802636	20.8124135717	0.56911245301946567	-0.076995971930863882
1530084975.7829721	3.76633514705	-0.300766337492	3.75430686681	3.81997211107	-0.290913820721	3.80887858539	20.8127932241	0.50522356813550806	-0.14531904482924643
1530084975.797972	3.77011358369	-0.300740326981	3.75809947842	3.81914311496	-0.290644457492	3.80806774256	20.8135724794	0.28932644259567619	-0.23023345025799777
1530084975.807972	3.77426141676	-0.300983319728	3.76224112509	3.82039730671	-0.290340299925	3.80934877523	20.8140537518	0.16343132695447932	-0.010139294413216569
1530084975.8179719	3.77896818028	-0.301938575852	3.7668864602	3.81978787491	-0.290163685509	3.80875103478	20.8144888735	0.28670371008840623	0.30044136159211038
1530084975.8329771	3.78439431089	-0.302213180577	3.77230797971	3.81933607821	-0.291764007467	3.80817565801	20.7960016325	0.37386901617755003	0.2660035949678512
1530084975.842972	3.78599328609	-0.302065819458	3.77392387351	3.81818810822	-0.291106498452	3.80707465599	20.7963432803	0.47626461459321323	0.10813264052181365
1530084975.8479719	3.78773556386	-0.301470546439	3.77571929722	3.81828632298	-0.29105720387	3.80717692632	20.8155313579	0.35874014749261329	-0.19066236447812651
1530084975.8579719	3.78979455705	-0.304629924278	3.77753138886	3.81847222554	-0.290097859388	3.80743658767	20.8162702486	0.34772683959926287	-0.24315780890226102
1530084975.8679719	3.79391299568	-0.304412983384	3.78168065208	3.82062253216	-0.290551033904	3.80955858728	20.8165940668	0.38272572472889371	-0.18794455420493494
1530084975.8779719	3.79872124897	-0.305454502652	3.78642056224	3.82054298272	-0.290671841656	3.80946959081	20.8168759786	0.33159525775311482	0.22865419459116015
1530084975.892972	3.80427894105	-0.306100522915	3.79194418882	3.82048581783	-0.287546281364	3.80964946161	20.7980426972	0.35089543095013254	0.23806698024050224
1530084975.8979721	3.80686325308	-0.306680465855	3.79449007372	3.81956893124	-0.287184649754	3.80875725105	20.817071498	0.27237338693969548	0.43460239551705404
1530084975.9079721	3.80995581189	-0.306770879008	3.79758540606	3.81823225772	-0.287080449667	3.80742464	20.8170634062	0.4539615785461078	-0.091204705259284827
1530084975.9179721	3.81378148892	-0.30679377302	3.80142168485	3.81798329276	-0.28767237584	3.80713028776	20.8170179112	0.50595164675103788	-0.24704844879118504
1530084975.9279721	3.81602073889	-0.307077770655	3.80364529398	3.81860940866	-0.28671927436	3.80783007415	20.816932355	0.51992440908471194	-0.37693086562862549
1530084975.9379721	3.82006150331	-0.30687716779	3.80771536396	3.81921664629	-0.285192318951	3.80855367987	20.8169597523	0.2595065503065534	-0.011269261524325972
1530084975.9479721	3.82400590511	-0.307090215333	3.81165538342	3.81852447146	-0.28402516816	3.80794680149	20.8169372502	0.31210371425098726	0.1429224715440382
1530084975.957972	3.82739017363	-0.309444952172	3.81486033332	3.81966781182	-0.282515058568	3.80920561723	20.8172726449	0.25203340590001821	0.28046959892451218
1530084975.967972	3.82964692923	-0.310181424298	3.8170647213	3.81859627033	-0.281481826303	3.80820764366	20.8172189588	0.37492508167357086	0.34403087702642982
1530084975.977972	3.83291697471	-0.309774767086	3.82037853212	3.81821553268	-0.281800453416	3.80780230034	20.8171398091	0.26743989677786162	-0.1434916358551532
1530084975.9929731	3.83648854402	-0.310227527529	3.82392510773	3.81899281943	-0.282442199665	3.80853417455	20.7980139848	0.36694160484747207	-0.19867024183144355
1530084976.0029719	3.8405724855	-0.310750355476	3.82798004605	3.81944567695	-0.283047563754	3.80894333848	20.7979094179	0.23439880536525851	0.30628642266415707
1530084976.0129721	3.83823354156	-0.308835273265	3.82578847998	3.82045665925	-0.283069325201	3.80995549086	20.7983542709	0.31968013867626532	0.13816383491956133
1530084976.0229721	3.84154794025	-0.308012944452	3.82917988651	3.81979024684	-0.283163323153	3.80928025515	20.798434079	0.21313863572735881	0.35393829862242066
1530084976.0329721	3.84406322264	-0.307588224461	3.83173740539	3.81921119631	-0.283924785034	3.80864291821	20.7984403125	0.27904192544096063	0.24593001746131427
1530084976.0429721	3.84784782243	-0.307199411473	3.83556532811	3.81839269669	-0.285896327779	3.80767462842	20.7983689879	0.35485502288314885	0.094769238782936152
1530084976.0529721	3.84918193092	-0.307357052722	3.83689108256	3.81748005123	-0.286176213194	3.80673838299	20.798631478	0.41740820437399662	-0.24482720220199883
1530084976.0629721	3.85264243842	-0.306297254827	3.84044733723	3.81860547098	-0.288464963767	3.80769427708	20.8175078489	0.296408621050413	-0.061125852690079252
1530084976.0729721	3.85564158842	-0.305968297865	3.84348220486	3.81989486972	-0.289114207039	3.80893814481	20.7983296908	0.35511624348711696	0.28066360456149625
1530084976.082972	3.85929903678	-0.30579058397	3.8471653427	3.82098904144	-0.291241970518	3.80987340595	20.798151412	0.26033709216604306	0.25750493824154708
1530084976.092972	3.86211520069	-0.305912289885	3.8499807135	3.82088380282	-0.292315168224	3.80968566644	20.7979452557	0.27680511758318466	0.30387607305974274
1530084976.102972	3.86630230836	-0.305040048794	3.85425013566	3.82116369745	-0.297152798178	3.80959213266	20.7977860433	0.28669641366738474	-0.19433461120867926
1530084976.1129711	3.86925968872	-0.304896143776	3.85722813433	3.82037675676	-0.296782780448	3.80883165089	20.797458645	0.34088262028507343	0.0012612666632793967
1530084976.122972	3.87185562796	-0.305670612809	3.85977091033	3.81940000461	-0.296808727917	3.80784991488	20.7970898153	0.30817559887682766	-0.2974567014200265
1530084976.132972	3.87340143896	-0.306469387032	3.86125824339	3.82073284639	-0.294121630509	3.80939522103	20.8157770168	0.267316993660141	-0.19711427458976855
1530084976.142972	3.87600312798	-0.30818420852	3.86373171192	3.82153569679	-0.294787425423	3.81014900702	20.8158840818	0.27740523912708442	0.20866712284026834
1530084976.152972	3.88052837285	-0.308897590068	3.86821441124	3.82249826919	-0.293043393901	3.81124895373	20.8155855356	0.38546035248324118	0.37649015872338387
1530084976.1679721	3.88516458764	-0.309517129509	3.87281590313	3.82265339981	-0.292464660023	3.8114489945	20.7768812981	0.23500828436264504	0.33618627680894575
1530084976.1779709	3.88867998416	-0.307156018908	3.87653030418	3.8199840868	-0.289712952694	3.80898212498	20.8146597658	0.25510005456690477	-0.26359851655060085
1530084976.182972	3.88981086823	-0.306849049114	3.87768903493	3.81967557181	-0.287832636097	3.80881528135	20.8143111111	0.27831827078309213	-0.30815358921484015
1530084976.1979721	3.89389581764	-0.305869177892	3.88186407344	3.81983985417	-0.28752536041	3.80900323951	20.794454025	0.34258337680013923	-0.26183953939296878
1530084976.207972	3.8975978259	-0.30642195495	3.88553399136	3.82112367079	-0.284929542227	3.81048569915	20.8128977579	0.40167157633801265	0.085478901562708751
1530084976.217977	3.90047457625	-0.307398866778	3.88834255907	3.82177867202	-0.284519422939	3.81117316792	20.8122509258	0.453683834332429	0.38124770267247116
1530084976.227972	3.90391020247	-0.307869555423	3.89175168861	3.82077940003	-0.284072281249	3.81020447781	20.8116113682	0.2454870607558402	0.36103890333470262
1530084976.2329719	3.90659938206	-0.308605530173	3.89439101256	3.82134330963	-0.283742007941	3.81079455796	20.8112498646	0.1826768329972368	0.21024978481689541
1530084976.247972	3.90888418891	-0.310354189307	3.89654409438	3.82041368552	-0.284469224887	3.80980813016	20.8105662742	0.15337166605758623	-0.20599069037361556
1530084976.257972	3.9121478099	-0.310598053245	3.8997986276	3.82030974216	-0.28487010071	3.80967394298	20.8097220684	0.20677809307314723	-0.33209778130335743
1530084976.267972	3.91439537565	-0.311243096632	3.90200190821	3.82111946528	-0.28533978935	3.81045078338	20.808781025	0.3430103855017243	-0.17567901572843614
1530084976.277972	3.91794608458	-0.311840675586	3.90551621617	3.82213585743	-0.285754626456	3.81143894167	20.8078149598	0.39304088124899289	-0.024817925274060772
1530084976.2829721	3.92007109345	-0.312963382174	3.90755822722	3.82102782023	-0.288698351894	3.81010588627	20.8073736806	0.41492920520970511	0.15561327644492123
1530084976.297972	3.92473964874	-0.313695733593	3.91218306027	3.82123585895	-0.289307065612	3.81026835164	20.8057950942	0.290622495831823	0.10853381881708275
1530084976.307972	3.92785115625	-0.314961379683	3.91520293662	3.82149780805	-0.289910159688	3.81048521795	20.8046990607	0.19189574480980984	0.027139469204547649
1530084976.3179719	3.93027178922	-0.314968849932	3.91763078412	3.82254634286	-0.289005558614	3.81160547937	20.8035856362	0.14762132903382646	-0.21004634021600763
1530084976.3279719	3.93264457235	-0.31392453923	3.92009498815	3.82386917261	-0.288058903529	3.81300373948	20.8024600332	0.14206142615286405	-0.22514557170801763
1530084976.3379719	3.93595336545	-0.312695565363	3.92351250519	3.82412034339	-0.287714628533	3.81328161735	20.7822645927	0.35655002934941343	-0.07292838945391017
1530084976.3479719	3.93729715736	-0.313541637484	3.92479305785	3.82472776282	-0.28412089086	3.81416016694	20.8006458599	0.43113874285712667	0.25751608353580335
1530084976.3579719	3.94027729471	-0.31290247954	3.92783365196	3.82433339416	-0.284249441335	3.81375512648	20.7995024386	0.33431545724487743	0.25276560849486363
1530084976.3679719	3.94298194296	-0.313304792548	3.93051481482	3.82267291123	-0.28425964717	3.81208927483	20.7983257289	0.21118206674544465	-0.15889207339351197
1530084976.3779719	3.94557826869	-0.313179975298	3.93312931105	3.82330051267	-0.284336251903	3.81271290633	20.7971278076	0.10720047608550295	-0.29524530383447167
1530084976.382972	3.94706800761	-0.313702549184	3.93458213376	3.82441743436	-0.283126778858	3.81392290684	20.7965182934	0.15154398624429391	-0.2732164922282046
1530084976.3979721	3.95320962406	-0.314208911526	3.94070286772	3.8258636249	-0.282377376854	3.81542861201	20.7946246038	0.35088043985176354	-0.13393357248950544
1530084976.4079721	3.95665580861	-0.314173028628	3.94416283841	3.82395745763	-0.283027531404	3.8134690315	20.7929953088	0.56309170797793417	0.29349077785704142
1530084976.4179721	3.95875062918	-0.314273926928	3.94625625661	3.82381084894	-0.285253032644	3.81315618823	20.7915203573	0.42076426520476606	0.35225788560146831
1530084976.432972	3.96236650994	-0.313370987356	3.9499553141	3.82291837559	-0.286849739435	3.81214141047	20.770285746	0.11114072560764793	0.23244958352089626
1530084976.4429719	3.96329834306	-0.31833786361	3.95049297692	3.82231619014	-0.288602578927	3.81140520135	20.7692716459	0.067019893669606034	-0.13940240121418382
1530084976.4479721	3.96525530852	-0.318367303894	3.95245391138	3.82351683196	-0.289046882103	3.81257562078	20.7875793539	0.126028980704018	-0.28728617754688734
1530084976.457972	3.96891064295	-0.318886460254	3.95607926073	3.82419383923	-0.289715863077	3.8132038024	20.7861244994	0.33235152727315143	0.33199315142037106
1530084976.467972	3.97256501583	-0.319228706907	3.95971789875	3.82483403295	-0.288712459984	3.81392193091	20.7846312406	0.52518971789709346	0.029604510950446555
1530084976.477972	3.9748934876	-0.319060431543	3.9620674753	3.82505044029	-0.289644997124	3.81406825403	20.7831094589	0.45467085852213907	0.21416356964115546
1530084976.4929719	3.97931656852	-0.320275149511	3.96640696111	3.82344736515	-0.290258974241	3.81241386551	20.7616776419	0.18555656270861559	0.18271368852628611
1530084976.497972	3.97952240889	-0.320065589162	3.96663038629	3.82184357618	-0.291144425672	3.8107378871	20.7988441967	0.061336963848058756	-0.1277086606731635
1530084976.507972	3.98272821964	-0.319782202188	3.96986944555	3.82150212579	-0.291532015399	3.81036580678	20.7781689109	0.022256811777087746	-0.24502979564684463
1530084976.517972	3.98333352173	-0.318388499371	3.97058871061	3.82542098717	-0.289977071906	3.81441463751	20.776970206	0.3676024032277031	-0.051296211857006759
1530084976.527972	3.98677343994	-0.318651179661	3.97401860679	3.82606914319	-0.289257935783	3.81511925568	20.7753657101	0.520105328313054	0.0908574621546348
1530084976.5429721	3.99132842	-0.321871858756	3.97832892844	3.82722788402	-0.288530778349	3.81633636701	20.7541836468	0.42094096239096757	0.11302989169366835
1530084976.5529721	3.99352156964	-0.322171227885	3.98050502162	3.82682299355	-0.288985258068	3.81589592947	20.7525077551	0.15994394939334766	0.15741222261961682
1530084976.5629721	3.99658498535	-0.324693618103	3.98337364547	3.82619107202	-0.288117094602	3.8153278574	20.7508103117	0.069834975179185133	0.11133770714784552
1530084976.5729721	3.99932977634	-0.325224597955	3.98608424658	3.82569557495	-0.287771232708	3.81485705497	20.7490545302	0.24391912804161509	-0.042713944346374329
1530084976.5779719	4.00202667852	-0.32631308277	3.98870120561	3.82653686594	-0.287765719601	3.81570115143	20.7671869454	0.26702956780749787	-0.081318077835279723
1530084976.592972	4.00450228044	-0.328394150779	3.9910143818	3.82559284512	-0.295010712016	3.81420100367	20.7453172172	0.49474365727021496	-0.032297268969367958
1530084976.602972	4.00703510259	-0.328321340857	3.99356174493	3.82610013016	-0.295125452084	3.81470092845	20.7433606365	0.35833033215120741	-0.034460056994510671
1530084976.612972	4.01111754917	-0.327475071856	3.99772736321	3.82548376722	-0.295713165453	3.81403720185	20.7413731383	0.28987940630552367	-0.089930310529551943
1530084976.6279719	4.01552501365	-0.324538041678	4.00238881104	3.82400777796	-0.299554601727	3.81225688097	20.7572717115	0.25036439979146335	0.061731178064664376
1530084976.632972	4.01651433885	-0.323318170797	4.00348008545	3.82400777796	-0.299554601727	3.81225688097	20.7372692488	0.17818925555537851	0.061731178064664376
1530084976.642972	4.01763292504	-0.325947906862	4.00438912724	3.82457159156	-0.30072133774	3.81273058791	20.7355775278	0.041043024679371674	-0.031728384303843886
1530084976.652972	4.01964524388	-0.32486310717	4.00649620594	3.82569527989	-0.30165735052	3.81378384514	20.7334924531	0.12604989356948143	-0.13228928056407596
1530084976.662972	4.02069224374	-0.322035667368	4.00777483746	3.82646825597	-0.301146163313	3.81459962542	20.731529674	0.31750511407671006	-0.0028028389836616914
1530084976.672972	4.02590496674	-0.319655262392	4.01319465195	3.82644468654	-0.300970075567	3.81458988003	20.729504793	0.36371013485152953	0.14529592928140217
1530084976.682972	4.02933438265	-0.31846165754	4.016729732	3.82551125278	-0.300209548458	3.81371348847	20.7274510841	0.4341275992284972	0.1718991929774554
1530084976.6929719	4.03244152923	-0.320531928329	4.0196820732	3.82607542213	-0.30620690639	3.8138026255	20.7254451212	0.24283755900905241	0.11223093567648716
1530084976.707972	4.03446177512	-0.326630103075	4.02121804813	3.82550514205	-0.302706040746	3.81351001635	20.7413516591	0.077057575787132224	0.18730722142447753
1530084976.7129719	4.03415462536	-0.32726945017	4.02085789954	3.82550514205	-0.302706040746	3.81351001635	20.7212475857	0.10413672296916768	0.18730722142447753
1530084976.727972	4.03885055132	-0.326075335306	4.02566623698	3.82608290863	-0.298609272924	3.81441252696	20.7371001935	0.402595419434418	-0.072257887984582991
1530084976.7329719	4.03997854646	-0.325852507539	4.02681596291	3.82608290863	-0.298609272924	3.81441252696	20.7169709306	0.45603579889628076	-0.072257887984582991
1530084976.747972	4.04405638597	-0.328838856933	4.03066459273	3.8289028185	-0.297959023257	3.81729186911	20.7522766103	0.48554058565566638	0.22881507061695225
1530084976.757972	4.04586742651	-0.330392677804	4.03235463611	3.8289028185	-0.297959023257	3.81729186911	20.7119570265	0.021316148670164126	0.22881507061695225
1530084976.767972	4.04857829807	-0.330450257189	4.03506987091	3.82861332938	-0.297551540773	3.81703328601	20.7096733774	0.052974386681751848	0.045092081097804659
1530084976.777972	4.05156145628	-0.330618252412	4.0380492574	3.82874594061	-0.298040584818	3.8171281466	20.7264805194	0.19559039039240456	-0.092401497265723942
1530084976.7829721	4.05193328135	-0.329980708951	4.03847447042	3.82777350327	-0.298551370418	3.81611282218	20.725322741	0.265606041906731	-0.05446754097735889
1530084976.797972	4.05869107488	-0.331127824977	4.04516101099	3.83803450214	-0.301407760796	3.82618115114	20.723511354	0.58549380090296377	0.060764158078315526
1530084976.807972	4.06145751431	-0.332709920226	4.04780696791	3.83744563997	-0.302795443756	3.82548087944	20.7217727634	0.45470065399901582	0.30944683691753805
1530084976.8179719	4.06268399965	-0.335026808924	4.04884654171	3.83640358635	-0.304575329239	3.8242942285	20.7200033451	0.30412882835068294	-0.077572740947438462
1530084976.8279719	4.06545470327	-0.335058440204	4.05162409238	3.83667063217	-0.306783420975	3.82438563333	20.7182149383	-0.040414434116828192	-0.21132840727433133
1530084976.832972	4.06739258318	-0.334222829913	4.05363756713	3.83723910976	-0.307554782963	3.82489399081	20.7173095578	-0.048046126603499911	-0.20861799520882818
1530084976.842972	4.06861939121	-0.335099071023	4.05479621721	3.83888348918	-0.310158615727	3.82633350306	20.7354958359	0.20769308503666151	0.13054122053185221
1530084976.8579719	4.07422182343	-0.332665263544	4.06061784571	3.83837153133	-0.311472264952	3.82571314145	20.7134395147	0.51320423181982677	0.12153128323187477
1530084976.8679719	4.0755986843	-0.332059271174	4.06204890121	3.83872884632	-0.313119453918	3.82593718756	20.7116773574	0.45260043329042565	0.12838178560944175
1530084976.8779719	4.07742157834	-0.331532277012	4.06392089942	3.83790216855	-0.312912072908	3.82512471561	20.709890154	0.28915631211768078	0.10989182545229152
1530084976.8879721	4.07998823188	-0.332301774637	4.06643326552	3.83582835532	-0.31463292689	3.82290273128	20.6883756043	0.004708743697610665	0.013999784216028599
1530084976.8979721	4.08266907262	-0.332924779797	4.06907211137	3.83556688455	-0.313645487641	3.82272152189	20.7057036242	0.039890892528455388	-0.046346758000436271
1530084976.9079721	4.08605205022	-0.332607883198	4.07249227785	3.83660655727	-0.312662056572	3.82384522617	20.7036520706	0.11957385465770247	-0.23211993369745151
1530084976.9179721	4.08953045701	-0.330084696039	4.07618736716	3.83658210057	-0.31205827872	3.82387000891	20.7015736319	0.3600101738907821	0.056311334238509689
1530084976.9279721	4.09058719612	-0.327763185415	4.07743484355	3.83631520908	-0.311333453216	3.82366131664	20.6994635278	0.58355463231076854	0.047511032770113176
1530084976.9429719	4.09141672722	-0.328694555356	4.07819209026	3.83633863213	-0.309920646487	3.82379958853	20.6774351	0.22320875872910959	0.2303415595258515
1530084976.9479721	4.08997342816	-0.328961184392	4.07672260305	3.83562220442	-0.31038535589	3.82304311065	20.6957259809	0.062193430403856068	0.072691116539528922
1530084976.957972	4.09342879715	-0.329241266056	4.08016660274	3.83615551645	-0.308775824154	3.82370849266	20.6936173529	-0.21849600097365499	-0.030439631940939446
1530084976.967972	4.09704475403	-0.329612454308	4.08376435982	3.83636311039	-0.308347870291	3.82395129488	20.6914830944	0.032047186533288585	-0.16623251333993588
1530084976.977972	4.09984877088	-0.330906269893	4.08647292719	3.83799881272	-0.307214100459	3.82568351839	20.6893493424	0.340726758888065	-0.16660379454715696
1530084976.9829731	4.10005788458	-0.331351596896	4.08664664195	3.83799881272	-0.307214100459	3.82568351839	20.6689097831	0.43859433418284177	-0.16660379454715696
1530084977.0029719	4.10537676322	-0.334026649091	4.09176545829	3.83575454028	-0.308315225782	3.82334338176	20.6638423058	0.3700472397542563	0.18639416901401337
1530084977.007977	4.10339499392	-0.333422060546	4.08982642733	3.83463854691	-0.310097507344	3.82207958072	20.6822456752	0.18973574374409621	-0.24549506717926833
