distance	id	result	timestamp
-1.000000	-1.000000	-1.000000	1543459333.237591
-1.000000	-1.000000	-1.000000	1543459333.369490
-1.000000	-1.000000	-1.000000	1543459333.503485
-1.000000	-1.000000	-1.000000	1543459333.636272
-1.000000	-1.000000	-1.000000	1543459333.769894
-1.000000	-1.000000	-1.000000	1543459333.902861
-1.000000	-1.000000	-1.000000	1543459334.036461
-1.000000	-1.000000	-1.000000	1543459334.304163
-1.000000	-1.000000	-1.000000	1543459334.436829
-1.000000	-1.000000	-1.000000	1543459334.570055
-1.000000	-1.000000	-1.000000	1543459334.703519
-1.000000	-1.000000	-1.000000	1543459334.848545
-1.000000	-1.000000	-1.000000	1543459335.045544
-1.000000	-1.000000	-1.000000	1543459335.236329
-1.000000	-1.000000	-1.000000	1543459335.369216
-1.000000	-1.000000	-1.000000	1543459335.502619
-1.000000	-1.000000	-1.000000	1543459335.638594
-1.000000	-1.000000	-1.000000	1543459335.769341
-1.000000	-1.000000	-1.000000	1543459335.904266
-1.000000	-1.000000	-1.000000	1543459336.037709
-1.000000	-1.000000	-1.000000	1543459336.303324
-1.000000	-1.000000	-1.000000	1543459336.435679
-1.000000	-1.000000	-1.000000	1543459336.571023
-1.000000	-1.000000	-1.000000	1543459336.704349
-1.000000	-1.000000	-1.000000	1543459336.836457
-1.000000	-1.000000	-1.000000	1543459336.969443
-1.000000	-1.000000	-1.000000	1543459337.102371
-1.000000	-1.000000	-1.000000	1543459337.369560
-1.000000	-1.000000	-1.000000	1543459337.503081
-1.000000	-1.000000	-1.000000	1543459337.636169
-1.000000	-1.000000	-1.000000	1543459337.769497
-1.000000	-1.000000	-1.000000	1543459338.036401
-1.000000	-1.000000	-1.000000	1543459338.169447
-1.000000	-1.000000	-1.000000	1543459338.302620
-1.000000	-1.000000	-1.000000	1543459338.436471
-1.000000	-1.000000	-1.000000	1543459338.571022
-1.000000	-1.000000	-1.000000	1543459338.836249
-1.000000	-1.000000	-1.000000	1543459338.970018
-1.000000	-1.000000	-1.000000	1543459339.102793
-1.000000	-1.000000	-1.000000	1543459339.235934
-1.000000	-1.000000	-1.000000	1543459339.503346
-1.000000	-1.000000	-1.000000	1543459339.636317
-1.000000	-1.000000	-1.000000	1543459339.770052
-1.000000	-1.000000	-1.000000	1543459339.902595
-1.000000	-1.000000	-1.000000	1543459340.171293
-1.000000	-1.000000	-1.000000	1543459340.304023
-1.000000	-1.000000	-1.000000	1543459340.436181
-1.000000	-1.000000	-1.000000	1543459340.571034
147.651790	2.000000	1.000000	1543459340.729960
146.604861	2.000000	1.000000	1543459340.888215
145.505246	2.000000	1.000000	1543459341.003773
144.377561	2.000000	1.000000	1543459341.128623
143.228442	2.000000	1.000000	1543459341.288040
142.046244	2.000000	1.000000	1543459341.401495
140.839611	2.000000	1.000000	1543459341.530091
139.606732	2.000000	1.000000	1543459341.671356
138.350861	2.000000	1.000000	1543459341.799500
137.056916	2.000000	1.000000	1543459341.927902
135.738604	2.000000	1.000000	1543459342.073193
134.391915	2.000000	1.000000	1543459342.198322
133.022251	2.000000	1.000000	1543459342.328411
131.622011	2.000000	1.000000	1543459342.471493
130.195434	2.000000	1.000000	1543459342.612225
128.740021	2.000000	1.000000	1543459342.727805
127.244617	2.000000	1.000000	1543459342.873941
125.744500	2.000000	1.000000	1543459343.009833
124.215106	2.000000	1.000000	1543459343.128009
122.645808	2.000000	1.000000	1543459343.288698
121.075665	2.000000	1.000000	1543459343.411670
117.860294	2.000000	1.000000	1543459343.671638
116.229606	2.000000	1.000000	1543459343.810221
114.559475	2.000000	1.000000	1543459343.930103
112.871030	2.000000	1.000000	1543459344.072643
111.166051	2.000000	1.000000	1543459344.210253
109.450342	2.000000	1.000000	1543459344.326831
107.725447	2.000000	1.000000	1543459344.470954
105.999186	2.000000	1.000000	1543459344.609024
104.249267	2.000000	1.000000	1543459344.727632
102.524304	2.000000	1.000000	1543459344.873094
100.756290	2.000000	1.000000	1543459345.008495
98.941684	2.000000	1.000000	1543459345.115826
97.145039	2.000000	1.000000	1543459345.269851
95.392328	2.000000	1.000000	1543459345.412455
93.635136	2.000000	1.000000	1543459345.527249
91.867628	2.000000	1.000000	1543459345.687682
90.088445	2.000000	1.000000	1543459345.810857
88.304617	2.000000	1.000000	1543459345.928787
86.526593	2.000000	1.000000	1543459346.070991
84.744951	2.000000	1.000000	1543459346.212569
82.973757	2.000000	1.000000	1543459346.330414
81.206908	2.000000	1.000000	1543459346.471446
79.422431	2.000000	1.000000	1543459346.614755
77.655955	2.000000	1.000000	1543459346.728316
75.907942	2.000000	1.000000	1543459346.874476
74.146653	2.000000	1.000000	1543459347.012129
72.385440	2.000000	1.000000	1543459347.128256
68.914129	2.000000	1.000000	1543459347.411371
67.201827	2.000000	1.000000	1543459347.528868
65.503184	2.000000	1.000000	1543459347.653503
63.827846	2.000000	1.000000	1543459347.821554
62.173203	2.000000	1.000000	1543459347.917546
60.554835	2.000000	1.000000	1543459348.070460
58.948678	2.000000	1.000000	1543459348.212757
57.337173	2.000000	1.000000	1543459348.330422
55.765365	2.000000	1.000000	1543459348.471185
52.740437	2.000000	1.000000	1543459348.728769
51.243144	2.000000	1.000000	1543459348.849076
48.356557	2.000000	1.000000	1543459349.128383
46.954920	2.000000	1.000000	1543459349.269771
45.568480	2.000000	1.000000	1543459349.410615
44.214062	2.000000	1.000000	1543459349.527914
