distance	id	result	timestamp
-1.000000	-1.000000	-1.000000	1543462064.837431
-1.000000	-1.000000	-1.000000	1543462064.969582
-1.000000	-1.000000	-1.000000	1543462065.104871
-1.000000	-1.000000	-1.000000	1543462065.237906
-1.000000	-1.000000	-1.000000	1543462065.369703
-1.000000	-1.000000	-1.000000	1543462065.503301
-1.000000	-1.000000	-1.000000	1543462065.637712
-1.000000	-1.000000	-1.000000	1543462065.772057
-1.000000	-1.000000	-1.000000	1543462065.903215
-1.000000	-1.000000	-1.000000	1543462066.039592
-1.000000	-1.000000	-1.000000	1543462066.169350
-1.000000	-1.000000	-1.000000	1543462066.302794
-1.000000	-1.000000	-1.000000	1543462066.438344
-1.000000	-1.000000	-1.000000	1543462066.568974
-1.000000	-1.000000	-1.000000	1543462066.703714
-1.000000	-1.000000	-1.000000	1543462066.837197
-1.000000	-1.000000	-1.000000	1543462066.969553
-1.000000	-1.000000	-1.000000	1543462067.103216
-1.000000	-1.000000	-1.000000	1543462067.236841
-1.000000	-1.000000	-1.000000	1543462067.370685
-1.000000	-1.000000	-1.000000	1543462067.637052
-1.000000	-1.000000	-1.000000	1543462067.769509
-1.000000	-1.000000	-1.000000	1543462067.911237
-1.000000	-1.000000	-1.000000	1543462068.103479
-1.000000	-1.000000	-1.000000	1543462068.236988
-1.000000	-1.000000	-1.000000	1543462068.369673
-1.000000	-1.000000	-1.000000	1543462068.504145
-1.000000	-1.000000	-1.000000	1543462068.637668
-1.000000	-1.000000	-1.000000	1543462068.769776
-1.000000	-1.000000	-1.000000	1543462068.904551
-1.000000	-1.000000	-1.000000	1543462069.036895
-1.000000	-1.000000	-1.000000	1543462069.169580
-1.000000	-1.000000	-1.000000	1543462069.303415
-1.000000	-1.000000	-1.000000	1543462069.438128
-1.000000	-1.000000	-1.000000	1543462069.569752
-1.000000	-1.000000	-1.000000	1543462069.704616
-1.000000	-1.000000	-1.000000	1543462069.837632
-1.000000	-1.000000	-1.000000	1543462069.969724
-1.000000	-1.000000	-1.000000	1543462070.104565
-1.000000	-1.000000	-1.000000	1543462070.236514
-1.000000	-1.000000	-1.000000	1543462070.503222
-1.000000	-1.000000	-1.000000	1543462070.638058
-1.000000	-1.000000	-1.000000	1543462070.770341
-1.000000	-1.000000	-1.000000	1543462070.903839
-1.000000	-1.000000	-1.000000	1543462071.037194
-1.000000	-1.000000	-1.000000	1543462071.169917
-1.000000	-1.000000	-1.000000	1543462071.303440
-1.000000	-1.000000	-1.000000	1543462071.437585
-1.000000	-1.000000	-1.000000	1543462071.569541
-1.000000	-1.000000	-1.000000	1543462071.703453
-1.000000	-1.000000	-1.000000	1543462071.839629
-1.000000	-1.000000	-1.000000	1543462071.969839
-1.000000	-1.000000	-1.000000	1543462072.103989
-1.000000	-1.000000	-1.000000	1543462072.237539
-1.000000	-1.000000	-1.000000	1543462072.369586
-1.000000	-1.000000	-1.000000	1543462072.503405
-1.000000	-1.000000	-1.000000	1543462072.637493
-1.000000	-1.000000	-1.000000	1543462073.039336
-1.000000	-1.000000	-1.000000	1543462073.304035
-1.000000	-1.000000	-1.000000	1543462073.437566
-1.000000	-1.000000	-1.000000	1543462073.571699
-1.000000	-1.000000	-1.000000	1543462073.703687
-1.000000	-1.000000	-1.000000	1543462073.836921
-1.000000	-1.000000	-1.000000	1543462073.969465
-1.000000	-1.000000	-1.000000	1543462074.104224
-1.000000	-1.000000	-1.000000	1543462074.238367
-1.000000	-1.000000	-1.000000	1543462074.369933
-1.000000	-1.000000	-1.000000	1543462074.503307
-1.000000	-1.000000	-1.000000	1543462074.638196
-1.000000	-1.000000	-1.000000	1543462074.769878
-1.000000	-1.000000	-1.000000	1543462074.903682
-1.000000	-1.000000	-1.000000	1543462075.169429
-1.000000	-1.000000	-1.000000	1543462075.303089
-1.000000	-1.000000	-1.000000	1543462075.437675
-1.000000	-1.000000	-1.000000	1543462075.572594
-1.000000	-1.000000	-1.000000	1543462075.705061
-1.000000	-1.000000	-1.000000	1543462076.236672
-1.000000	-1.000000	-1.000000	1543462076.372329
-1.000000	-1.000000	-1.000000	1543462076.503532
-1.000000	-1.000000	-1.000000	1543462076.637368
-1.000000	-1.000000	-1.000000	1543462076.771164
-1.000000	-1.000000	-1.000000	1543462076.903893
-1.000000	-1.000000	-1.000000	1543462077.037616
-1.000000	-1.000000	-1.000000	1543462077.168990
-1.000000	-1.000000	-1.000000	1543462077.436712
-1.000000	-1.000000	-1.000000	1543462077.569262
-1.000000	-1.000000	-1.000000	1543462077.704429
-1.000000	-1.000000	-1.000000	1543462077.836627
-1.000000	-1.000000	-1.000000	1543462077.969479
