distance	id	result	timestamp
-1.000000	-1.000000	-1.000000	1543458263.639556
-1.000000	-1.000000	-1.000000	1543458263.770823
-1.000000	-1.000000	-1.000000	1543458263.904117
-1.000000	-1.000000	-1.000000	1543458264.037122
-1.000000	-1.000000	-1.000000	1543458264.169974
-1.000000	-1.000000	-1.000000	1543458264.302993
-1.000000	-1.000000	-1.000000	1543458264.437164
-1.000000	-1.000000	-1.000000	1543458264.569570
-1.000000	-1.000000	-1.000000	1543458264.703070
-1.000000	-1.000000	-1.000000	1543458264.836785
-1.000000	-1.000000	-1.000000	1543458264.970990
-1.000000	-1.000000	-1.000000	1543458265.103878
-1.000000	-1.000000	-1.000000	1543458265.237742
-1.000000	-1.000000	-1.000000	1543458265.502774
-1.000000	-1.000000	-1.000000	1543458265.636347
-1.000000	-1.000000	-1.000000	1543458265.770096
-1.000000	-1.000000	-1.000000	1543458265.902683
-1.000000	-1.000000	-1.000000	1543458266.037875
-1.000000	-1.000000	-1.000000	1543458266.302900
-1.000000	-1.000000	-1.000000	1543458266.436444
-1.000000	-1.000000	-1.000000	1543458266.570036
-1.000000	-1.000000	-1.000000	1543458266.703404
-1.000000	-1.000000	-1.000000	1543458266.837264
-1.000000	-1.000000	-1.000000	1543458266.970939
-1.000000	-1.000000	-1.000000	1543458267.103100
-1.000000	-1.000000	-1.000000	1543458267.236437
-1.000000	-1.000000	-1.000000	1543458267.370451
-1.000000	-1.000000	-1.000000	1543458267.504029
-1.000000	-1.000000	-1.000000	1543458267.636544
-1.000000	-1.000000	-1.000000	1543458267.770497
-1.000000	-1.000000	-1.000000	1543458267.902721
-1.000000	-1.000000	-1.000000	1543458268.036745
-1.000000	-1.000000	-1.000000	1543458268.170405
-1.000000	-1.000000	-1.000000	1543458268.302356
-1.000000	-1.000000	-1.000000	1543458268.437665
-1.000000	-1.000000	-1.000000	1543458268.572253
-1.000000	-1.000000	-1.000000	1543458268.704534
-1.000000	-1.000000	-1.000000	1543458268.836360
-1.000000	-1.000000	-1.000000	1543458269.102846
-1.000000	-1.000000	-1.000000	1543458269.236434
-1.000000	-1.000000	-1.000000	1543458269.369584
-1.000000	-1.000000	-1.000000	1543458269.502500
-1.000000	-1.000000	-1.000000	1543458269.636413
-1.000000	-1.000000	-1.000000	1543458269.771406
-1.000000	-1.000000	-1.000000	1543458269.902813
-1.000000	-1.000000	-1.000000	1543458270.036717
-1.000000	-1.000000	-1.000000	1543458270.171067
-1.000000	-1.000000	-1.000000	1543458270.302926
-1.000000	-1.000000	-1.000000	1543458270.436481
-1.000000	-1.000000	-1.000000	1543458270.569971
-1.000000	-1.000000	-1.000000	1543458270.702894
-1.000000	-1.000000	-1.000000	1543458270.837740
-1.000000	-1.000000	-1.000000	1543458270.971064
-1.000000	-1.000000	-1.000000	1543458271.102701
147.663683	2.000000	1.000000	1543458271.273554
146.610011	2.000000	1.000000	1543458271.395365
145.519116	2.000000	1.000000	1543458271.516697
144.398003	2.000000	1.000000	1543458271.678592
143.267578	2.000000	1.000000	1543458271.794521
142.096797	2.000000	1.000000	1543458271.925889
140.891940	2.000000	1.000000	1543458272.077404
139.657838	2.000000	1.000000	1543458272.195216
138.385966	2.000000	1.000000	1543458272.327004
137.080697	2.000000	1.000000	1543458272.478422
135.746497	2.000000	1.000000	1543458272.594676
134.395529	2.000000	1.000000	1543458272.727410
133.026261	2.000000	1.000000	1543458272.883105
131.623617	2.000000	1.000000	1543458272.995685
130.193074	2.000000	1.000000	1543458273.127768
128.734809	2.000000	1.000000	1543458273.286058
127.238012	2.000000	1.000000	1543458273.392280
125.731433	2.000000	1.000000	1543458273.528204
124.187507	2.000000	1.000000	1543458273.664217
122.610009	2.000000	1.000000	1543458273.795823
121.028839	2.000000	1.000000	1543458273.929559
119.410431	2.000000	1.000000	1543458274.077655
117.760146	2.000000	1.000000	1543458274.195638
116.103632	2.000000	1.000000	1543458274.329348
114.415662	2.000000	1.000000	1543458274.467776
112.699846	2.000000	1.000000	1543458274.597117
110.965307	2.000000	1.000000	1543458274.739005
109.223712	2.000000	1.000000	1543458274.876357
107.477761	2.000000	1.000000	1543458274.992429
103.958568	2.000000	1.000000	1543458275.278371
102.222546	2.000000	1.000000	1543458275.395627
100.438957	2.000000	1.000000	1543458275.538527
98.615978	2.000000	1.000000	1543458275.667432
95.074928	2.000000	1.000000	1543458275.937974
93.316417	2.000000	1.000000	1543458276.076484
91.538901	2.000000	1.000000	1543458276.193692
87.974270	2.000000	1.000000	1543458276.482618
