distance	id	result	timestamp
-1.000000	-1.000000	-1.000000	1543458648.637299
-1.000000	-1.000000	-1.000000	1543458648.769805
-1.000000	-1.000000	-1.000000	1543458648.902712
-1.000000	-1.000000	-1.000000	1543458649.036998
-1.000000	-1.000000	-1.000000	1543458649.171160
-1.000000	-1.000000	-1.000000	1543458649.302842
-1.000000	-1.000000	-1.000000	1543458649.438890
-1.000000	-1.000000	-1.000000	1543458649.570782
-1.000000	-1.000000	-1.000000	1543458649.702822
-1.000000	-1.000000	-1.000000	1543458649.837202
-1.000000	-1.000000	-1.000000	1543458650.102591
-1.000000	-1.000000	-1.000000	1543458650.236618
-1.000000	-1.000000	-1.000000	1543458650.370537
-1.000000	-1.000000	-1.000000	1543458650.502372
-1.000000	-1.000000	-1.000000	1543458650.640102
-1.000000	-1.000000	-1.000000	1543458650.769858
-1.000000	-1.000000	-1.000000	1543458650.902774
-1.000000	-1.000000	-1.000000	1543458651.037670
-1.000000	-1.000000	-1.000000	1543458651.169203
-1.000000	-1.000000	-1.000000	1543458651.302522
-1.000000	-1.000000	-1.000000	1543458651.438196
-1.000000	-1.000000	-1.000000	1543458651.570099
-1.000000	-1.000000	-1.000000	1543458651.703013
-1.000000	-1.000000	-1.000000	1543458651.836593
-1.000000	-1.000000	-1.000000	1543458651.969978
-1.000000	-1.000000	-1.000000	1543458652.103491
-1.000000	-1.000000	-1.000000	1543458652.236401
-1.000000	-1.000000	-1.000000	1543458652.370457
-1.000000	-1.000000	-1.000000	1543458652.502611
-1.000000	-1.000000	-1.000000	1543458652.637651
-1.000000	-1.000000	-1.000000	1543458652.770327
-1.000000	-1.000000	-1.000000	1543458652.902393
-1.000000	-1.000000	-1.000000	1543458653.170774
-1.000000	-1.000000	-1.000000	1543458653.436734
-1.000000	-1.000000	-1.000000	1543458653.569156
-1.000000	-1.000000	-1.000000	1543458653.702822
-1.000000	-1.000000	-1.000000	1543458653.836486
-1.000000	-1.000000	-1.000000	1543458653.969474
-1.000000	-1.000000	-1.000000	1543458654.236247
-1.000000	-1.000000	-1.000000	1543458654.369452
-1.000000	-1.000000	-1.000000	1543458654.502668
-1.000000	-1.000000	-1.000000	1543458654.636781
-1.000000	-1.000000	-1.000000	1543458654.769590
-1.000000	-1.000000	-1.000000	1543458654.904156
-1.000000	-1.000000	-1.000000	1543458655.037660
-1.000000	-1.000000	-1.000000	1543458655.169377
-1.000000	-1.000000	-1.000000	1543458655.306986
-1.000000	-1.000000	-1.000000	1543458655.436311
-1.000000	-1.000000	-1.000000	1543458655.569687
-1.000000	-1.000000	-1.000000	1543458655.837247
-1.000000	-1.000000	-1.000000	1543458655.969441
148.046472	2.000000	1.000000	1543458656.129946
146.990501	2.000000	1.000000	1543458656.256211
145.884533	2.000000	1.000000	1543458656.387537
144.737001	2.000000	1.000000	1543458656.536298
143.572401	2.000000	1.000000	1543458656.667786
142.374030	2.000000	1.000000	1543458656.794871
141.149133	2.000000	1.000000	1543458656.937290
138.618763	2.000000	1.000000	1543458657.191079
137.313953	2.000000	1.000000	1543458657.353310
135.983451	2.000000	1.000000	1543458657.457293
134.617269	2.000000	1.000000	1543458657.594501
133.249418	2.000000	1.000000	1543458657.753335
131.855608	2.000000	1.000000	1543458657.864596
130.439945	2.000000	1.000000	1543458657.995900
128.976215	2.000000	1.000000	1543458658.139551
127.474964	2.000000	1.000000	1543458658.268370
125.961399	2.000000	1.000000	1543458658.395338
124.429185	2.000000	1.000000	1543458658.537307
122.843193	2.000000	1.000000	1543458658.669214
119.633828	2.000000	1.000000	1543458658.923790
117.984839	2.000000	1.000000	1543458659.066293
116.321268	2.000000	1.000000	1543458659.195653
114.623558	2.000000	1.000000	1543458659.335108
112.893736	2.000000	1.000000	1543458659.468963
111.151252	2.000000	1.000000	1543458659.592537
109.402687	2.000000	1.000000	1543458659.752466
107.649101	2.000000	1.000000	1543458659.876909
105.885231	2.000000	1.000000	1543458659.994344
104.106980	2.000000	1.000000	1543458660.138072
102.357669	2.000000	1.000000	1543458660.274250
98.735740	2.000000	1.000000	1543458660.537481
96.931402	2.000000	1.000000	1543458660.669183
95.166485	2.000000	1.000000	1543458660.794768
91.606818	2.000000	1.000000	1543458661.070305
89.812184	2.000000	1.000000	1543458661.191170
86.215709	2.000000	1.000000	1543458661.469233
84.408493	2.000000	1.000000	1543458661.594646
82.628473	2.000000	1.000000	1543458661.739504
80.844090	2.000000	1.000000	1543458661.871222
79.050072	2.000000	1.000000	1543458661.995064
