distance	id	result	timestamp
-1.000000	-1.000000	-1.000000	1543461778.370381
-1.000000	-1.000000	-1.000000	1543461778.502983
-1.000000	-1.000000	-1.000000	1543461778.638000
-1.000000	-1.000000	-1.000000	1543461778.771128
-1.000000	-1.000000	-1.000000	1543461778.902666
-1.000000	-1.000000	-1.000000	1543461779.037006
-1.000000	-1.000000	-1.000000	1543461779.170123
-1.000000	-1.000000	-1.000000	1543461779.303894
-1.000000	-1.000000	-1.000000	1543461779.573729
-1.000000	-1.000000	-1.000000	1543461779.702784
-1.000000	-1.000000	-1.000000	1543461779.836799
-1.000000	-1.000000	-1.000000	1543461779.970600
-1.000000	-1.000000	-1.000000	1543461780.103488
-1.000000	-1.000000	-1.000000	1543461780.237139
-1.000000	-1.000000	-1.000000	1543461780.369904
-1.000000	-1.000000	-1.000000	1543461780.502755
-1.000000	-1.000000	-1.000000	1543461780.636672
-1.000000	-1.000000	-1.000000	1543461780.902827
-1.000000	-1.000000	-1.000000	1543461781.036522
-1.000000	-1.000000	-1.000000	1543461781.170118
-1.000000	-1.000000	-1.000000	1543461781.302876
-1.000000	-1.000000	-1.000000	1543461781.436537
-1.000000	-1.000000	-1.000000	1543461781.571584
-1.000000	-1.000000	-1.000000	1543461781.703789
-1.000000	-1.000000	-1.000000	1543461781.836384
-1.000000	-1.000000	-1.000000	1543461781.970620
-1.000000	-1.000000	-1.000000	1543461782.103284
-1.000000	-1.000000	-1.000000	1543461782.236532
-1.000000	-1.000000	-1.000000	1543461782.370982
-1.000000	-1.000000	-1.000000	1543461782.502738
-1.000000	-1.000000	-1.000000	1543461782.636289
-1.000000	-1.000000	-1.000000	1543461782.770784
-1.000000	-1.000000	-1.000000	1543461782.904002
-1.000000	-1.000000	-1.000000	1543461783.037842
-1.000000	-1.000000	-1.000000	1543461783.172607
-1.000000	-1.000000	-1.000000	1543461783.302966
-1.000000	-1.000000	-1.000000	1543461783.438428
-1.000000	-1.000000	-1.000000	1543461783.571708
-1.000000	-1.000000	-1.000000	1543461783.703749
-1.000000	-1.000000	-1.000000	1543461783.836402
-1.000000	-1.000000	-1.000000	1543461783.971169
-1.000000	-1.000000	-1.000000	1543461784.103950
-1.000000	-1.000000	-1.000000	1543461784.236688
-1.000000	-1.000000	-1.000000	1543461784.371733
-1.000000	-1.000000	-1.000000	1543461784.639209
-1.000000	-1.000000	-1.000000	1543461784.771239
-1.000000	-1.000000	-1.000000	1543461784.903586
-1.000000	-1.000000	-1.000000	1543461785.036345
-1.000000	-1.000000	-1.000000	1543461785.170758
-1.000000	-1.000000	-1.000000	1543461785.303046
-1.000000	-1.000000	-1.000000	1543461785.570370
-1.000000	-1.000000	-1.000000	1543461785.703256
-1.000000	-1.000000	-1.000000	1543461785.839328
-1.000000	-1.000000	-1.000000	1543461785.970772
-1.000000	-1.000000	-1.000000	1543461786.103817
-1.000000	-1.000000	-1.000000	1543461786.238128
-1.000000	-1.000000	-1.000000	1543461786.503093
-1.000000	-1.000000	-1.000000	1543461786.636480
-1.000000	-1.000000	-1.000000	1543461786.770264
-1.000000	-1.000000	-1.000000	1543461787.038086
-1.000000	-1.000000	-1.000000	1543461787.171632
-1.000000	-1.000000	-1.000000	1543461787.302581
-1.000000	-1.000000	-1.000000	1543461787.436973
-1.000000	-1.000000	-1.000000	1543461787.571702
-1.000000	-1.000000	-1.000000	1543461787.702515
-1.000000	-1.000000	-1.000000	1543461787.836932
-1.000000	-1.000000	-1.000000	1543461787.971202
-1.000000	-1.000000	-1.000000	1543461788.103286
-1.000000	-1.000000	-1.000000	1543461788.236590
-1.000000	-1.000000	-1.000000	1543461788.370048
