distance	id	result	timestamp
-1.000000	-1.000000	-1.000000	1542943403.703031
-1.000000	-1.000000	-1.000000	1542943403.837162
-1.000000	-1.000000	-1.000000	1542943403.969910
-1.000000	-1.000000	-1.000000	1542943404.103452
-1.000000	-1.000000	-1.000000	1542943404.237062
-1.000000	-1.000000	-1.000000	1542943404.369342
-1.000000	-1.000000	-1.000000	1542943404.503056
-1.000000	-1.000000	-1.000000	1542943404.636583
-1.000000	-1.000000	-1.000000	1542943404.770917
-1.000000	-1.000000	-1.000000	1542943404.903752
-1.000000	-1.000000	-1.000000	1542943405.037240
-1.000000	-1.000000	-1.000000	1542943405.169300
-1.000000	-1.000000	-1.000000	1542943405.303282
-1.000000	-1.000000	-1.000000	1542943405.436718
-1.000000	-1.000000	-1.000000	1542943405.571462
-1.000000	-1.000000	-1.000000	1542943405.704166
-1.000000	-1.000000	-1.000000	1542943405.836828
-1.000000	-1.000000	-1.000000	1542943405.970991
-1.000000	-1.000000	-1.000000	1542943406.103330
-1.000000	-1.000000	-1.000000	1542943406.236738
-1.000000	-1.000000	-1.000000	1542943406.370951
-1.000000	-1.000000	-1.000000	1542943406.503223
-1.000000	-1.000000	-1.000000	1542943406.769634
-1.000000	-1.000000	-1.000000	1542943406.903568
-1.000000	-1.000000	-1.000000	1542943407.036975
-1.000000	-1.000000	-1.000000	1542943407.169499
-1.000000	-1.000000	-1.000000	1542943407.303442
-1.000000	-1.000000	-1.000000	1542943407.437286
-1.000000	-1.000000	-1.000000	1542943407.568807
-1.000000	-1.000000	-1.000000	1542943407.702616
-1.000000	-1.000000	-1.000000	1542943407.836370
-1.000000	-1.000000	-1.000000	1542943407.969432
-1.000000	-1.000000	-1.000000	1542943408.103674
-1.000000	-1.000000	-1.000000	1542943408.236403
-1.000000	-1.000000	-1.000000	1542943408.374018
-1.000000	-1.000000	-1.000000	1542943408.504453
-1.000000	-1.000000	-1.000000	1542943408.636942
-1.000000	-1.000000	-1.000000	1542943408.769234
-1.000000	-1.000000	-1.000000	1542943408.903300
-1.000000	-1.000000	-1.000000	1542943409.036334
-1.000000	-1.000000	-1.000000	1542943409.169455
-1.000000	-1.000000	-1.000000	1542943409.437749
-1.000000	-1.000000	-1.000000	1542943409.569487
-1.000000	-1.000000	-1.000000	1542943409.703810
-1.000000	-1.000000	-1.000000	1542943409.836556
-1.000000	-1.000000	-1.000000	1542943409.969451
-1.000000	-1.000000	-1.000000	1542943410.104213
-1.000000	-1.000000	-1.000000	1542943410.237680
-1.000000	-1.000000	-1.000000	1542943410.370572
-1.000000	-1.000000	-1.000000	1542943410.504811
-1.000000	-1.000000	-1.000000	1542943410.636259
-1.000000	-1.000000	-1.000000	1542943410.769694
-1.000000	-1.000000	-1.000000	1542943410.904494
-1.000000	-1.000000	-1.000000	1542943411.037635
-1.000000	-1.000000	-1.000000	1542943411.168998
-1.000000	-1.000000	-1.000000	1542943411.303148
-1.000000	-1.000000	-1.000000	1542943411.437238
-1.000000	-1.000000	-1.000000	1542943411.569314
-1.000000	-1.000000	-1.000000	1542943411.702984
-1.000000	-1.000000	-1.000000	1542943411.835865
-1.000000	-1.000000	-1.000000	1542943411.968964
-1.000000	-1.000000	-1.000000	1542943412.103870
-1.000000	-1.000000	-1.000000	1542943412.369441
-1.000000	-1.000000	-1.000000	1542943412.502644
-1.000000	-1.000000	-1.000000	1542943412.636330
-1.000000	-1.000000	-1.000000	1542943412.769285
-1.000000	-1.000000	-1.000000	1542943413.036040
-1.000000	-1.000000	-1.000000	1542943413.168968
-1.000000	-1.000000	-1.000000	1542943413.303143
-1.000000	-1.000000	-1.000000	1542943413.436435
-1.000000	-1.000000	-1.000000	1542943413.569328
-1.000000	-1.000000	-1.000000	1542943413.704352
-1.000000	-1.000000	-1.000000	1542943413.837712
-1.000000	-1.000000	-1.000000	1542943413.969123
-1.000000	-1.000000	-1.000000	1542943414.104164
-1.000000	-1.000000	-1.000000	1542943414.369128
-1.000000	-1.000000	-1.000000	1542943414.504153
-1.000000	-1.000000	-1.000000	1542943414.637098
-1.000000	-1.000000	-1.000000	1542943414.769859
-1.000000	-1.000000	-1.000000	1542943414.903037
-1.000000	-1.000000	-1.000000	1542943415.036484
-1.000000	-1.000000	-1.000000	1542943415.171015
-1.000000	-1.000000	-1.000000	1542943415.303130
-1.000000	-1.000000	-1.000000	1542943415.437406
-1.000000	-1.000000	-1.000000	1542943415.569325
-1.000000	-1.000000	-1.000000	1542943415.705882
-1.000000	-1.000000	-1.000000	1542943415.969405
-1.000000	-1.000000	-1.000000	1542943416.103627
-1.000000	-1.000000	-1.000000	1542943416.236344
-1.000000	-1.000000	-1.000000	1542943416.504160
-1.000000	-1.000000	-1.000000	1542943416.637893
-1.000000	-1.000000	-1.000000	1542943416.770954
-1.000000	-1.000000	-1.000000	1542943416.903138
-1.000000	-1.000000	-1.000000	1542943417.037949
-1.000000	-1.000000	-1.000000	1542943417.170296
-1.000000	-1.000000	-1.000000	1542943417.304526
-1.000000	-1.000000	-1.000000	1542943417.437964
-1.000000	-1.000000	-1.000000	1542943417.569396
-1.000000	-1.000000	-1.000000	1542943417.706555
-1.000000	-1.000000	-1.000000	1542943417.837435
-1.000000	-1.000000	-1.000000	1542943417.969562
-1.000000	-1.000000	-1.000000	1542943418.104832
-1.000000	-1.000000	-1.000000	1542943418.369984
-1.000000	-1.000000	-1.000000	1542943418.505140
-1.000000	-1.000000	-1.000000	1542943418.636712
-1.000000	-1.000000	-1.000000	1542943418.769682
-1.000000	-1.000000	-1.000000	1542943418.902626
-1.000000	-1.000000	-1.000000	1542943419.038209
-1.000000	-1.000000	-1.000000	1542943419.169349
-1.000000	-1.000000	-1.000000	1542943419.304168
-1.000000	-1.000000	-1.000000	1542943419.437469
-1.000000	-1.000000	-1.000000	1542943419.568966
