distance	id	result	timestamp
-1.000000	-1.000000	-1.000000	1542945104.639870
-1.000000	-1.000000	-1.000000	1542945104.770764
-1.000000	-1.000000	-1.000000	1542945104.902732
-1.000000	-1.000000	-1.000000	1542945105.037071
-1.000000	-1.000000	-1.000000	1542945105.169852
-1.000000	-1.000000	-1.000000	1542945105.302699
-1.000000	-1.000000	-1.000000	1542945105.436597
-1.000000	-1.000000	-1.000000	1542945105.570104
-1.000000	-1.000000	-1.000000	1542945105.703046
-1.000000	-1.000000	-1.000000	1542945105.836090
-1.000000	-1.000000	-1.000000	1542945105.969747
-1.000000	-1.000000	-1.000000	1542945106.102436
-1.000000	-1.000000	-1.000000	1542945106.238827
-1.000000	-1.000000	-1.000000	1542945106.370917
-1.000000	-1.000000	-1.000000	1542945106.504052
-1.000000	-1.000000	-1.000000	1542945106.637165
-1.000000	-1.000000	-1.000000	1542945106.770042
-1.000000	-1.000000	-1.000000	1542945106.902742
-1.000000	-1.000000	-1.000000	1542945107.037350
-1.000000	-1.000000	-1.000000	1542945107.169406
-1.000000	-1.000000	-1.000000	1542945107.304056
-1.000000	-1.000000	-1.000000	1542945107.437901
-1.000000	-1.000000	-1.000000	1542945107.570178
-1.000000	-1.000000	-1.000000	1542945107.703161
-1.000000	-1.000000	-1.000000	1542945107.837627
-1.000000	-1.000000	-1.000000	1542945107.970921
-1.000000	-1.000000	-1.000000	1542945108.102847
-1.000000	-1.000000	-1.000000	1542945108.236912
-1.000000	-1.000000	-1.000000	1542945108.369801
-1.000000	-1.000000	-1.000000	1542945108.502659
-1.000000	-1.000000	-1.000000	1542945108.636234
-1.000000	-1.000000	-1.000000	1542945108.770977
-1.000000	-1.000000	-1.000000	1542945108.902556
-1.000000	-1.000000	-1.000000	1542945109.036984
-1.000000	-1.000000	-1.000000	1542945109.302525
-1.000000	-1.000000	-1.000000	1542945109.436540
-1.000000	-1.000000	-1.000000	1542945109.571704
-1.000000	-1.000000	-1.000000	1542945109.703503
-1.000000	-1.000000	-1.000000	1542945109.836679
-1.000000	-1.000000	-1.000000	1542945109.969411
-1.000000	-1.000000	-1.000000	1542945110.102375
-1.000000	-1.000000	-1.000000	1542945110.237826
-1.000000	-1.000000	-1.000000	1542945110.370992
-1.000000	-1.000000	-1.000000	1542945110.502756
-1.000000	-1.000000	-1.000000	1542945110.636962
-1.000000	-1.000000	-1.000000	1542945110.771475
-1.000000	-1.000000	-1.000000	1542945110.902443
-1.000000	-1.000000	-1.000000	1542945111.036933
-1.000000	-1.000000	-1.000000	1542945111.169644
-1.000000	-1.000000	-1.000000	1542945111.302745
-1.000000	-1.000000	-1.000000	1542945111.436915
-1.000000	-1.000000	-1.000000	1542945111.572036
-1.000000	-1.000000	-1.000000	1542945111.702834
-1.000000	-1.000000	-1.000000	1542945111.837619
-1.000000	-1.000000	-1.000000	1542945111.969986
-1.000000	-1.000000	-1.000000	1542945112.237337
-1.000000	-1.000000	-1.000000	1542945112.371528
-1.000000	-1.000000	-1.000000	1542945112.502597
