distance	id	result	timestamp
-1.000000	-1.000000	-1.000000	1543458860.969972
-1.000000	-1.000000	-1.000000	1543458861.102833
-1.000000	-1.000000	-1.000000	1543458861.238151
-1.000000	-1.000000	-1.000000	1543458861.370546
-1.000000	-1.000000	-1.000000	1543458861.503457
-1.000000	-1.000000	-1.000000	1543458861.638024
-1.000000	-1.000000	-1.000000	1543458861.772890
-1.000000	-1.000000	-1.000000	1543458861.904039
-1.000000	-1.000000	-1.000000	1543458862.035894
-1.000000	-1.000000	-1.000000	1543458862.170189
-1.000000	-1.000000	-1.000000	1543458862.303422
-1.000000	-1.000000	-1.000000	1543458862.438003
-1.000000	-1.000000	-1.000000	1543458862.569783
-1.000000	-1.000000	-1.000000	1543458862.703485
-1.000000	-1.000000	-1.000000	1543458862.842590
-1.000000	-1.000000	-1.000000	1543458862.969676
-1.000000	-1.000000	-1.000000	1543458863.239119
-1.000000	-1.000000	-1.000000	1543458863.371742
-1.000000	-1.000000	-1.000000	1543458863.504160
-1.000000	-1.000000	-1.000000	1543458863.637936
-1.000000	-1.000000	-1.000000	1543458863.771176
-1.000000	-1.000000	-1.000000	1543458863.903188
-1.000000	-1.000000	-1.000000	1543458864.036389
-1.000000	-1.000000	-1.000000	1543458864.171821
-1.000000	-1.000000	-1.000000	1543458864.304449
-1.000000	-1.000000	-1.000000	1543458864.441078
-1.000000	-1.000000	-1.000000	1543458864.573763
-1.000000	-1.000000	-1.000000	1543458864.839293
-1.000000	-1.000000	-1.000000	1543458865.105832
-1.000000	-1.000000	-1.000000	1543458865.237263
-1.000000	-1.000000	-1.000000	1543458865.370732
-1.000000	-1.000000	-1.000000	1543458865.503583
-1.000000	-1.000000	-1.000000	1543458865.637366
-1.000000	-1.000000	-1.000000	1543458865.769915
-1.000000	-1.000000	-1.000000	1543458865.903285
-1.000000	-1.000000	-1.000000	1543458866.037895
-1.000000	-1.000000	-1.000000	1543458866.170032
-1.000000	-1.000000	-1.000000	1543458866.304348
-1.000000	-1.000000	-1.000000	1543458866.437878
-1.000000	-1.000000	-1.000000	1543458866.571482
-1.000000	-1.000000	-1.000000	1543458866.704394
-1.000000	-1.000000	-1.000000	1543458866.838760
-1.000000	-1.000000	-1.000000	1543458866.975410
-1.000000	-1.000000	-1.000000	1543458867.103727
-1.000000	-1.000000	-1.000000	1543458867.238306
-1.000000	-1.000000	-1.000000	1543458867.370826
-1.000000	-1.000000	-1.000000	1543458867.504011
-1.000000	-1.000000	-1.000000	1543458867.636609
-1.000000	-1.000000	-1.000000	1543458867.770982
-1.000000	-1.000000	-1.000000	1543458867.903248
-1.000000	-1.000000	-1.000000	1543458868.038486
-1.000000	-1.000000	-1.000000	1543458868.170862
147.626475	2.000000	1.000000	1543458868.483216
146.597369	2.000000	1.000000	1543458868.583626
145.516525	2.000000	1.000000	1543458868.728055
144.408391	2.000000	1.000000	1543458868.872874
143.282582	2.000000	1.000000	1543458868.983833
142.118569	2.000000	1.000000	1543458869.129493
140.922433	2.000000	1.000000	1543458869.276405
138.451361	2.000000	1.000000	1543458869.516045
137.171676	2.000000	1.000000	1543458869.683906
135.878709	2.000000	1.000000	1543458869.796490
134.556566	2.000000	1.000000	1543458869.919633
133.207079	2.000000	1.000000	1543458870.081794
131.827224	2.000000	1.000000	1543458870.182902
130.423955	2.000000	1.000000	1543458870.337552
128.989180	2.000000	1.000000	1543458870.484446
127.511329	2.000000	1.000000	1543458870.597368
124.497428	2.000000	1.000000	1543458870.886518
122.140431	2.000000	1.000000	1543458871.068682
120.553905	2.000000	1.000000	1543458871.183840
118.924019	2.000000	1.000000	1543458871.314750
117.280878	2.000000	1.000000	1543458871.484259
115.611072	2.000000	1.000000	1543458871.595669
113.914915	2.000000	1.000000	1543458871.729687
112.196204	2.000000	1.000000	1543458871.882667
108.732580	2.000000	1.000000	1543458872.119187
106.998801	2.000000	1.000000	1543458872.278779
105.240965	2.000000	1.000000	1543458872.394274
101.746044	2.000000	1.000000	1543458872.674849
99.946095	2.000000	1.000000	1543458872.795004
98.129986	2.000000	1.000000	1543458872.914770
96.351884	2.000000	1.000000	1543458873.077813
94.601807	2.000000	1.000000	1543458873.187815
92.842307	2.000000	1.000000	1543458873.326117
91.071756	2.000000	1.000000	1543458873.484769
89.282501	2.000000	1.000000	1543458873.594104
87.494664	2.000000	1.000000	1543458873.727795
85.711233	2.000000	1.000000	1543458873.854599
83.926342	2.000000	1.000000	1543458873.983034
82.161041	2.000000	1.000000	1543458874.129293
80.384604	2.000000	1.000000	1543458874.281981
78.610860	2.000000	1.000000	1543458874.394103
76.864419	2.000000	1.000000	1543458874.528175
75.117072	2.000000	1.000000	1543458874.688889
72.482330	2.000000	1.000000	1543458874.885131
70.732705	2.000000	1.000000	1543458874.995653
68.996081	2.000000	1.000000	1543458875.125291
67.257202	2.000000	1.000000	1543458875.253658
65.518752	2.000000	1.000000	1543458875.394021
63.798553	2.000000	1.000000	1543458875.523602
62.084315	2.000000	1.000000	1543458875.685818
60.383397	2.000000	1.000000	1543458875.794991
58.688866	2.000000	1.000000	1543458875.914193
56.988698	2.000000	1.000000	1543458876.084489
55.322539	2.000000	1.000000	1543458876.195780
53.694877	2.000000	1.000000	1543458876.325475
49.638766	2.000000	1.000000	1543458876.684302
48.064058	2.000000	1.000000	1543458876.796919
44.971723	2.000000	1.000000	1543458877.080792
43.455096	2.000000	1.000000	1543458877.183531
41.988991	2.000000	1.000000	1543458877.327568
40.544944	2.000000	1.000000	1543458877.484797
39.120943	2.000000	1.000000	1543458877.595448
37.729408	2.000000	1.000000	1543458877.728640
36.376323	2.000000	1.000000	1543458877.879922
35.059492	2.000000	1.000000	1543458877.989213
33.775851	2.000000	1.000000	1543458878.128822
32.503667	2.000000	1.000000	1543458878.287809
31.268067	2.000000	1.000000	1543458878.394846
30.078504	2.000000	1.000000	1543458878.529372
27.768504	2.000000	1.000000	1543458878.796381
26.650367	2.000000	1.000000	1543458878.925684
25.562318	2.000000	1.000000	1543458879.071904
24.502552	2.000000	1.000000	1543458879.183231
23.475233	2.000000	1.000000	1543458879.326177
22.486006	2.000000	1.000000	1543458879.485785
21.529646	2.000000	1.000000	1543458879.598825
20.622651	2.000000	1.000000	1543458879.729338
19.740588	2.000000	1.000000	1543458879.888382
18.890730	2.000000	1.000000	1543458880.000926
18.065427	2.000000	1.000000	1543458880.127906
17.284811	2.000000	1.000000	1543458880.288342
16.536074	2.000000	1.000000	1543458880.402320
15.825984	2.000000	1.000000	1543458880.526841
15.144566	2.000000	1.000000	1543458880.688868
14.496602	2.000000	1.000000	1543458880.799041
13.885920	2.000000	1.000000	1543458880.927073
13.307010	2.000000	1.000000	1543458881.087546
12.759123	2.000000	1.000000	1543458881.199165
12.243369	2.000000	1.000000	1543458881.314106
11.759380	2.000000	1.000000	1543458881.488504
11.301491	2.000000	1.000000	1543458881.597700
10.875246	2.000000	1.000000	1543458881.727880
10.477654	2.000000	1.000000	1543458881.885020
10.106716	2.000000	1.000000	1543458881.999519
9.761419	2.000000	1.000000	1543458882.128806
9.446913	2.000000	1.000000	1543458882.285838
9.156644	2.000000	1.000000	1543458882.407782
8.889562	2.000000	1.000000	1543458882.528605
8.642725	2.000000	1.000000	1543458882.684896
8.418954	2.000000	1.000000	1543458882.795500
8.203678	2.000000	1.000000	1543458882.930249
8.006166	2.000000	1.000000	1543458883.084255
7.819919	2.000000	1.000000	1543458883.186763
7.642632	2.000000	1.000000	1543458883.327380
7.478949	2.000000	1.000000	1543458883.470999
7.324346	2.000000	1.000000	1543458883.597708
7.174680	2.000000	1.000000	1543458883.729189
7.036441	2.000000	1.000000	1543458883.887651
6.907513	2.000000	1.000000	1543458883.993835
6.786945	2.000000	1.000000	1543458884.130122
6.677858	2.000000	1.000000	1543458884.288474
6.576955	2.000000	1.000000	1543458884.400980
6.490239	2.000000	1.000000	1543458884.531166
6.411343	2.000000	1.000000	1543458884.674052
6.344547	2.000000	1.000000	1543458884.796361
6.290401	2.000000	1.000000	1543458884.929087
6.250070	2.000000	1.000000	1543458885.090040
6.222337	2.000000	1.000000	1543458885.201137
6.212724	2.000000	1.000000	1543458885.330883
6.209942	2.000000	1.000000	1543458885.485752
6.190448	2.000000	1.000000	1543458885.602659
6.184310	2.000000	1.000000	1543458885.729843
6.188444	2.000000	1.000000	1543458885.880028
6.182959	2.000000	1.000000	1543458885.996777
6.181357	2.000000	1.000000	1543458886.116796
6.181783	2.000000	1.000000	1543458886.287083
6.181287	2.000000	1.000000	1543458886.392052
6.182343	2.000000	1.000000	1543458886.528655
6.178833	2.000000	1.000000	1543458886.670284
6.178625	2.000000	1.000000	1543458886.799333
6.178588	2.000000	1.000000	1543458886.927628
6.177967	2.000000	1.000000	1543458887.075291
6.175127	2.000000	1.000000	1543458887.201577
6.174733	2.000000	1.000000	1543458887.325795
6.174296	2.000000	1.000000	1543458887.480029
6.171430	2.000000	1.000000	1543458887.601175
6.170966	2.000000	1.000000	1543458887.719507
6.170962	2.000000	3.000000	1543458887.887338
6.168618	2.000000	3.000000	1543458888.127751
6.169028	2.000000	3.000000	1543458888.286234
6.169913	2.000000	3.000000	1543458888.485359
6.167874	2.000000	3.000000	1543458888.598820
6.165921	2.000000	3.000000	1543458889.116251
6.166341	2.000000	3.000000	1543458889.285403
6.167006	2.000000	3.000000	1543458889.399929
6.167513	2.000000	3.000000	1543458889.528029
6.165609	2.000000	3.000000	1543458889.686242
6.165590	2.000000	3.000000	1543458889.802070
6.165785	2.000000	3.000000	1543458889.928605
6.166346	2.000000	3.000000	1543458890.083329
6.165675	2.000000	3.000000	1543458890.188036
6.167991	2.000000	3.000000	1543458890.472948
6.166628	2.000000	3.000000	1543458890.601089
6.166684	2.000000	3.000000	1543458890.728184
6.166561	2.000000	3.000000	1543458890.884296
6.166898	2.000000	3.000000	1543458890.991363
6.166549	2.000000	3.000000	1543458891.128039
6.165940	2.000000	3.000000	1543458891.285347
6.165172	2.000000	3.000000	1543458891.398613
6.165005	2.000000	3.000000	1543458891.529319
6.163924	2.000000	3.000000	1543458891.674583
6.164744	2.000000	3.000000	1543458891.800236
6.165632	2.000000	3.000000	1543458891.928544
6.166174	2.000000	3.000000	1543458892.084979
6.164857	2.000000	3.000000	1543458892.197724
6.164051	2.000000	3.000000	1543458892.328124
6.162978	2.000000	3.000000	1543458892.491824
6.160570	2.000000	3.000000	1543458892.681842
6.160483	2.000000	3.000000	1543458892.799246
6.160829	2.000000	3.000000	1543458892.926211
6.160771	2.000000	3.000000	1543458893.090128
6.158850	2.000000	3.000000	1543458893.203173
6.159351	2.000000	3.000000	1543458893.328025
6.159923	2.000000	3.000000	1543458893.481723
6.157586	2.000000	3.000000	1543458893.601023
6.158437	2.000000	3.000000	1543458893.729510
6.159414	2.000000	3.000000	1543458893.887410
6.160231	2.000000	3.000000	1543458894.000257
6.158167	2.000000	3.000000	1543458894.127076
6.159503	2.000000	3.000000	1543458894.286435
6.160372	2.000000	3.000000	1543458894.400871
6.161259	2.000000	3.000000	1543458894.529986
6.159688	2.000000	3.000000	1543458894.686179
6.160157	2.000000	3.000000	1543458894.790773
