front	position-x	position-y	speed	speed-x	speed-y	timestamp	v-x	v-y	v-z
0.061377	470777.449719	4399211.253772	0.000000	0.000000	0.000000	1543474404.612651	3.900172	1.721628	1.746547
0.053630	470777.572194	4399211.215908	0.000000	0.000000	0.000000	1543474404.710827	3.726195	1.875158	1.753748
0.051847	470777.382937	4399211.197010	0.000000	0.000000	0.000000	1543474404.820675	4.153229	1.915098	1.751885
0.051026	470777.664239	4399211.198035	0.000000	0.000000	0.000000	1543474404.909034	3.566978	1.860605	1.751723
0.049930	470777.779953	4399211.246373	0.000000	0.000000	0.000000	1543474405.008645	3.300054	1.777073	1.720999
0.054179	470777.633459	4399211.249549	0.000000	0.000000	0.000000	1543474405.102708	3.604911	1.808685	1.758239
0.058583	470777.423629	4399211.170692	0.000000	0.000000	0.000000	1543474405.219914	3.967168	1.870486	1.747938
0.056802	470777.372700	4399211.260027	0.000000	0.000000	0.000000	1543474405.308429	4.156174	1.807596	1.750933
0.052235	470777.826982	4399211.275738	0.000000	0.000000	0.000000	1543474405.406534	3.224799	1.734637	1.753854
0.051466	470777.767921	4399211.230035	0.000000	0.000000	0.000000	1543474405.509723	3.351966	1.762083	1.755060
0.053264	470777.378932	4399211.263257	0.000000	0.000000	0.000000	1543474405.616518	4.094654	1.792221	1.402816
0.054464	470777.529836	4399211.179154	0.000000	0.000000	0.000000	1543474405.710895	3.763067	1.891752	1.761184
0.056036	470777.402043	4399211.258645	0.000000	0.000000	0.000000	1543474405.806618	4.142935	1.862217	1.932369
0.055644	470777.553249	4399211.176726	0.000000	0.000000	0.000000	1543474405.913250	3.614762	2.066162	1.974752
0.049693	470777.416703	4399211.220561	0.000000	0.000000	0.000000	1543474406.023398	3.900227	1.803750	2.033322
0.047443	470777.383975	4399211.298141	0.000000	0.000000	0.000000	1543474406.110322	4.020774	1.769304	1.705711
0.043713	470777.325874	4399211.271902	0.000000	0.000000	0.000000	1543474406.214227	4.156298	1.776364	1.697923
0.044549	470777.595114	4399211.267657	0.000000	0.000000	0.000000	1543474406.315866	3.461335	1.741364	1.946854
0.044444	470777.486583	4399211.245267	0.000000	0.000000	0.000000	1543474406.428174	3.751875	1.752442	1.996547
0.043612	470777.366043	4399211.164168	0.000000	0.000000	0.000000	1543474406.509054	4.090225	2.047968	2.041480
0.037434	470777.558959	4399211.203249	0.000000	0.000000	0.000000	1543474406.617524	3.680229	1.883087	1.782840
0.031474	470777.518975	4399211.280751	0.000000	0.000000	0.000000	1543474406.715805	3.768809	1.712442	1.761680
0.027463	470777.576672	4399211.272543	0.000000	0.000000	0.000000	1543474406.826832	3.684294	1.745839	1.905917
0.026828	470777.350244	4399211.245897	0.000000	0.000000	0.000000	1543474406.912868	4.122392	1.809638	1.898695
0.026632	470777.420147	4399211.268335	0.000000	0.000000	0.000000	1543474407.013509	4.092451	1.769409	1.740906
0.036568	470777.771403	4399211.252113	0.000000	0.000000	0.000000	1543474407.108070	3.411533	2.023943	1.733121
0.039604	470777.412593	4399211.216098	0.000000	0.000000	0.000000	1543474407.231460	4.212618	2.007275	1.731126
0.040343	470777.619334	4399211.119100	0.000000	0.000000	0.000000	1543474407.310975	3.932213	1.999433	1.990604
0.038688	470777.693114	4399211.154070	0.000000	0.000000	0.000000	1543474407.409600	3.954428	2.031663	1.980917
0.033879	470777.900927	4399211.162891	0.000000	0.000000	0.000000	1543474407.515940	3.725310	2.006569	1.969423
0.031391	470777.858173	4399211.184103	0.000000	0.000000	0.000000	1543474407.626418	4.024545	1.955550	1.966886
0.028241	470777.972435	4399211.235188	0.000000	0.000000	0.000000	1543474407.716629	4.100403	1.888459	1.958090
0.026227	470778.149985	4399211.251517	0.000000	0.000000	0.000000	1543474407.807551	4.096399	1.841336	1.943548
0.028719	470778.376678	4399211.245552	0.000000	0.000000	0.000000	1543474407.917392	4.030716	1.871988	1.925451
0.030633	470778.871236	4399211.257373	0.000000	0.000000	0.000000	1543474408.020520	3.433679	1.917652	1.890300
0.029649	470778.855300	4399211.318981	0.000000	0.000000	0.000000	1543474408.118401	3.978877	1.829754	1.871545
0.029692	470779.010461	4399211.275756	0.000000	0.000000	0.000000	1543474408.218474	4.171937	1.931066	1.983190
0.032973	470779.416156	4399211.241521	0.000000	0.000000	0.000000	1543474408.320008	3.935041	1.992917	1.975695
0.032016	470779.598692	4399211.323588	2.742639	2.737828	0.162387	1543474408.438104	4.146586	1.951892	1.969008
0.054844	470780.064464	4399211.291205	2.683034	2.678999	0.147100	1543474408.527671	3.800969	1.995023	1.956687
0.066515	470780.318935	4399211.311821	2.849579	2.843290	0.189222	1543474408.617208	3.779727	2.135901	1.949283
0.071868	470780.680516	4399211.388492	2.774769	2.767613	0.199151	1543474408.725957	3.657403	1.908060	1.947548
0.064878	470780.895714	4399211.407558	2.881242	2.875176	0.186869	1543474408.829900	3.910353	1.880656	1.943139
0.062519	470781.151649	4399211.358555	2.315649	2.311125	0.144676	1543474408.932789	3.929431	1.985833	1.925702
0.084743	470781.405732	4399211.438191	2.974756	2.964107	0.251478	1543474409.024617	4.087512	1.935925	1.919241
0.090258	470781.756317	4399211.506041	2.625909	2.615229	0.236586	1543474409.125376	3.967722	1.863298	1.876073
0.094456	470782.035626	4399211.551941	2.741915	2.729707	0.258451	1543474409.231112	4.018095	1.789877	1.842347
0.107437	470782.313973	4399211.541922	2.758874	2.742993	0.295592	1543474409.325428	4.099988	1.869408	1.820143
0.109044	470782.624189	4399211.605394	2.805747	2.789096	0.305225	1543474409.429129	4.111787	1.883285	1.944068
0.097357	470783.027525	4399211.564181	2.892274	2.878570	0.281210	1543474409.526862	3.948881	1.872106	1.925769
0.083282	470783.232290	4399211.608378	2.907249	2.897175	0.241817	1543474409.636647	4.213815	1.828466	1.911347
0.072790	470783.666053	4399211.614368	3.014839	3.006848	0.219365	1543474409.757700	4.069271	1.808760	1.896050
0.046528	470783.982794	4399211.634874	3.033185	3.029893	0.141278	1543474409.821231	4.137398	1.800127	1.881171
0.040954	470784.355352	4399211.653144	3.024457	3.021925	0.123720	1543474409.926329	4.086622	1.807782	1.866282
0.051321	470784.686801	4399211.669135	3.004961	3.001026	0.153725	1543474410.040458	4.147421	1.810575	1.848884
0.059121	470785.004276	4399211.611888	3.125344	3.119898	0.184421	1543474410.133234	4.105154	1.962231	1.879109
0.056744	470785.380449	4399211.659535	3.221057	3.215852	0.183033	1543474410.227091	4.104091	1.931820	2.075082
0.069921	470785.678519	4399211.747632	3.261771	3.253793	0.227996	1543474410.336891	4.111370	1.812940	2.051938
0.071899	470786.059046	4399211.674486	3.289531	3.280983	0.236992	1543474410.447959	4.044549	1.979150	2.044676
0.066431	470786.381606	4399211.753685	4.206319	4.197017	0.279589	1543474410.533003	4.206953	2.021538	2.042624
0.079044	470786.687539	4399211.747828	4.366540	4.352918	0.344643	1543474410.636871	4.314279	1.989535	2.038526
0.086720	470787.074133	4399211.762307	4.432997	4.416322	0.384139	1543474410.736461	4.210562	2.062602	2.046322
0.085255	470787.389941	4399211.832543	4.529028	4.512563	0.385841	1543474410.845679	4.255826	1.923861	2.032451
0.089463	470787.723058	4399211.762251	4.767757	4.748702	0.425838	1543474410.936417	4.275541	2.147607	2.027089
0.090565	470788.125947	4399211.925981	4.826444	4.806652	0.436646	1543474411.038671	4.123426	1.885450	2.016553
0.082784	470788.475015	4399211.953940	3.432307	3.420499	0.284471	1543474411.134968	4.208181	1.856026	2.018195
0.085270	470788.863409	4399211.903009	5.220636	5.201646	0.444887	1543474411.239414	4.127569	2.052620	2.017873
0.088782	470789.171556	4399211.866002	5.008593	4.988851	0.444270	1543474411.339549	4.224710	2.217032	1.997171
0.090796	470789.477329	4399211.938610	3.443436	3.429195	0.312842	1543474411.429814	4.215420	2.074914	1.993201
0.089074	470789.856273	4399211.977756	3.411296	3.397658	0.304730	1543474411.527663	4.249841	2.028505	2.027412
0.089281	470790.011760	4399211.944242	3.365465	3.351955	0.301253	1543474411.639006	4.519955	2.080584	1.919921
0.085794	470790.458496	4399212.028238	3.365331	3.352865	0.289384	1543474411.740855	4.306283	1.976770	1.984131
0.082819	470790.720429	4399212.071010	3.373947	3.362328	0.279766	1543474411.825293	4.518521	1.963479	2.032959
0.079712	470791.056851	4399212.045051	3.402487	3.391704	0.270678	1543474411.938513	4.496343	1.967234	2.048196
0.075292	470791.390330	4399212.107913	3.397760	3.388144	0.255452	1543474412.039937	4.549278	2.011161	1.962445
0.069943	470791.729676	4399212.096436	3.397589	3.389273	0.237573	1543474412.130252	4.481125	2.031289	1.984956
0.068930	470791.990831	4399212.116505	3.356699	3.348686	0.231796	1543474412.227739	4.504058	2.005277	2.008611
0.067446	470792.353125	4399212.174807	3.355257	3.347612	0.226366	1543474412.326919	4.392425	2.022119	2.011826
-3.092139	470792.664234	4399212.186197	3.355063	3.347089	0.231182	1543474412.444100	4.491706	1.966990	2.014497
-3.093284	470792.958419	4399212.203057	3.367485	3.359352	0.233892	1543474412.530634	4.536231	1.971358	2.006164
-3.080286	470793.267128	4399212.169023	3.300448	3.292813	0.224361	1543474412.633162	4.588712	2.007788	2.006776
-3.104141	470793.633456	4399212.228672	3.326767	3.318959	0.227788	1543474412.728175	4.513958	1.935108	2.005857
-3.091846	470794.222469	4399212.219998	3.267908	3.261924	0.197677	1543474412.926962	4.597342	2.017955	2.018934
-3.079875	470794.510257	4399212.248230	3.269570	3.263504	0.199085	1543474413.035849	4.646780	2.000291	2.019219
-3.100427	470794.838333	4399212.270012	3.257507	3.252657	0.177681	1543474413.129401	4.601695	2.015013	2.026279
-3.076270	470795.114376	4399212.309797	3.201342	3.195915	0.186317	1543474413.231556	4.672534	1.982866	2.041974
-3.111605	470795.405488	4399212.348251	3.175297	3.171598	0.153206	1543474413.327241	4.573063	2.016275	2.048904
-3.117578	470795.668106	4399212.357530	3.081046	3.078548	0.124043	1543474413.429930	4.625134	2.041722	2.066198
-3.084944	470795.999777	4399212.363409	3.056709	3.053546	0.139017	1543474413.527594	4.596562	2.000697	2.071926
-3.097202	470796.271644	4399212.382901	3.019255	3.016182	0.136185	1543474413.627200	4.593835	2.038063	2.078875
-3.095826	470796.592895	4399212.362833	3.014185	3.011076	0.136872	1543474413.728125	4.577251	2.034842	2.073912
-3.110687	470796.835338	4399212.405855	3.019485	3.017018	0.122046	1543474413.828351	4.665858	2.048411	2.074932
-3.097575	470797.169207	4399212.390192	3.026098	3.023476	0.125934	1543474413.927028	4.596950	2.050411	2.068056
-3.095696	470797.436409	4399212.413527	2.973241	2.970495	0.127754	1543474414.032897	4.604326	2.030846	2.054224
-3.100644	470797.757201	4399212.466793	2.980798	2.978123	0.126250	1543474414.127853	4.601589	1.987080	2.054690
-3.090446	470798.002881	4399212.463615	3.006382	3.003274	0.136653	1543474414.228115	4.697910	2.028234	2.058127
-3.094894	470798.305742	4399212.501396	3.001059	2.997897	0.137716	1543474414.340122	4.671864	2.019661	2.060010
-3.083580	470798.555685	4399212.516851	2.973137	2.969403	0.148955	1543474414.429421	4.690360	2.005727	2.046744
-3.079648	470798.820817	4399212.518350	2.895609	2.891363	0.156738	1543474414.528256	4.673015	2.033999	2.039722
-3.090789	470799.092572	4399212.540849	2.844946	2.839913	0.169158	1543474414.632773	4.758958	2.042503	2.035776
-3.081794	470799.377749	4399212.541630	2.835005	2.829965	0.168967	1543474414.735173	4.747448	2.012754	2.081717
-3.062057	470799.634216	4399212.529025	2.828921	2.822655	0.188187	1543474414.831422	4.700772	2.032615	2.078529
-3.089167	470799.878197	4399212.591453	2.758924	2.752094	0.194011	1543474414.939543	4.702091	1.996837	2.074934
-3.104954	470800.131797	4399212.597226	2.781769	2.777116	0.160825	1543474415.028610	4.667066	2.023417	2.058876
-3.080339	470800.395832	4399212.608433	2.743609	2.738868	0.161214	1543474415.128258	4.684124	2.020704	2.055832
-3.071707	470800.647592	4399212.637125	2.642950	2.637796	0.164979	1543474415.242163	4.671728	1.989668	2.048619
-3.074465	470800.871406	4399212.643279	2.625529	2.620144	0.168070	1543474415.330930	4.714315	1.974026	2.044127
-3.034955	470801.163855	4399212.598197	2.578441	2.570536	0.201749	1543474415.440374	4.658355	2.058003	2.093906
-3.057679	470801.358041	4399212.625205	2.268622	2.258645	0.212538	1543474415.537098	4.743183	1.989629	1.963807
-3.059610	470801.596022	4399212.671764	2.467541	2.457444	0.223002	1543474415.639430	4.759451	2.028227	2.062958
-3.048724	470801.794512	4399212.713270	2.452870	2.442666	0.223502	1543474415.737971	4.828573	2.001816	2.055939
-3.060441	470802.076645	4399212.726969	2.370215	2.360994	0.208868	1543474415.839043	4.731348	1.875903	1.956459
-3.062800	470802.276865	4399212.702526	2.342340	2.333891	0.198772	1543474415.940420	4.805987	2.004263	1.956043
-3.066154	470802.475073	4399212.753357	2.341445	2.333662	0.190761	1543474416.040635	4.829758	1.960384	1.997025
-3.084112	470802.730324	4399212.798736	2.281726	2.275563	0.167584	1543474416.136993	4.742701	1.936229	1.995470
-3.081713	470802.922269	4399212.788703	2.255678	2.250194	0.157192	1543474416.242964	4.811129	1.994506	2.070910
-3.075647	470803.140691	4399212.816851	2.265645	2.260326	0.155169	1543474416.342089	4.873967	1.947783	1.982483
-3.072498	470803.362125	4399212.838173	2.258359	2.252937	0.156403	1543474416.439155	4.851241	1.949253	1.982321
-3.073911	470803.567475	4399212.856548	2.264060	2.258698	0.155725	1543474416.539958	4.897786	1.931320	1.992260
-3.077234	470803.784888	4399212.947014	2.266993	2.261777	0.153700	1543474416.643929	4.883286	1.788976	2.021177
-3.069688	470803.986848	4399212.981599	2.200001	2.194760	0.151771	1543474416.730064	4.887816	1.749546	2.011334
-3.072035	470804.221081	4399212.933761	2.197337	2.192031	0.152622	1543474416.846292	4.863597	1.877964	2.006196
-3.061910	470804.430907	4399212.994943	2.191609	2.185723	0.160513	1543474416.941080	4.861574	1.786923	2.004645
-3.056062	470804.636299	4399213.003020	2.186231	2.179669	0.169263	1543474417.041402	4.872038	1.795786	1.981944
-3.083064	470804.901243	4399213.009684	2.166883	2.161565	0.151723	1543474417.132091	4.764845	1.845929	1.989626
-3.079021	470805.090389	4399213.001686	2.160258	2.155399	0.144821	1543474417.241847	4.817405	1.859811	1.976201
