front	position-x	position-y	speed	speed-x	speed-y	timestamp	v-x	v-y	v-z
1.660884	470813.474342	4399154.765887	4.299924	-0.385742	4.282587	1543462064.731034	3.385451	1.473560	1.357495
1.668058	470813.455128	4399155.160986	4.282375	-0.415650	4.262156	1543462064.834647	3.344647	1.567848	1.747417
1.659327	470813.428058	4399155.599779	4.280789	-0.378637	4.264010	1543462064.926341	3.384319	1.475205	1.751433
1.665132	470813.373539	4399155.971848	4.097614	-0.386000	4.079392	1543462065.034385	3.404454	1.371052	1.758150
1.673485	470813.347239	4399156.439718	4.107018	-0.421205	4.085362	1543462065.123214	3.305085	1.486985	1.084653
1.673866	470813.306086	4399156.937904	4.159649	-0.428265	4.137544	1543462065.235656	3.339727	1.455919	1.420311
1.670637	470813.275130	4399157.367759	4.216844	-0.420324	4.195844	1543462065.324984	3.310515	1.518530	1.546708
1.665955	470813.319944	4399157.760162	4.228270	-0.401901	4.209126	1543462065.431965	3.328377	1.608824	1.603016
1.664042	470813.175614	4399158.217933	4.258677	-0.396868	4.240144	1543462065.524637	3.236662	1.398140	1.662344
1.659032	470813.163624	4399158.666502	4.323754	-0.381579	4.306883	1543462065.632220	3.309272	1.457800	1.672773
1.650277	470813.113489	4399159.065166	4.313501	-0.343016	4.299841	1543462065.724980	3.325797	1.369820	1.632867
1.654774	470813.148336	4399159.528429	4.321535	-0.362804	4.306279	1543462065.832407	3.202724	1.469833	1.636649
1.664080	470813.147876	4399160.005312	4.346955	-0.405116	4.328036	1543462065.925044	3.258173	1.600484	1.688736
1.658876	470813.046223	4399160.488195	4.381511	-0.386385	4.364441	1543462066.031493	3.152125	1.430749	1.480245
1.658441	470812.991602	4399160.879681	4.384097	-0.384261	4.367225	1543462066.123503	3.359962	1.424519	1.329386
1.658791	470812.926549	4399161.306194	4.460621	-0.392189	4.443346	1543462066.236146	3.398538	1.350292	1.343581
1.661202	470812.956524	4399161.843030	4.475233	-0.403780	4.456980	1543462066.323984	3.188308	1.605324	1.368583
1.658884	470812.904357	4399162.176213	4.490664	-0.394868	4.473270	1543462066.434080	3.411818	1.494204	1.585169
1.660662	470812.830751	4399162.639073	4.484241	-0.402088	4.466178	1543462066.524326	3.387612	1.495921	1.631354
1.662082	470812.841522	4399163.077824	4.471116	-0.407273	4.452528	1543462066.634040	3.397442	1.351196	1.646543
1.662277	470812.801770	4399163.556087	4.451367	-0.406296	4.432786	1543462066.737649	3.493738	1.485270	1.660787
1.662422	470812.800045	4399164.020554	4.457414	-0.408136	4.438690	1543462066.833831	3.394819	1.590214	1.700040
-1.485571	470812.686926	4399164.891535	4.700460	-0.479105	4.675980	1543462067.038199	3.431476	1.471006	1.733387
-1.508523	470812.697711	4399165.349101	4.698540	-0.467442	4.675231	1543462067.125108	3.436716	1.546452	1.653456
-1.494720	470812.620851	4399165.816739	4.681990	-0.467054	4.658636	1543462067.239921	3.496305	1.464658	1.697598
-1.523363	470812.621459	4399166.304945	4.908869	-0.500972	4.883239	1543462067.325953	3.408260	1.640503	1.727691
-1.487568	470812.515905	4399166.683934	4.915178	-0.470483	4.892609	1543462067.434825	3.479082	1.444373	1.670050
-1.457974	470812.525361	4399167.146644	4.922944	-0.499264	4.897562	1543462067.528383	3.452884	1.468091	1.706730
-1.502483	470812.480368	4399167.596397	4.929797	-0.448350	4.909367	1543462067.635237	3.508594	1.430475	1.730194
-1.464531	470812.428356	4399168.072201	5.173870	-0.494367	5.150197	1543462067.731300	3.489693	1.466921	1.680521
-1.452966	470812.383182	4399168.535869	5.279284	-0.545580	5.251018	1543462067.832788	3.481857	1.444970	1.708581
-1.466048	470812.319535	4399169.487042	5.304816	-0.519434	5.279324	1543462068.031301	3.430172	1.531339	1.731440
-1.472566	470812.339445	4399169.896402	5.304317	-0.519847	5.278781	1543462068.133502	3.502667	1.449011	1.733617
