front	position-x	position-y	speed	speed-x	speed-y	timestamp	v-x	v-y	v-z
0.930274	470794.960960	4399247.593570	0.000000	0.000000	0.000000	1543475214.745032	0.224899	0.203690	0.733144
0.973965	470794.883260	4399247.558123	0.000000	0.000000	0.000000	1543475214.853081	0.382806	0.333891	0.467652
-1.373943	470794.886546	4399247.557025	0.000000	0.000000	0.000000	1543475214.949291	0.133957	0.694236	0.466071
-1.376567	470794.889603	4399247.523409	0.000000	0.000000	0.000000	1543475215.056257	0.205515	0.711112	0.761871
-1.393698	470794.848633	4399248.130364	0.000000	0.000000	0.000000	1543475215.142914	1.605296	1.232500	1.055951
-1.404577	470794.788098	4399248.006376	0.000000	0.000000	0.000000	1543475215.252134	1.631029	1.362727	1.068972
-1.416602	470794.725755	4399247.846034	0.000000	0.000000	0.000000	1543475215.358291	1.613624	1.626452	1.084332
-1.427805	470794.703984	4399247.673271	0.000000	0.000000	0.000000	1543475215.458026	1.655776	1.780466	0.750217
-1.442184	470794.597091	4399247.673986	0.000000	0.000000	0.000000	1543475215.543765	2.125056	1.818655	0.998496
-1.462626	470794.591485	4399247.422146	0.000000	0.000000	0.000000	1543475215.655731	2.199388	1.942463	0.991562
-1.468920	470794.509528	4399247.159169	0.000000	0.000000	0.000000	1543475215.758334	2.225913	1.693777	1.860260
-1.472607	470794.511379	4399246.880020	0.000000	0.000000	0.000000	1543475215.852856	2.288210	1.664533	1.868772
-1.476368	470794.501567	4399246.679447	0.000000	0.000000	0.000000	1543475215.945159	2.581765	1.632668	1.865706
-1.478689	470794.518389	4399246.532776	1.208543	-0.421682	-1.132590	1543475216.052037	2.894634	1.685732	2.093960
-1.477792	470794.529719	4399246.378350	1.376399	-0.430076	-1.307482	1543475216.154357	3.563852	1.682896	1.864191
-1.477579	470794.505095	4399246.286335	1.562286	-0.431679	-1.501463	1543475216.245515	4.283143	1.641376	1.879884
-1.477736	470794.511547	4399245.984552	1.690199	-0.376981	-1.647622	1543475216.338826	4.556767	1.625260	1.879461
-1.479380	470794.559203	4399245.480690	1.844798	-0.289127	-1.822000	1543475216.451012	4.498618	1.666976	1.873216
-1.478954	470794.589207	4399244.969028	2.131500	-0.246486	-2.117200	1543475216.558436	4.615308	1.640323	1.866534
-1.660724	470794.665137	4399244.378529	2.426231	-0.217718	-2.416443	1543475216.651050	4.471573	2.259897	1.894847
-1.631571	470794.684637	4399243.833596	2.777397	-0.168854	-2.772259	1543475216.741186	4.518878	2.127970	1.886889
-1.600311	470794.741991	4399243.276469	3.203967	-0.095185	-3.202553	1543475216.853697	4.513589	2.024969	1.883174
-1.574655	470794.801839	4399242.758751	3.692917	-0.014801	-3.692887	1543475216.959129	4.623211	1.920341	1.883971
