front	position-x	position-y	speed	speed-x	speed-y	timestamp	v-x	v-y	v-z
3.141032	470826.604277	4399226.072465	0.000000	0.000000	0.000000	1543476413.182609	3.354104	1.676265	1.850570
-3.139807	470826.811102	4399226.122294	0.000000	0.000000	0.000000	1543476413.290977	3.792662	1.777315	1.849889
-3.140440	470826.884378	4399226.019326	0.000000	0.000000	0.000000	1543476413.380422	3.979111	1.541341	1.849172
-3.138342	470826.877762	4399225.998727	0.000000	0.000000	0.000000	1543476413.497177	3.957874	1.594602	1.850273
-3.137067	470826.933522	4399226.053637	0.000000	0.000000	0.000000	1543476413.580965	4.065835	1.736505	1.850685
-3.139519	470826.982629	4399226.051475	0.000000	0.000000	0.000000	1543476413.689397	4.136604	1.777228	1.849017
-3.139618	470826.607344	4399226.046793	0.000000	0.000000	0.000000	1543476413.781875	3.289928	1.719263	1.848490
-3.141243	470826.795862	4399226.000634	0.000000	0.000000	0.000000	1543476413.903355	3.755681	1.617962	1.852254
-3.141519	470826.937674	4399226.127710	0.000000	0.000000	0.000000	1543476413.983425	4.033844	1.755075	1.849754
3.139079	470826.603702	4399226.039082	0.000000	0.000000	0.000000	1543476414.089234	3.295827	1.719630	1.850106
-3.139313	470826.737048	4399226.012038	0.000000	0.000000	0.000000	1543476414.302380	3.608697	1.672840	1.850852
-3.141107	470826.368706	4399226.045738	0.000000	0.000000	0.000000	1543476414.495245	2.855390	1.738798	1.755866
-3.138858	470826.962227	4399226.039881	0.000000	0.000000	0.000000	1543476414.585190	3.939396	1.710948	1.864546
3.139528	470826.492651	4399226.057304	0.000000	0.000000	0.000000	1543476414.717404	3.259051	1.869443	1.829815
-3.141092	470826.695339	4399226.187640	0.000000	0.000000	0.000000	1543476414.786668	3.533866	2.024600	2.051801
-3.138518	470826.635592	4399226.123163	0.000000	0.000000	0.000000	1543476414.890489	3.459853	1.747128	1.770873
-3.129885	470826.718264	4399226.008848	0.000000	0.000000	0.000000	1543476414.994666	3.767091	1.617228	1.814095
-3.131394	470826.596099	4399226.051661	0.000000	0.000000	0.000000	1543476415.108286	3.520411	1.709923	1.848950
-3.130296	470826.655634	4399226.012946	0.000000	0.000000	0.000000	1543476415.198024	3.620330	1.611503	1.865428
-3.133876	470826.804787	4399226.109463	0.000000	0.000000	0.000000	1543476415.284370	4.010467	1.731794	1.845061
-3.133831	470826.875345	4399226.077307	0.000000	0.000000	0.000000	1543476415.391465	4.152759	1.794689	1.840340
-3.131579	470826.898901	4399226.053911	0.000000	0.000000	0.000000	1543476415.505516	4.179969	1.664473	1.838280
-3.131595	470826.879108	4399226.038447	0.000000	0.000000	0.000000	1543476415.606065	4.154162	1.677543	1.469962
-3.128186	470826.826220	4399226.067602	0.000000	0.000000	0.000000	1543476415.682372	4.101181	1.792357	1.826575
