front	position-x	position-y	speed	speed-x	speed-y	timestamp	v-x	v-y	v-z
0.066688	470904.860767	4399088.638386	0.000000	0.000000	0.000000	1542942971.087971	0.465900	0.494500	1.574500
0.066854	470904.860711	4399088.616990	0.000000	0.000000	0.000000	1542942971.188961	0.465900	0.494500	1.574500
0.066925	470904.844042	4399088.750117	0.000000	0.000000	0.000000	1542942971.285221	0.465900	0.494500	1.574500
0.066705	470904.804229	4399089.056017	0.000000	0.000000	0.000000	1542942971.391308	0.465900	0.494500	1.574500
0.066526	470904.774522	4399089.263534	0.000000	0.000000	0.000000	1542942971.488581	0.465900	0.494500	1.574500
0.074668	470904.805210	4399088.869698	0.000000	0.000000	0.000000	1542942971.583923	0.465900	0.494500	1.574500
0.070286	470904.869935	4399088.139136	0.000000	0.000000	0.000000	1542942971.685149	0.465900	0.494500	1.574500
0.070197	470904.943012	4399087.300402	0.000000	0.000000	0.000000	1542942971.786593	0.465900	0.494500	1.574500
0.071865	470905.028217	4399086.395718	0.000000	0.000000	0.000000	1542942971.895877	0.465900	0.494500	1.574500
0.069950	470905.051988	4399086.095743	0.000000	0.000000	0.000000	1542942971.987019	0.465900	0.494500	1.574500
0.067654	470905.051483	4399085.926264	0.000000	0.000000	0.000000	1542942972.095382	0.465900	0.494500	1.574500
0.069040	470905.024737	4399086.093264	0.000000	0.000000	0.000000	1542942972.186647	0.465900	0.494500	1.574500
0.071262	470905.108829	4399085.293497	0.000000	0.000000	0.000000	1542942972.294619	0.466668	0.495315	1.577095
0.077149	470905.378441	4399082.826327	0.000000	0.000000	0.000000	1542942972.381286	0.467388	0.496079	1.579527
0.071251	470905.569538	4399081.023784	0.000000	0.000000	0.000000	1542942972.493473	0.468554	0.497317	1.583470
0.070440	470905.780843	4399079.095833	0.000000	0.000000	0.000000	1542942972.589363	0.469727	0.498562	1.587433
0.074187	470907.150901	4399073.387921	0.000000	0.000000	0.000000	1542942972.704785	0.469727	0.498562	1.587433
0.078426	470905.848856	4399078.598122	0.000000	0.000000	0.000000	1542942972.787231	0.469727	0.498562	1.587433
0.077764	470907.163766	4399073.351974	0.000000	0.000000	0.000000	1542942972.896719	0.469727	0.498562	1.587433
0.076498	470905.786913	4399079.067995	0.000000	0.000000	0.000000	1542942972.995092	0.469727	0.498562	1.587433
0.076935	470905.825533	4399078.725494	0.000000	0.000000	0.000000	1542942973.097629	0.469727	0.498562	1.587433
0.079611	470905.865292	4399078.438495	0.000000	0.000000	0.000000	1542942973.188390	0.469727	0.498562	1.587433
-0.112849	470906.707301	4399072.806736	0.000000	0.000000	0.000000	1542942973.295765	0.685728	0.313946	1.078181
-0.150422	470906.637328	4399072.960628	0.000000	0.000000	0.000000	1542942973.401794	0.477293	0.077084	1.064487
-0.175893	470906.708761	4399072.907089	0.000000	0.000000	0.000000	1542942973.496125	0.292441	0.238570	1.051449
-0.222153	470906.586484	4399072.969363	0.000000	0.000000	0.000000	1542942973.594902	0.506600	0.328989	1.037489
-0.222153	470906.586484	4399072.969363	0.000000	0.000000	0.000000	1542942973.702629	0.506600	0.328989	1.037489
-0.311129	470906.597776	4399072.929821	0.000000	0.000000	0.000000	1542942973.796177	0.141272	0.320002	1.005970
-0.353436	470906.624576	4399072.917308	0.000000	0.000000	0.000000	1542942973.891923	0.368397	0.211387	0.991808
1.650235	470906.645486	4399072.917026	0.198062	0.197593	0.013622	1542942974.500716	0.277727	0.204706	0.903477
1.648584	470906.554842	4399072.910336	0.151448	0.150931	0.012510	1542942974.596591	0.291462	0.387186	0.890402
1.649911	470906.646037	4399073.001516	0.000000	0.000000	0.000000	1542942974.796546	0.303084	0.201039	1.379194
1.651669	470906.599968	4399072.953070	0.000000	0.000000	0.000000	1542942974.897865	0.224215	0.424269	1.357338
1.646364	470906.558838	4399072.972055	0.000000	0.000000	0.000000	1542942974.998240	0.186094	0.343246	1.334134
1.655321	470906.590206	4399072.788123	0.000000	0.000000	0.000000	1542942975.096244	0.225664	0.298641	0.914113
1.656452	470906.519774	4399072.733195	0.000000	0.000000	0.000000	1542942975.195485	0.341379	0.382753	0.898348
1.670720	470906.554617	4399072.753100	0.000000	0.000000	0.000000	1542942975.310595	0.305832	0.373546	0.882156
1.674976	470906.568698	4399072.838578	0.000000	0.000000	0.000000	1542942975.400623	0.479233	0.365447	1.241611
1.681787	470906.678368	4399072.858607	0.000000	0.000000	0.000000	1542942975.492090	0.491037	0.276576	1.218514
1.675447	470906.640502	4399072.963128	0.000000	0.000000	0.000000	1542942975.592187	0.240075	0.168132	1.193369
1.677094	470906.569882	4399072.862343	0.000000	0.000000	0.000000	1542942975.695037	0.487235	0.235994	1.166852
1.680686	470906.554374	4399072.745618	0.000000	0.000000	0.000000	1542942975.802515	0.254245	0.333720	0.798140
1.669407	470906.582726	4399072.786980	0.000000	0.000000	0.000000	1542942975.891024	0.247786	0.202766	1.175113
1.676922	470906.571489	4399072.792471	0.000000	0.000000	0.000000	1542942975.993925	0.282059	0.317037	1.154059
1.703796	470906.672842	4399072.758404	0.000000	0.000000	0.000000	1542942976.192431	0.395302	0.343285	1.101305
1.702510	470906.531394	4399072.806832	0.000000	0.000000	0.000000	1542942976.293067	0.418434	0.292836	1.076528
1.708413	470906.541661	4399072.820883	0.000000	0.000000	0.000000	1542942976.396986	0.377738	0.285148	1.052946
1.711755	470906.563872	4399072.803837	0.000000	0.000000	0.000000	1542942976.495830	0.456965	0.261481	1.029774
1.716802	470906.595535	4399072.791872	0.000000	0.000000	0.000000	1542942976.600251	0.374289	0.313083	1.005439
1.705011	470906.540678	4399072.876185	0.000000	0.000000	0.000000	1542942976.691059	0.322392	0.309691	1.237683
1.710145	470906.547134	4399072.835172	0.000000	0.000000	0.000000	1542942976.796576	0.575491	0.277434	1.208193
1.708451	470906.530939	4399072.878652	0.000000	0.000000	0.000000	1542942976.892871	0.458075	0.313962	1.178787
1.742864	470906.494175	4399072.886802	0.000000	0.000000	0.000000	1542942976.995204	0.378114	0.279037	1.460654
1.749264	470906.567217	4399072.929280	0.000000	0.000000	0.000000	1542942977.096729	0.520929	0.347415	1.419817
1.737202	470906.558769	4399072.958869	0.000000	0.000000	0.000000	1542942977.193115	0.480961	0.279242	1.087966
1.717079	470906.624150	4399072.907130	0.000000	0.000000	0.000000	1542942977.297807	0.415195	0.337114	1.055471
1.712242	470906.630710	4399072.988813	0.000000	0.000000	0.000000	1542942977.393614	0.410197	0.366713	1.305260
1.701909	470906.671448	4399073.068176	0.000000	0.000000	0.000000	1542942977.498325	0.413325	0.323208	1.269007
1.700564	470906.729759	4399073.137936	0.000000	0.000000	0.000000	1542942977.590606	0.477555	0.316026	1.409857
1.699622	470906.879530	4399073.165077	0.000000	0.000000	0.000000	1542942977.697539	0.399377	0.350733	1.365953
1.702493	470906.870723	4399073.225272	0.000000	0.000000	0.000000	1542942977.796076	0.540155	0.342385	1.321299
1.700530	470906.974257	4399073.295249	0.000000	0.000000	0.000000	1542942977.891630	0.422428	0.327366	1.512223
1.681517	470907.013648	4399073.347512	0.000000	0.000000	0.000000	1542942977.993280	0.520641	0.418186	1.453156
0.622443	470907.041528	4399073.453912	0.458192	0.372264	0.267132	1542942978.099409	0.543486	0.472674	1.202556
0.758812	470907.025516	4399073.461982	0.531273	0.385886	0.365161	1542942978.190764	0.415518	0.537425	1.160245
0.800572	470907.021386	4399073.481538	0.530653	0.369669	0.380706	1542942978.297978	0.286319	0.413847	1.350036
0.845664	470907.110986	4399073.538645	0.620367	0.411587	0.464168	1542942978.395048	0.355269	0.624195	1.272926
0.880852	470907.165512	4399073.625074	0.642397	0.408995	0.495375	1542942978.495070	0.457947	0.453464	1.392452
0.904742	470907.210720	4399073.627106	0.570400	0.352465	0.448470	1542942978.590632	0.330934	0.517512	1.341151
0.937433	470907.276844	4399073.776026	0.609618	0.360870	0.491332	1542942978.692297	0.515725	0.485261	1.284677
0.926405	470907.284533	4399073.766584	0.652264	0.391891	0.521412	1542942978.792259	0.414372	0.471225	1.364581
0.919656	470907.278877	4399073.772654	0.640313	0.388256	0.509175	1542942978.892649	0.342441	0.507896	1.438986
0.923410	470907.393895	4399073.959094	0.650550	0.392394	0.518885	1542942978.994082	0.572309	0.441969	1.338863
0.974931	470907.348031	4399073.961261	0.539242	0.302679	0.446281	1542942979.094604	0.370715	0.555312	1.510011
2.160178	470907.473939	4399073.946107	0.387309	0.253497	0.292827	1542942979.193825	0.604258	0.361676	1.433935
1.822032	470907.445992	4399074.020094	0.539923	0.203132	0.500254	1542942979.297305	0.430221	0.407297	1.359260
1.731540	470907.533805	4399074.079245	0.494298	0.124086	0.478469	1542942979.392731	0.528844	0.474620	1.461830
1.704481	470907.556994	4399074.175661	0.352032	0.088000	0.340856	1542942979.495474	0.544763	0.497685	1.447396
1.650613	470907.569292	4399074.235824	0.339595	0.056146	0.334922	1542942979.605364	0.569762	0.553353	1.508935
1.640142	470907.621039	4399074.146617	0.358463	0.034121	0.356835	1542942979.692476	0.647588	0.511334	1.498635
1.870506	470907.651332	4399074.294286	0.261419	0.024756	0.260244	1542942979.798409	0.513681	0.442755	1.514730
1.824205	470907.678178	4399074.437677	0.358931	-0.024878	0.358068	1542942979.895140	0.587837	0.444273	1.441243
1.656537	470907.688465	4399074.464411	0.359860	-0.026781	0.358863	1542942979.995046	0.598185	0.465218	1.447645
1.837578	470907.729186	4399074.512474	0.361325	-0.048327	0.358078	1542942980.094908	0.582590	0.432896	1.471006
1.219127	470907.713173	4399074.651496	0.409791	0.025595	0.408991	1542942980.198003	0.634491	0.478423	1.496375
1.645298	470907.783430	4399074.595371	0.290870	0.018714	0.290267	1542942980.296425	0.732579	0.467950	1.497380
1.737946	470907.794510	4399074.638309	0.411428	-0.020658	0.410909	1542942980.393933	0.571210	0.386694	1.473832
1.730204	470907.814974	4399074.695184	0.290787	0.006818	0.290707	1542942980.493916	0.762307	0.349063	1.459484
2.100386	470907.810190	4399074.838234	0.208983	0.004997	0.208923	1542942980.592301	0.785327	0.527325	1.518671
0.139745	470907.807896	4399074.865608	0.205254	-0.005877	0.205170	1542942980.693172	0.522035	0.613919	1.510803
-0.527729	470907.940014	4399074.879513	0.000000	0.000000	0.000000	1542942980.794443	0.549178	0.726471	1.506956
-0.031218	470907.976901	4399074.979094	0.000000	0.000000	0.000000	1542942980.894008	0.544982	0.730655	1.509486
1.536033	470907.983289	4399075.021701	0.000000	0.000000	0.000000	1542942980.996624	0.718494	0.565490	1.508797
2.341251	470907.951368	4399075.052675	0.000000	0.000000	0.000000	1542942981.099876	0.609497	0.679835	1.493132
1.878332	470907.919559	4399075.097627	0.000000	0.000000	0.000000	1542942981.194504	0.648348	0.526752	1.511449
