1292036560.72	0.0
1292036560.74	0.0
1292036560.76	0.0
1292036560.78	0.0
1292036560.8	0.0
1292036560.82	0.0
1292036560.84	0.0
1292036560.86	0.0
1292036560.88	0.0
1292036560.9	0.0
1292036560.92	0.0
1292036560.94	0.0
1292036560.96	0.0
1292036560.98	0.0
1292036561.0	0.0
1292036561.02	0.0
1292036561.04	0.0
1292036561.06	0.0
1292036561.08	0.0
1292036561.1	0.0
1292036561.12	0.0
1292036561.14	0.0
1292036561.16	0.0
1292036561.18	0.0
1292036561.2	0.0
1292036561.22	0.0
1292036561.24	0.0
1292036561.26	0.0
1292036561.28	0.0
1292036561.3	0.0
1292036561.32	0.0
1292036561.34	0.0
1292036561.36	0.0
1292036561.38	0.0
1292036561.4	0.0
1292036561.42	0.0
1292036561.44	0.0
1292036561.46	0.0
1292036561.48	0.0
1292036561.5	0.0
1292036561.52	0.0
1292036561.54	0.0
1292036561.56	0.0
1292036561.58	0.0
1292036561.6	0.0
1292036561.62	0.0
1292036561.64	0.0
1292036561.66	0.0
1292036561.68	0.0
1292036561.7	0.0
1292036561.72	0.0
1292036561.74	0.0
1292036561.76	0.0
1292036561.78	0.0
1292036561.8	0.0
1292036561.82	0.0
1292036561.84	0.0
1292036561.86	0.0
1292036561.88	0.0
1292036561.9	0.0
1292036561.92	0.0
1292036561.94	0.0
1292036561.96	0.0
1292036561.98	0.0
1292036562.0	0.0
1292036562.02	0.0
1292036562.04	0.0
1292036562.06	0.0
1292036562.08	0.0
1292036562.1	0.0
1292036562.12	0.0
1292036562.14	0.0
1292036562.16	0.0
1292036562.18	0.0
1292036562.2	0.0
1292036562.22	0.0
1292036562.24	0.0
1292036562.26	0.0
1292036562.28	0.0
1292036562.3	0.0
1292036562.32	0.0
1292036562.34	0.0
1292036562.36	0.0
1292036562.38	0.0
1292036562.4	0.0
1292036562.42	0.0
1292036562.44	0.0
1292036562.46	0.0
1292036562.48	0.0
1292036562.5	0.171875
1292036562.52	0.171875
1292036562.54	0.171875
1292036562.56	0.1875
1292036562.58	0.234375
1292036562.6	0.234375
1292036562.62	0.234375
1292036562.64	0.28125
1292036562.66	0.28125
1292036562.68	0.28125
1292036562.7	0.3125
1292036562.72	0.3125
1292036562.74	0.34375
1292036562.76	0.359375
1292036562.78	0.359375
1292036562.8	0.390625
1292036562.82	0.390625
1292036562.84	0.40625
1292036562.86	0.421875
1292036562.88	0.421875
1292036562.9	0.4375
1292036562.92	0.453125
1292036562.94	0.46875
1292036562.96	0.484375
1292036562.98	0.484375
1292036563.0	0.5
1292036563.02	0.515625
1292036563.04	0.515625
1292036563.06	0.53125
1292036563.08	0.546875
1292036563.1	0.546875
1292036563.12	0.5625
1292036563.14	0.609375
1292036563.16	0.609375
1292036563.18	0.609375
1292036563.2	0.625
1292036563.22	0.640625
1292036563.24	0.65625
1292036563.26	0.65625
1292036563.28	0.6875
1292036563.3	0.703125
1292036563.32	0.71875
1292036563.34	0.734375
1292036563.36	0.734375
1292036563.38	0.734375
1292036563.4	0.75
1292036563.42	0.75
1292036563.44	0.765625
1292036563.46	0.765625
1292036563.48	0.78125
1292036563.5	0.8125
1292036563.52	0.8125
1292036563.54	0.828125
1292036563.56	0.84375
1292036563.58	0.859375
1292036563.6	0.875
1292036563.62	0.875
1292036563.64	0.890625
1292036563.66	0.890625
1292036563.68	0.890625
1292036563.7	0.90625
1292036563.72	0.921875
1292036563.74	0.921875
1292036563.76	0.921875
1292036563.78	0.9375
1292036563.8	0.9375
1292036563.82	0.9375
1292036563.84	0.9375
1292036563.86	0.921875
1292036563.88	0.921875
1292036563.9	0.921875
1292036563.92	0.921875
1292036563.94	0.921875
1292036563.96	0.9375
1292036563.98	0.9375
1292036564.0	0.953125
1292036564.02	0.953125
1292036564.04	0.953125
1292036564.06	0.953125
1292036564.08	0.953125
1292036564.1	0.953125
1292036564.12	0.953125
1292036564.14	0.953125
1292036564.16	0.953125
1292036564.18	0.953125
1292036564.2	0.953125
1292036564.22	0.953125
1292036564.24	0.96875
1292036564.26	0.984375
1292036564.28	1.0
1292036564.3	1.015625
1292036564.32	1.03125
1292036564.34	1.046875
1292036564.36	1.046875
1292036564.38	1.046875
1292036564.4	1.0625
1292036564.42	1.0625
1292036564.44	1.0625
1292036564.46	1.078125
1292036564.48	1.09375
1292036564.5	1.09375
1292036564.52	1.09375
1292036564.54	1.125
1292036564.56	1.125
1292036564.58	1.125
1292036564.6	1.140625
1292036564.62	1.140625
1292036564.64	1.15625
1292036564.66	1.15625
1292036564.68	1.171875
1292036564.7	1.171875
1292036564.72	1.171875
1292036564.74	1.171875
1292036564.76	1.171875
1292036564.78	1.171875
1292036564.8	1.1875
1292036564.82	1.1875
1292036564.84	1.1875
1292036564.86	1.1875
1292036564.88	1.1875
1292036564.9	1.1875
1292036564.92	1.203125
1292036564.94	1.203125
1292036564.96	1.203125
1292036564.98	1.203125
1292036565.0	1.203125
1292036565.02	1.203125
1292036565.04	1.203125
1292036565.06	1.203125
1292036565.08	1.203125
1292036565.1	1.203125
1292036565.12	1.203125
1292036565.14	1.21875
1292036565.16	1.234375
1292036565.18	1.234375
1292036565.2	1.234375
1292036565.22	1.234375
1292036565.24	1.234375
1292036565.26	1.234375
1292036565.28	1.234375
1292036565.3	1.234375
1292036565.32	1.234375
1292036565.34	1.234375
1292036565.36	1.234375
1292036565.38	1.234375
1292036565.4	1.234375
1292036565.42	1.234375
1292036565.44	1.25
1292036565.46	1.265625
1292036565.48	1.265625
1292036565.5	1.28125
1292036565.52	1.28125
1292036565.54	1.296875
1292036565.56	1.296875
1292036565.58	1.296875
1292036565.6	1.3125
1292036565.62	1.3125
1292036565.64	1.3125
1292036565.66	1.3125
1292036565.68	1.3125
1292036565.7	1.3125
1292036565.72	1.328125
1292036565.74	1.328125
1292036565.76	1.328125
1292036565.78	1.328125
1292036565.8	1.328125
1292036565.82	1.34375
1292036565.84	1.34375
1292036565.86	1.359375
1292036565.88	1.359375
1292036565.9	1.359375
1292036565.92	1.375
1292036565.94	1.390625
1292036565.96	1.390625
1292036565.98	1.390625
1292036566.0	1.390625
1292036566.02	1.40625
1292036566.04	1.40625
1292036566.06	1.40625
1292036566.08	1.40625
1292036566.1	1.40625
1292036566.12	1.390625
1292036566.14	1.375
1292036566.16	1.375
1292036566.18	1.375
1292036566.2	1.375
1292036566.22	1.375
1292036566.24	1.390625
1292036566.26	1.40625
1292036566.28	1.421875
1292036566.3	1.4375
1292036566.32	1.4375
1292036566.34	1.4375
1292036566.36	1.453125
1292036566.38	1.46875
1292036566.4	1.46875
1292036566.42	1.46875
1292036566.44	1.46875
1292036566.46	1.46875
1292036566.48	1.484375
1292036566.5	1.484375
1292036566.52	1.484375
1292036566.54	1.5
1292036566.56	1.5
1292036566.58	1.515625
1292036566.6	1.515625
1292036566.62	1.515625
1292036566.64	1.515625
1292036566.66	1.515625
1292036566.68	1.515625
1292036566.7	1.515625
1292036566.72	1.515625
1292036566.74	1.515625
1292036566.76	1.515625
1292036566.79	1.515625
1292036566.8	1.515625
1292036566.82	1.515625
1292036566.84	1.515625
1292036566.86	1.515625
1292036566.88	1.515625
1292036566.9	1.53125
1292036566.92	1.53125
1292036566.94	1.53125
1292036566.96	1.546875
1292036566.98	1.5625
1292036567.0	1.578125
1292036567.02	1.578125
1292036567.04	1.59375
1292036567.06	1.59375
1292036567.08	1.609375
1292036567.1	1.609375
1292036567.12	1.609375
1292036567.14	1.625
1292036567.16	1.625
1292036567.18	1.625
1292036567.2	1.625
1292036567.22	1.625
1292036567.24	1.625
1292036567.26	1.640625
1292036567.28	1.640625
1292036567.3	1.640625
1292036567.32	1.640625
1292036567.34	1.65625
1292036567.36	1.671875
1292036567.38	1.671875
1292036567.4	1.671875
1292036567.42	1.6875
1292036567.44	1.6875
1292036567.46	1.6875
1292036567.48	1.6875
1292036567.5	1.6875
1292036567.52	1.6875
1292036567.54	1.6875
1292036567.56	1.6875
1292036567.58	1.6875
1292036567.6	1.703125
1292036567.62	1.703125
1292036567.64	1.703125
1292036567.66	1.703125
1292036567.68	1.703125
1292036567.7	1.703125
1292036567.72	1.703125
1292036567.74	1.703125
1292036567.76	1.703125
1292036567.78	1.703125
1292036567.8	1.703125
1292036567.82	1.703125
1292036567.84	1.703125
1292036567.86	1.703125
1292036567.88	1.71875
1292036567.9	1.71875
1292036567.92	1.71875
1292036567.94	1.71875
1292036567.96	1.71875
1292036567.98	1.71875
1292036568.0	1.71875
1292036568.02	1.71875
1292036568.04	1.734375
1292036568.06	1.734375
1292036568.08	1.734375
1292036568.1	1.734375
1292036568.12	1.734375
1292036568.14	1.75
1292036568.16	1.75
1292036568.18	1.75
1292036568.2	1.75
1292036568.22	1.75
1292036568.24	1.75
1292036568.26	1.75
1292036568.28	1.75
1292036568.3	1.75
1292036568.32	1.765625
1292036568.34	1.765625
1292036568.36	1.765625
1292036568.38	1.765625
1292036568.4	1.765625
1292036568.42	1.765625
1292036568.44	1.78125
1292036568.46	1.78125
1292036568.48	1.78125
1292036568.5	1.78125
1292036568.52	1.78125
1292036568.54	1.78125
1292036568.56	1.796875
1292036568.58	1.796875
1292036568.6	1.796875
1292036568.62	1.8125
1292036568.64	1.8125
1292036568.66	1.8125
1292036568.68	1.8125
1292036568.7	1.8125
1292036568.72	1.8125
1292036568.74	1.8125
1292036568.76	1.8125
1292036568.78	1.8125
1292036568.8	1.8125
1292036568.82	1.8125
1292036568.84	1.8125
1292036568.86	1.8125
1292036568.88	1.828125
1292036568.9	1.828125
1292036568.92	1.828125
1292036568.94	1.828125
1292036568.96	1.828125
1292036568.98	1.84375
1292036569.0	1.84375
1292036569.02	1.84375
1292036569.04	1.84375
1292036569.06	1.84375
1292036569.08	1.84375
1292036569.1	1.84375
1292036569.12	1.84375
1292036569.14	1.84375
1292036569.16	1.84375
1292036569.18	1.84375
1292036569.2	1.84375
1292036569.22	1.84375
1292036569.24	1.84375
1292036569.26	1.84375
1292036569.28	1.84375
1292036569.3	1.84375
1292036569.32	1.84375
1292036569.34	1.84375
1292036569.36	1.84375
1292036569.38	1.84375
1292036569.4	1.84375
1292036569.42	1.84375
1292036569.44	1.84375
1292036569.46	1.84375
1292036569.48	1.84375
1292036569.5	1.84375
1292036569.52	1.859375
1292036569.54	1.859375
1292036569.56	1.859375
1292036569.58	1.859375
1292036569.6	1.859375
1292036569.62	1.859375
1292036569.64	1.859375
1292036569.66	1.859375
1292036569.68	1.859375
1292036569.7	1.859375
1292036569.72	1.859375
1292036569.74	1.859375
1292036569.76	1.859375
1292036569.78	1.859375
1292036569.8	1.859375
1292036569.82	1.859375
1292036569.84	1.859375
1292036569.86	1.859375
1292036569.88	1.859375
1292036569.9	1.859375
1292036569.92	1.859375
1292036569.94	1.859375
1292036569.96	1.859375
1292036569.98	1.859375
1292036570.0	1.859375
1292036570.02	1.859375
1292036570.04	1.859375
1292036570.06	1.859375
1292036570.08	1.859375
1292036570.1	1.859375
1292036570.12	1.859375
1292036570.14	1.859375
1292036570.16	1.875
1292036570.18	1.875
1292036570.2	1.875
1292036570.22	1.875
1292036570.24	1.875
1292036570.26	1.875
1292036570.28	1.875
1292036570.3	1.875
1292036570.32	1.875
1292036570.34	1.890625
1292036570.36	1.890625
1292036570.38	1.890625
1292036570.4	1.90625
1292036570.42	1.90625
1292036570.44	1.90625
1292036570.46	1.90625
1292036570.48	1.921875
1292036570.5	1.921875
1292036570.52	1.921875
