a_x	a_y	a_z	brake	drive-status	front	gun	keepline	position_x	position_y	speed	speed_x	speed_y	steer	timestamp
0.027542	-0.062080	0.004547	14.553000	0.000000	4.101736	16.212000	0.916732	470939.060371	4398703.522359	0.010825	0.010825	-0.000001	0.234043	1543371914.203126
0.038107	-0.087753	0.023161	14.553000	0.000000	4.101689	16.212000	0.916755	470939.060351	4398703.522325	0.010966	0.010965	-0.000129	0.234043	1543371914.211127
0.053427	-0.101066	0.029043	14.506500	0.000000	4.101694	16.228500	0.916776	470939.060333	4398703.522290	0.011241	0.011235	-0.000355	0.234043	1543371914.219121
0.053849	-0.090314	0.025798	14.506500	0.000000	4.101677	16.228500	0.916796	470939.060316	4398703.522253	0.011513	0.011503	-0.000495	0.234043	1543371914.227121
0.023421	-0.045104	0.015717	14.485500	0.000000	4.101497	16.260000	0.916830	470939.060288	4398703.522179	0.011661	0.011658	-0.000277	0.234043	1543371914.243126
0.011751	-0.036687	0.053514	14.485500	0.000000	4.101352	16.260000	0.916848	470939.060273	4398703.522145	0.011559	0.011559	-0.000012	0.234043	1543371914.251129
0.007921	-0.029373	0.007465	14.593500	1.000000	4.101307	16.228500	0.916866	470939.060258	4398703.522113	0.011429	0.011425	0.000308	0.234043	1543371914.259127
0.023105	-0.089198	-0.002215	14.593500	1.000000	4.101369	16.228500	0.916903	470939.060225	4398703.522054	0.011352	0.011344	0.000441	0.234043	1543371914.275126
0.038008	-0.114761	-0.018210	19.660500	1.000000	4.101280	16.180500	0.916922	470939.060209	4398703.522023	0.011499	0.011499	0.000097	0.234043	1543371914.283124
0.039375	-0.115837	0.036113	19.660500	1.000000	4.101236	16.180500	0.916939	470939.060194	4398703.521989	0.011668	0.011666	-0.000255	0.234043	1543371914.291124
0.027215	-0.122322	-0.022551	19.660500	1.000000	4.101200	16.195499	0.916956	470939.060180	4398703.521952	0.011758	0.011739	-0.000666	0.234043	1543371914.299121
0.010768	-0.099717	0.038100	19.660500	1.000000	4.101216	16.195499	0.916973	470939.060167	4398703.521912	0.011703	0.011668	-0.000906	0.234043	1543371914.307121
