a_x	a_y	a_z	brake	drive-status	front	gun	keepline	position_x	position_y	speed	speed_x	speed_y	steer	timestamp
0.051873	-0.034590	-0.026560	14.677500	0.000000	-175.254998	16.468500	0.014492	470797.988911	4399244.983850	0.011320	-0.010620	0.003920	0.255319	1543473476.848689
0.064758	-0.057919	0.029900	14.647500	0.000000	-175.255272	16.403999	0.014549	470797.988956	4399244.983984	0.011118	-0.010536	0.003548	0.255319	1543473476.864689
0.083404	-0.081868	0.010320	14.647500	0.000000	-175.255265	16.403999	0.014576	470797.988978	4399244.984051	0.011348	-0.010737	0.003674	0.255319	1543473476.872688
0.086265	-0.079056	0.013785	14.610000	0.000000	-175.254968	16.341000	0.014602	470797.988998	4399244.984119	0.011591	-0.010958	0.003776	0.255319	1543473476.880689
0.079791	-0.072447	0.029179	14.610000	0.000000	-175.254774	16.341000	0.014626	470797.989016	4399244.984187	0.011766	-0.011126	0.003828	0.255319	1543473476.888689
0.059299	-0.055046	-0.017004	14.679000	0.000000	-175.254845	16.372499	0.014672	470797.989052	4399244.984324	0.011791	-0.011169	0.003779	0.255319	1543473476.904686
0.048032	-0.040775	0.028951	14.679000	0.000000	-175.254878	16.372499	0.014591	470797.988967	4399244.984363	0.011634	-0.011063	0.003600	0.255319	1543473476.912687
0.041519	-0.055249	-0.002057	14.577000	0.000000	-175.254879	16.372499	0.014511	470797.988883	4399244.984401	0.011470	-0.010910	0.003541	0.255319	1543473476.920689
0.061891	-0.073584	-0.022139	14.577000	0.000000	-175.254985	16.372499	0.014431	470797.988800	4399244.984439	0.011512	-0.010929	0.003616	0.255319	1543473476.928689
0.085163	-0.126741	-0.014927	14.635500	0.000000	-175.255148	16.437000	0.014269	470797.988630	4399244.984522	0.012181	-0.011339	0.004452	0.255319	1543473476.944687
0.083779	-0.091070	0.041674	14.635500	0.000000	-175.255033	16.437000	0.014185	470797.988543	4399244.984568	0.012453	-0.011552	0.004651	0.255319	1543473476.952684
0.065450	-0.061170	-0.003034	14.703000	0.000000	-175.254921	16.389000	0.014101	470797.988454	4399244.984615	0.012483	-0.011595	0.004624	0.255319	1543473476.960684
0.056089	-0.031595	0.012887	14.703000	0.000000	-175.254957	16.389000	0.014017	470797.988366	4399244.984660	0.012343	-0.011544	0.004367	0.255319	1543473476.968691
0.049152	-0.034644	-0.010756	14.676000	0.000000	-175.255052	16.420500	0.013849	470797.988191	4399244.984743	0.011946	-0.011341	0.003753	0.255319	1543473476.984689
0.062900	-0.043989	0.040443	14.676000	0.000000	-175.255116	16.420500	0.013762	470797.988100	4399244.984773	0.011911	-0.011357	0.003589	0.255319	1543473476.992689
0.082165	-0.092679	0.002183	14.580000	0.000000	-175.255282	16.437000	0.013584	470797.987917	4399244.984833	0.012269	-0.011652	0.003841	0.255319	1543473477.008686
0.047411	-0.077568	0.022839	14.580000	0.000000	-175.255534	16.437000	0.014818	470797.989246	4399244.983758	0.008892	-0.007988	0.003906	0.255319	1543473477.032689
0.038291	-0.056679	0.024239	14.631000	0.000000	-175.255424	16.420500	0.014830	470797.989254	4399244.983797	0.008716	-0.007814	0.003861	0.255319	1543473477.040687
0.048478	-0.038576	-0.033337	14.631000	0.000000	-175.255317	16.420500	0.014842	470797.989263	4399244.983836	0.008530	-0.007701	0.003667	0.255319	1543473477.048689
0.068192	-0.107581	-0.000671	14.608500	0.000000	-175.255064	16.403999	0.014868	470797.989282	4399244.983913	0.008725	-0.007761	0.003987	0.255319	1543473477.064689
0.074749	-0.103784	0.019845	14.653500	0.000000	-175.255092	16.387501	0.014880	470797.989291	4399244.983955	0.008998	-0.007908	0.004293	0.255319	1543473477.072687
0.062283	-0.055648	0.022856	14.646000	0.000000	-175.259842	16.372499	0.016133	470797.990626	4399244.983020	0.008928	-0.007491	0.004857	0.255319	1543473477.088684
0.042379	-0.047695	0.027085	14.646000	0.000000	-175.260245	16.372499	0.016191	470797.990663	4399244.983285	0.008087	-0.007030	0.003998	0.255319	1543473477.112690
0.050580	-0.078171	0.047903	14.653500	0.000000	-175.260157	16.420500	0.016213	470797.990677	4399244.983371	0.008094	-0.006971	0.004115	0.255319	1543473477.120689
0.066467	-0.082585	-0.023688	14.653500	0.000000	-175.260023	16.420500	0.016234	470797.990692	4399244.983458	0.008221	-0.007032	0.004259	0.255319	1543473477.128689
0.078567	-0.122933	0.003853	14.629500	0.000000	-175.260182	16.389000	0.016275	470797.990717	4399244.983638	0.008887	-0.007384	0.004945	0.255319	1543473477.144684
0.065343	-0.121806	0.021396	14.629500	0.000000	-175.260211	16.389000	0.016294	470797.990728	4399244.983733	0.009218	-0.007469	0.005402	0.255319	1543473477.152684
0.053445	-0.075459	0.008916	14.677500	0.000000	-175.260161	16.420500	0.016313	470797.990739	4399244.983830	0.009239	-0.007426	0.005497	0.255319	1543473477.160687
0.047067	-0.044490	0.001428	14.677500	0.000000	-175.260217	16.420500	0.016332	470797.990750	4399244.983927	0.009059	-0.007311	0.005349	0.255319	1543473477.168689
0.057255	-0.065541	-0.002747	14.631000	0.000000	-175.260226	16.372499	0.016373	470797.990776	4399244.984118	0.008872	-0.007181	0.005210	0.255319	1543473477.184689
0.069251	-0.084732	0.028452	14.631000	0.000000	-175.260306	16.372499	0.016394	470797.990788	4399244.984214	0.009039	-0.007273	0.005367	0.255319	1543473477.192689
0.081274	-0.087392	0.015814	14.653500	0.000000	-175.260347	16.420500	0.016413	470797.990800	4399244.984311	0.009292	-0.007460	0.005539	0.255319	1543473477.200687
0.081868	-0.080405	0.022204	14.653500	0.000000	-175.260301	16.420500	0.016431	470797.990810	4399244.984409	0.009512	-0.007649	0.005653	0.255319	1543473477.208684
0.043584	-0.056870	0.028610	14.605500	0.000000	-175.260213	16.389000	0.016467	470797.990829	4399244.984608	0.009422	-0.007503	0.005700	0.255319	1543473477.224687
0.046588	-0.040419	0.008661	14.554500	0.000000	-175.260139	16.403999	0.016486	470797.990840	4399244.984706	0.009218	-0.007382	0.005519	0.255319	1543473477.232690
0.036616	-0.040240	-0.010170	14.554500	0.000000	-175.260111	16.403999	0.016506	470797.990852	4399244.984803	0.008951	-0.007180	0.005345	0.255319	1543473477.240690
0.068983	-0.117953	0.029579	14.608500	0.000000	-175.259732	16.372499	0.016569	470797.990891	4399244.985095	0.009390	-0.007286	0.005923	0.255319	1543473477.264690
0.076374	-0.112393	0.012113	14.608500	0.000000	-175.259728	16.372499	0.016589	470797.990903	4399244.985197	0.009756	-0.007451	0.006297	0.255319	1543473477.272685
0.061039	-0.061829	0.030676	14.655000	0.000000	-175.259940	16.437000	0.016627	470797.990922	4399244.985407	0.009969	-0.007604	0.006447	0.255319	1543473477.288687
0.053952	-0.019528	0.026904	14.680500	0.000000	-175.259659	16.453501	0.016686	470797.990956	4399244.985712	0.009073	-0.007231	0.005480	0.255319	1543473477.312692
0.060200	-0.062225	0.026965	14.683500	0.000000	-175.259595	16.437000	0.016706	470797.990969	4399244.985809	0.009066	-0.007235	0.005463	0.255319	1543473477.320689
0.069830	-0.110903	-0.007185	14.628000	0.000000	-175.259477	16.452000	0.016764	470797.991002	4399244.986104	0.009703	-0.007640	0.005982	0.255319	1543473477.344684
