a_x	a_y	a_z	brake	drive-status	front	gun	keepline	position_x	position_y	speed	speed_x	speed_y	steer	timestamp
0.019485	-0.063003	0.028639	14.455500	0.000000	5.067884	16.276501	0.902413	470939.160168	4398702.483992	0.011308	0.009460	-0.006196	0.000000	1543372305.947303
0.024836	-0.055339	-0.005949	14.529000	0.000000	5.067322	16.228500	0.903025	470939.159467	4398702.485048	0.009725	0.008191	-0.005243	0.000000	1543372306.099305
0.052571	-0.121590	0.095784	14.577000	0.000000	5.067918	16.228500	0.902704	470939.159774	4398702.485226	0.010890	0.009260	-0.005730	0.000000	1543372306.131299
0.032491	-0.063372	-0.003477	14.527500	0.000000	5.067995	16.276501	0.902180	470939.160399	4398702.484030	0.011127	0.009478	-0.005829	0.000000	1543372305.971304
0.047330	-0.080857	-0.019453	14.577000	0.000000	5.067982	16.228500	0.902620	470939.159856	4398702.485266	0.011090	0.009452	-0.005801	0.000000	1543372306.139300
0.016200	-0.047385	-0.002121	14.457000	0.000000	5.067957	16.228500	0.902535	470939.159938	4398702.485307	0.010931	0.009372	-0.005626	0.000000	1543372306.147304
0.032482	-0.118580	0.027011	14.506500	0.000000	5.068369	16.339500	0.902113	470939.160343	4398702.485532	0.010783	0.009359	-0.005356	0.000000	1543372306.187303
0.048866	-0.124780	-0.025589	14.506500	0.000000	5.068009	16.339500	0.901941	470939.160508	4398702.485613	0.011513	0.009718	-0.006173	0.000000	1543372306.203305
0.045410	-0.107766	0.075584	14.506500	0.000000	5.067958	16.339500	0.901853	470939.160594	4398702.485648	0.011832	0.009914	-0.006457	0.000000	1543372306.211302
-0.019040	-0.028765	0.009636	14.512500	1.000000	5.067972	16.260000	0.901680	470939.160762	4398702.485721	0.011110	0.009345	-0.006009	0.000000	1543372306.227305
0.035873	-0.035301	0.002450	14.512500	1.000000	5.067895	16.260000	0.901512	470939.160924	4398702.485800	0.010849	0.009320	-0.005554	0.000000	1543372306.243308
0.050221	-0.064641	-0.002615	14.526000	1.000000	5.067734	16.260000	0.901427	470939.161006	4398702.485842	0.010993	0.009523	-0.005492	0.000000	1543372306.251305
0.070185	-0.082284	0.061043	19.660500	1.000000	5.067482	16.243500	0.901249	470939.161178	4398702.485924	0.011793	0.010293	-0.005755	0.000000	1543372306.267300
0.007754	-0.058373	0.087287	19.660500	1.000000	5.067467	16.292999	0.900990	470939.161442	4398702.485865	0.011700	0.010301	-0.005548	0.000000	1543372306.291302
0.018637	-0.061115	-0.050334	19.660500	1.000000	5.067365	16.292999	0.900904	470939.161529	4398702.485846	0.011623	0.010249	-0.005482	0.000000	1543372306.299305
0.055311	-0.093732	0.023681	19.660500	1.000000	5.067459	16.500000	0.900818	470939.161617	4398702.485827	0.011934	0.010513	-0.005648	0.000000	1543372306.307305
0.050252	-0.116489	0.059532	19.660500	1.000000	5.067747	16.500000	0.900730	470939.161707	4398702.485806	0.012314	0.010754	-0.005999	0.000000	1543372306.315305
0.030001	-0.099861	0.081062	19.660500	1.000000	5.067838	16.437000	0.900461	470939.161984	4398702.485723	0.013109	0.011048	-0.007055	0.000000	1543372306.339301
0.008315	-0.019680	0.002380	19.660500	1.000000	5.069393	16.356001	0.899855	470939.162568	4398702.486017	0.014140	0.013450	-0.004362	-2.106383	1543372306.483303
-0.004184	-0.095724	-0.002490	19.660500	1.000000	5.068475	16.339500	0.900984	470939.161400	4398702.486451	0.012500	0.011593	-0.004674	-3.297872	1543372306.531298
0.035744	-0.045975	0.017913	19.660500	1.000000	5.066969	16.403999	0.900413	470939.161970	4398702.486484	0.011563	0.010780	-0.004182	-3.872340	1543372306.563306
0.042411	-0.071947	0.016354	19.660500	1.000000	5.066152	16.420500	0.900127	470939.162255	4398702.486507	0.011899	0.011179	-0.004076	-4.382979	1543372306.579301
0.063752	-0.037736	0.007483	19.660500	1.000000	5.063986	16.372499	0.899408	470939.162971	4398702.486563	0.011916	0.011302	-0.003776	-5.127660	1543372306.619306
