a_x	a_y	a_z	brake	drive-status	front	gun	keepline	position_x	position_y	speed	speed_x	speed_y	steer	timestamp
0.039675	-0.069474	0.027336	14.529000	0.000000	3.767893	16.468500	0.670402	470939.289339	4398703.743528	0.014962	0.013791	0.005801	-0.234043	1543374796.284455
0.059720	-0.108663	-0.016718	14.560500	0.000000	3.767878	16.420500	0.670406	470939.289339	4398703.743485	0.015087	0.014039	0.005526	-0.212766	1543374796.292454
0.084182	-0.101401	0.008535	14.560500	0.000000	3.767767	16.420500	0.670406	470939.289342	4398703.743441	0.015425	0.014478	0.005322	-0.212766	1543374796.300454
0.033776	-0.077911	0.053617	14.538000	0.000000	3.767656	16.452000	0.670405	470939.289346	4398703.743396	0.015435	0.014505	0.005278	-0.234043	1543374796.308450
0.028132	-0.055738	0.044109	14.538000	0.000000	3.767277	16.452000	0.670406	470939.289353	4398703.743305	0.015197	0.014238	0.005313	-0.234043	1543374796.324453
0.029526	-0.046496	0.008319	14.560500	0.000000	3.767125	16.500000	0.670407	470939.289356	4398703.743260	0.015246	0.014212	0.005518	-0.212766	1543374796.332457
0.025193	-0.087754	-0.045631	14.560500	0.000000	3.767038	16.500000	0.670408	470939.289358	4398703.743216	0.015163	0.014173	0.005391	-0.212766	1543374796.340452
0.056736	-0.110998	0.030178	14.568000	1.000000	3.766922	16.468500	0.670409	470939.289361	4398703.743171	0.015274	0.014399	0.005096	-0.234043	1543374796.348453
0.056095	-0.091470	0.017107	14.568000	1.000000	3.766924	16.468500	0.670404	470939.289375	4398703.743075	0.015733	0.014971	0.004837	-0.234043	1543374796.364450
0.037145	-0.094296	0.018086	14.542500	1.000000	3.766946	16.387501	0.670399	470939.289384	4398703.743025	0.015739	0.015032	0.004665	-0.234043	1543374796.372450
0.023407	-0.034716	0.044460	14.542500	1.000000	3.766955	16.387501	0.670394	470939.289392	4398703.742976	0.015754	0.014952	0.004961	-0.234043	1543374796.380454
0.007116	0.010306	0.035577	19.660500	1.000000	3.766981	16.372499	0.670390	470939.289400	4398703.742931	0.015751	0.014719	0.005608	-0.212766	1543374796.388454
0.065151	-0.059999	0.058249	19.660500	1.000000	3.766965	16.372499	0.670383	470939.289414	4398703.742851	0.016145	0.014922	0.006165	-0.212766	1543374796.404454
0.054269	-0.086433	-0.020499	19.660500	1.000000	3.767074	16.356001	0.670377	470939.289423	4398703.742812	0.016285	0.015114	0.006064	-0.234043	1543374796.412454
0.033800	-0.114188	0.003256	19.660500	1.000000	3.767147	16.356001	0.670371	470939.289433	4398703.742772	0.016206	0.015159	0.005731	-0.234043	1543374796.420454
0.048151	-0.117842	0.058459	19.660500	1.000000	3.767124	16.629000	0.670364	470939.289443	4398703.742729	0.016237	0.015321	0.005376	-0.234043	1543374796.428451
