a_x	a_y	a_z	brake	drive-status	front	gun	keepline	position_x	position_y	speed	speed_x	speed_y	steer	timestamp
0.089117	0.133807	0.078625	13.633500	0.000000	3.978526	15.784500	0.527340	470939.465095	4398703.351992	0.021658	-0.020519	-0.006930	-0.893617	1542954079.691173
0.078417	0.157283	0.080815	13.633500	0.000000	3.978378	15.784500	0.527215	470939.465220	4398703.351991	0.021201	-0.020379	-0.005844	-0.893617	1542954079.699172
0.063432	0.117289	0.011057	13.605000	0.000000	3.978350	15.688500	0.527090	470939.465345	4398703.351998	0.020954	-0.020328	-0.005084	-0.893617	1542954079.707172
0.028575	0.042429	-0.003909	13.605000	0.000000	3.978343	15.688500	0.526837	470939.465597	4398703.352027	0.020915	-0.020473	-0.004277	-0.893617	1542954079.723173
0.016846	-0.101556	-0.079180	13.606500	0.000000	3.978325	15.688500	0.526713	470939.465720	4398703.352039	0.021328	-0.020662	-0.005289	-0.893617	1542954079.731172
0.024100	-0.141073	-0.027142	13.606500	0.000000	3.978440	15.688500	0.526590	470939.465843	4398703.352042	0.021804	-0.020777	-0.006614	-0.893617	1542954079.739173
0.009641	-0.104124	-0.051425	13.611000	1.000000	3.978597	15.772500	0.526354	470939.466082	4398703.352020	0.023090	-0.021353	-0.008788	-0.893617	1542954079.755172
0.065733	-0.041622	0.076290	13.611000	1.000000	3.978739	15.772500	0.526238	470939.466200	4398703.351998	0.023152	-0.021203	-0.009298	-0.893617	1542954079.763172
0.059532	0.055873	0.035085	13.624500	1.000000	3.979031	15.688500	0.526121	470939.466319	4398703.351976	0.023000	-0.021152	-0.009033	-0.893617	1542954079.771173
0.037063	0.110339	0.008289	13.624500	1.000000	3.979038	15.688500	0.526005	470939.466437	4398703.351957	0.022883	-0.021308	-0.008345	-0.893617	1542954079.779171
0.081648	0.137698	0.077594	19.660500	1.000000	3.978893	15.784500	0.525888	470939.466556	4398703.351945	0.022393	-0.021131	-0.007413	-0.893617	1542954079.787172
0.083637	0.158121	0.030574	19.660500	1.000000	3.978766	15.784500	0.525645	470939.466800	4398703.351946	0.021195	-0.020560	-0.005148	-0.893617	1542954079.803173
0.054600	0.088099	0.042595	19.660500	1.000000	3.978754	15.784500	0.525520	470939.466924	4398703.351957	0.021081	-0.020567	-0.004626	-0.893617	1542954079.811172
0.024839	0.014303	-0.011361	19.660500	1.000000	3.978800	15.784500	0.525396	470939.467047	4398703.351971	0.021291	-0.020764	-0.004710	-0.893617	1542954079.819172
-0.002901	-0.051605	-0.056958	19.660500	1.000000	3.978755	15.868500	0.525275	470939.467167	4398703.351981	0.021803	-0.021141	-0.005334	-0.893617	1542954079.827172
0.013174	-0.130630	-0.003139	19.660500	1.000000	3.978587	15.868500	0.525043	470939.467401	4398703.351977	0.023089	-0.021714	-0.007849	-0.893617	1542954079.843173
0.018563	-0.081456	-0.039932	19.660500	1.000000	3.978430	15.688500	0.524931	470939.467514	4398703.351961	0.023570	-0.021905	-0.008702	-0.893617	1542954079.851171
0.025038	-0.034500	-0.003950	19.660500	1.000000	3.978327	15.688500	0.524821	470939.467627	4398703.351941	0.023906	-0.022075	-0.009176	-0.893617	1542954079.859173
0.056264	0.094468	0.088188	19.660500	1.000000	3.978416	15.736500	0.524601	470939.467850	4398703.351897	0.023672	-0.022046	-0.008622	-0.914894	1542954079.875169
0.046493	0.128397	0.094213	19.660500	1.000000	3.978500	15.736500	0.524492	470939.467962	4398703.351882	0.023475	-0.022147	-0.007784	-0.914894	1542954079.883175
0.082714	0.135639	0.055603	19.660500	1.000000	3.978460	15.712500	0.524381	470939.468074	4398703.351875	0.023007	-0.021958	-0.006869	-0.957447	1542954079.891172
0.111025	0.149265	0.062777	19.660500	1.000000	3.978303	15.712500	0.524267	470939.468188	4398703.351874	0.022325	-0.021551	-0.005828	-0.957447	1542954079.899172
0.087444	0.088807	0.024773	19.660500	1.000000	3.978153	15.784500	0.524150	470939.468305	4398703.351881	0.021939	-0.021294	-0.005282	-1.021277	1542954079.907172
0.068882	-0.019573	0.019104	19.660500	1.000000	3.978081	15.784500	0.524098	470939.468356	4398703.351886	0.021634	-0.020892	-0.005615	-1.021277	1542954079.923173
0.043010	-0.060168	-0.051471	19.660500	1.000000	3.978325	15.784500	0.524166	470939.468289	4398703.351879	0.021822	-0.020898	-0.006283	-1.127660	1542954079.931170
0.047209	-0.100590	-0.024848	19.660500	1.000000	3.978524	15.784500	0.524234	470939.468222	4398703.351866	0.022083	-0.020852	-0.007272	-1.127660	1542954079.939173
0.029806	-0.074388	0.020635	19.660500	1.000000	3.978662	15.688500	0.524302	470939.468155	4398703.351845	0.022460	-0.020964	-0.008062	-1.127660	1542954079.947168
0.010145	-0.009877	-0.011270	19.660500	1.000000	3.978762	15.688500	0.524448	470939.468013	4398703.351792	0.023346	-0.021672	-0.008680	-1.127660	1542954079.963172
