a_x	a_y	a_z	brake	drive-status	front	gun	keepline	position_x	position_y	speed	speed_x	speed_y	steer	timestamp
0.055626	-0.045611	0.057485	14.584500	0.000000	-174.628561	16.132500	0.007846	470797.994160	4399244.841153	0.006744	-0.006264	-0.002497	0.000000	1543460168.999977
0.054430	-0.074914	-0.057311	14.529000	0.000000	-174.628587	16.164000	0.007782	470797.994093	4399244.841182	0.006710	-0.006264	-0.002405	0.000000	1543460169.007977
0.074845	-0.116242	-0.014302	14.529000	0.000000	-174.628628	16.164000	0.009446	470797.995788	4399244.840880	0.005429	-0.005153	-0.001710	0.000000	1543460169.015977
0.049325	-0.083872	-0.050686	14.554500	0.000000	-174.629143	16.212000	0.009328	470797.995661	4399244.840982	0.005499	-0.005372	-0.001178	0.000000	1543460169.031972
0.047255	-0.068328	-0.037086	14.554500	0.000000	-174.629526	16.212000	0.009269	470797.995598	4399244.841035	0.005432	-0.005312	-0.001134	0.000000	1543460169.039974
0.058436	-0.053701	0.046554	14.487000	0.000000	-174.629684	16.212000	0.009210	470797.995534	4399244.841088	0.005477	-0.005340	-0.001218	0.000000	1543460169.047974
0.084283	-0.082313	0.044218	14.568000	0.000000	-174.629658	16.228500	0.009039	470797.995349	4399244.841243	0.005317	-0.005153	-0.001307	0.000000	1543460169.071975
0.094644	-0.074073	0.023079	14.542500	1.000000	-174.629569	16.164000	0.008980	470797.995286	4399244.841295	0.005624	-0.005482	-0.001255	0.000000	1543460169.079977
0.061930	-0.048391	0.050250	14.542500	1.000000	-174.629449	16.164000	0.008860	470797.995156	4399244.841398	0.005732	-0.005541	-0.001465	0.000000	1543460169.095974
0.042819	-0.043615	-0.026429	19.660500	1.000000	-174.629282	16.115999	0.008738	470797.995025	4399244.841498	0.005738	-0.005500	-0.001633	0.000000	1543460169.111974
0.050814	-0.047928	0.014594	19.660500	1.000000	-174.629209	16.115999	0.008677	470797.994961	4399244.841547	0.005735	-0.005460	-0.001757	0.000000	1543460169.119974
0.063252	-0.091251	0.013086	19.660500	1.000000	-174.629201	16.132500	0.008617	470797.994896	4399244.841596	0.005761	-0.005551	-0.001544	0.000000	1543460169.127974
0.051063	-0.100536	-0.009189	19.660500	1.000000	-174.629408	16.132500	0.008556	470797.994831	4399244.841647	0.005687	-0.005549	-0.001247	0.000000	1543460169.135972
0.105804	-0.095594	0.021688	19.660500	1.000000	-174.629793	16.228500	0.008431	470797.994696	4399244.841757	0.006231	-0.006191	-0.000707	0.000000	1543460169.151973
