a_x	a_y	a_z	brake	drive-status	front	gun	keepline	position_x	position_y	speed	speed_x	speed_y	steer	timestamp
0.037284	-0.061675	0.066574	14.509500	0.000000	5.281623	16.372499	0.493638	470939.535382	4398702.908692	0.014368	0.011621	0.008450	0.000000	1543373580.883892
0.034582	-0.084045	0.058841	14.509500	0.000000	5.281451	16.403999	0.493645	470939.535375	4398702.908691	0.014366	0.011681	0.008363	0.000000	1543373580.891887
0.043940	-0.094165	-0.042133	14.509500	0.000000	5.281293	16.403999	0.493650	470939.535370	4398702.908689	0.014387	0.011821	0.008200	0.000000	1543373580.899889
0.066417	-0.085412	0.043806	14.533500	0.000000	5.281238	16.420500	0.493655	470939.535366	4398702.908686	0.014605	0.012136	0.008126	0.000000	1543373580.907892
0.001312	-0.031631	-0.005855	14.533500	0.000000	5.281266	16.420500	0.493518	470939.535499	4398702.908734	0.014717	0.011989	0.008536	0.000000	1543373580.923889
0.010317	-0.036060	0.018021	14.463000	1.000000	5.281286	16.341000	0.493452	470939.535563	4398702.908761	0.014744	0.011820	0.008813	0.000000	1543373580.931890
0.028271	-0.063804	0.020443	14.463000	1.000000	5.281511	16.341000	0.493386	470939.535627	4398702.908789	0.014780	0.011813	0.008883	0.000000	1543373580.939889
0.033062	-0.072734	-0.011173	19.660500	1.000000	5.281637	16.292999	0.493320	470939.535691	4398702.908818	0.014811	0.011851	0.008884	0.000000	1543373580.947889
0.068336	-0.109899	0.050138	19.660500	1.000000	5.281381	16.308001	0.493183	470939.535823	4398702.908873	0.015011	0.012415	0.008439	0.000000	1543373580.963888
0.051862	-0.098437	-0.001796	19.660500	1.000000	5.281316	16.308001	0.493112	470939.535892	4398702.908897	0.015078	0.012622	0.008248	0.000000	1543373580.971886
0.027338	-0.086214	-0.022610	19.660500	1.000000	5.281209	16.308001	0.493040	470939.535963	4398702.908921	0.015019	0.012624	0.008137	0.000000	1543373580.979884
0.025081	-0.045590	0.046885	19.660500	1.000000	5.281156	16.387501	0.492968	470939.536033	4398702.908944	0.015099	0.012580	0.008349	0.000000	1543373580.987888
0.049839	-0.061699	0.019169	19.660500	1.000000	5.281345	16.643999	0.494712	470939.534293	4398702.908820	0.011772	0.008612	0.008026	0.000000	1543373581.011892
0.038513	-0.076581	0.094207	19.660500	1.000000	5.281263	16.643999	0.494700	470939.534302	4398702.908858	0.011820	0.008699	0.008002	0.000000	1543373581.019892
0.023470	-0.105319	-0.023412	19.660500	1.000000	5.280969	16.804501	0.494688	470939.534311	4398702.908896	0.011630	0.008684	0.007736	0.000000	1543373581.027887
0.029049	-0.066680	0.074893	19.660500	1.000000	5.280745	16.804501	0.494664	470939.534330	4398702.908965	0.011596	0.008781	0.007573	0.000000	1543373581.043884
0.002883	-0.048131	-0.044460	19.660500	1.000000	5.280661	16.740000	0.494652	470939.534339	4398702.909001	0.011545	0.008560	0.007747	0.000000	1543373581.051887
0.005226	-0.043610	0.030553	19.660500	1.000000	5.280735	16.740000	0.494642	470939.534346	4398702.909038	0.011540	0.008355	0.007961	0.000000	1543373581.059891
0.027986	-0.068438	0.021293	19.660500	1.000000	5.280788	16.643999	0.494632	470939.534352	4398702.909076	0.011559	0.008350	0.007993	-0.021277	1543373581.067889
0.067224	-0.093349	-0.003278	19.660500	1.000000	5.280957	16.643999	0.494611	470939.534368	4398702.909151	0.011775	0.008835	0.007785	-0.021277	1543373581.083891
0.073752	-0.094232	0.010314	19.660500	1.000000	5.281009	16.420500	0.494596	470939.534380	4398702.909187	0.011972	0.009213	0.007645	-0.127660	1543373581.091889
0.048213	-0.075765	0.058475	19.660500	1.000000	5.281039	16.420500	0.494579	470939.534394	4398702.909222	0.012091	0.009376	0.007634	-0.127660	1543373581.099886
