a_x	a_y	a_z	brake	drive-status	front	gun	position_x	position_y	speed	speed_x	speed_y	steer	timestamp
1.106236	-0.161182	-0.047235	14.643000	1.000000	33.450041	16.403999	470816.390476	4399138.964381	3.036174	-1.754556	2.477879	-59.765957	1543481459.882721
1.113713	-0.155253	-0.063413	14.643000	1.000000	33.287985	16.403999	470816.376633	4399138.983625	3.035130	-1.747057	2.481896	-59.765957	1543481459.890722
1.110515	-0.161949	-0.045436	14.649000	1.000000	33.126268	16.403999	470816.362849	4399139.002900	3.034035	-1.739543	2.485832	-59.404255	1543481459.898723
1.145373	-0.174740	-0.023650	14.649000	1.000000	32.803779	16.403999	470816.335467	4399139.041541	3.031978	-1.724304	2.493926	-59.404255	1543481459.914723
1.129259	-0.203318	0.033347	14.649000	1.000000	32.643216	16.387501	470816.321683	4399139.060962	3.030553	-1.716466	2.497598	-58.851063	1543481459.922724
1.134479	-0.187503	-0.007325	14.649000	1.000000	32.483251	16.387501	470816.307964	4399139.080409	3.029249	-1.708643	2.501377	-58.851063	1543481459.930724
1.156170	-0.200177	-0.106460	14.643000	1.000000	32.323784	16.387501	470816.294310	4399139.099884	3.027834	-1.700595	2.505146	-58.468086	1543481459.938723
1.128888	-0.180634	-0.011986	14.643000	1.000000	32.005550	16.387501	470816.267191	4399139.138927	3.025226	-1.684852	2.512621	-58.468086	1543481459.954723
1.108781	-0.130818	0.013179	14.550000	1.000000	31.846988	16.468500	470816.253722	4399139.158497	3.024388	-1.677407	2.516590	-58.468086	1543481459.962724
1.112061	-0.113658	0.138050	14.550000	1.000000	31.688705	16.468500	470816.240314	4399139.178096	3.023694	-1.670021	2.520665	-58.468086	1543481459.970724
1.153299	-0.154258	-0.104275	14.629500	1.000000	31.531074	16.500000	470816.226969	4399139.197725	3.022648	-1.662135	2.524621	-58.106384	1543481459.978723
1.214122	-0.151740	0.004390	14.629500	1.000000	31.374003	16.500000	470816.213686	4399139.217390	3.021618	-1.653849	2.528826	-58.106384	1543481459.986724
1.218809	-0.234352	-0.155717	14.623500	1.000000	31.061370	16.564501	470816.187328	4399139.256814	3.018605	-1.636451	2.536534	-57.744682	1543481460.002724
1.190557	-0.180124	0.038502	14.623500	1.000000	30.904758	16.564501	470816.174894	4399139.276586	3.012780	-1.618547	2.541093	-57.744682	1543481460.010724
1.229442	-0.125413	-0.152425	14.550000	1.000000	30.749696	16.564501	470816.162332	4399139.296987	3.011985	-1.610196	2.545451	-57.361702	1543481460.018723
1.163882	-0.097304	-0.066702	14.550000	1.000000	30.440800	16.564501	470816.137398	4399139.337903	3.011111	-1.594448	2.554315	-57.361702	1543481460.034724
1.181239	-0.157149	-0.168844	14.571000	1.000000	30.287330	16.548000	470816.125030	4399139.358407	3.010081	-1.586264	2.558193	-56.957447	1543481460.042723
1.169111	-0.133390	-0.009226	14.571000	1.000000	30.134377	16.548000	470816.112723	4399139.378945	3.009258	-1.578273	2.562164	-56.957447	1543481460.050723
1.120911	-0.160090	-0.153918	14.622000	1.000000	29.982030	16.516500	470816.100480	4399139.399515	3.008222	-1.570476	2.565737	-56.574467	1543481460.058724
0.995746	-0.127530	-0.103734	14.622000	1.000000	29.679037	16.516500	470816.076171	4399139.440730	3.006468	-1.556409	2.572244	-56.574467	1543481460.074724
1.003477	-0.153773	-0.211628	14.673000	1.000000	29.528042	16.500000	470816.064100	4399139.461376	3.005504	-1.549418	2.575336	-56.148937	1543481460.082724
1.016138	-0.167362	-0.063687	14.673000	1.000000	29.377657	16.500000	470816.052086	4399139.482046	3.004438	-1.542301	2.578363	-55.723404	1543481460.090724
1.045897	-0.164066	-0.124846	14.673000	1.000000	29.227828	16.500000	470816.040132	4399139.502737	3.003387	-1.534972	2.581510	-55.723404	1543481460.098723
1.045146	-0.157888	-0.136872	14.601000	1.000000	29.078357	16.468500	470816.028234	4399139.523457	3.002386	-1.527661	2.584680	-55.723404	1543481460.106723
1.026599	-0.164469	-0.090120	14.601000	1.000000	28.780673	16.468500	470816.004611	4399139.564973	3.000375	-1.513275	2.590800	-55.297871	1543481460.122724
1.038572	-0.141685	-0.029183	14.571000	1.000000	28.638414	16.500000	470815.993359	4399139.584151	2.989889	-1.504668	2.583681	-55.297871	1543481460.130725
1.035478	-0.119974	0.056166	14.580000	1.000000	28.490921	16.500000	470815.981749	4399139.604470	2.989196	-1.497566	2.587004	-54.617020	1543481460.138727
1.010811	-0.091562	-0.010225	14.580000	1.000000	28.197466	16.500000	470815.958701	4399139.645174	2.988167	-1.484018	2.593614	-54.617020	1543481460.154726
1.052724	-0.107786	0.027390	14.572500	1.000000	28.051433	16.533001	470815.947260	4399139.665567	2.987567	-1.476813	2.597033	-54.148937	1543481460.162726
1.022386	-0.109491	-0.052578	14.572500	1.000000	27.906099	16.533001	470815.935877	4399139.685985	2.986955	-1.469797	2.600307	-54.148937	1543481460.170725
0.992445	-0.116211	-0.069968	14.616000	1.000000	27.761318	16.548000	470815.924547	4399139.706432	2.986296	-1.462954	2.603407	-53.659573	1543481460.178726
1.092633	-0.189437	-0.058731	14.616000	1.000000	27.473684	16.548000	470815.902063	4399139.747397	2.984092	-1.447776	2.609359	-53.659573	1543481460.194727
1.070707	-0.222321	0.023045	14.622000	1.000000	27.330862	16.564501	470815.890916	4399139.767909	2.982577	-1.439979	2.611939	-53.170212	1543481460.202726
1.059496	-0.201423	0.091163	14.622000	1.000000	27.188632	16.564501	470815.879832	4399139.788440	2.981236	-1.432342	2.614606	-53.170212	1543481460.210724
1.068672	-0.152294	0.013726	14.572500	1.000000	27.046718	16.485001	470815.868806	4399139.808998	2.980282	-1.424799	2.617638	-52.659573	1543481460.218724
1.080447	-0.100171	0.063184	14.572500	1.000000	26.905408	16.485001	470815.857838	4399139.829587	2.979749	-1.417359	2.621068	-52.659573	1543481460.226726
1.055043	-0.119200	0.120734	14.626500	1.000000	26.625149	16.452000	470815.836087	4399139.870827	2.978623	-1.402756	2.627636	-52.170212	1543481460.242723
1.049255	-0.115047	0.133838	14.626500	1.000000	26.485992	16.452000	470815.825291	4399139.891499	2.977986	-1.395469	2.630793	-52.170212	1543481460.250727
1.035356	-0.113380	0.104638	14.619000	1.000000	26.347746	16.437000	470815.814563	4399139.912178	2.977366	-1.388282	2.633891	-51.638298	1543481460.258724
1.040352	-0.153449	0.137393	14.619000	1.000000	26.072789	16.437000	470815.793274	4399139.953625	2.975690	-1.373571	2.639703	-51.638298	1543481460.274725
1.036212	-0.172472	0.091505	14.619000	1.000000	25.936741	16.516500	470815.782721	4399139.974375	2.974601	-1.366146	2.642328	-51.106384	1543481460.282723
1.049485	-0.192606	0.094168	14.619000	1.000000	25.801461	16.516500	470815.772225	4399139.995151	2.973351	-1.358548	2.644837	-51.106384	1543481460.290723
1.068829	-0.190446	0.138131	14.619000	1.000000	25.666829	16.516500	470815.761791	4399140.015947	2.972118	-1.350818	2.647410	-50.574467	1543481460.298723
1.059171	-0.176179	0.140122	14.619000	1.000000	25.399770	16.516500	470815.741108	4399140.057604	2.969864	-1.335364	2.652714	-50.574467	1543481460.314724
1.065269	-0.162103	0.072600	14.586000	1.000000	25.267144	16.435499	470815.730861	4399140.078459	2.968864	-1.327731	2.655425	-50.042553	1543481460.322723
1.088506	-0.127126	0.059283	14.586000	1.000000	25.135172	16.435499	470815.720672	4399140.099344	2.968142	-1.320038	2.658452	-50.042553	1543481460.330724
1.045173	-0.106652	0.077658	14.577000	1.000000	25.004253	16.435499	470815.710546	4399140.120246	2.967596	-1.312727	2.661461	-49.234043	1543481460.338723
1.011485	-0.141734	-0.012809	14.577000	1.000000	24.874030	16.435499	470815.700474	4399140.141179	2.966773	-1.305520	2.664087	-49.234043	1543481460.346725
0.980654	-0.130146	-0.068002	14.601000	1.000000	24.615850	17.879999	470815.680508	4399140.183090	2.965260	-1.291513	2.669225	-48.702129	1543481460.362723
0.970088	-0.141403	-0.042074	14.601000	1.000000	24.487559	17.879999	470815.670606	4399140.204081	2.964452	-1.284588	2.671667	-48.702129	1543481460.370724
0.935590	-0.132141	-0.006337	14.601000	1.000000	24.360107	17.944500	470815.660763	4399140.225083	2.963726	-1.277947	2.674046	-48.127659	1543481460.378722
0.927049	-0.126762	-0.146791	14.601000	1.000000	24.106802	17.944500	470815.641229	4399140.267156	2.962075	-1.264582	2.678567	-48.127659	1543481460.394724
0.918723	-0.108041	-0.193712	14.599500	1.000000	23.980937	18.011999	470815.631545	4399140.288213	2.961538	-1.258104	2.681023	-48.127659	1543481460.402722
0.918328	-0.141748	-0.165353	14.599500	1.000000	23.855430	18.011999	470815.621639	4399140.309283	2.960734	-1.251514	2.683218	-48.127659	1543481460.410724
0.924328	-0.120850	-0.214025	14.577000	1.000000	23.730798	18.076500	470815.611790	4399140.330360	2.960094	-1.244941	2.685569	-47.000000	1543481460.418722
0.862362	-0.117074	-0.133546	14.577000	1.000000	23.483195	18.076500	470815.592241	4399140.372584	2.958828	-1.232313	2.689994	-47.000000	1543481460.434724
0.864717	-0.102648	-0.193761	14.620500	1.000000	23.360437	18.136499	470815.582541	4399140.393719	2.958347	-1.226221	2.692248	-47.000000	1543481460.442724
0.837961	-0.099660	-0.174489	14.620500	1.000000	23.238109	18.136499	470815.572888	4399140.414878	2.957896	-1.220331	2.694428	-47.000000	1543481460.450726
0.813033	-0.081283	-0.185328	14.577000	1.000000	23.116235	18.193501	470815.563283	4399140.436048	2.957595	-1.214678	2.696651	-46.404255	1543481460.458726
0.811811	-0.103131	-0.178980	14.577000	1.000000	22.994972	18.193501	470815.553723	4399140.457235	2.957120	-1.208961	2.698698	-46.404255	1543481460.466726
0.800905	-0.101169	-0.209605	14.646000	1.000000	22.753964	18.264000	470815.534738	4399140.499659	2.956324	-1.197865	2.702771	-45.851063	1543481460.482726
0.790077	-0.099401	-0.188305	14.646000	1.000000	22.514802	18.264000	470815.515936	4399140.542142	2.955103	-1.186387	2.706496	-45.851063	1543481460.498726
0.809932	-0.133692	-0.132459	14.622000	1.000000	22.277995	18.327000	470815.497313	4399140.584687	2.953684	-1.174932	2.709941	-45.276596	1543481460.514727
0.789155	-0.108925	-0.129260	14.622000	1.000000	22.159949	18.327000	470815.488737	4399140.605825	2.949936	-1.162690	2.711139	-45.276596	1543481460.522726
0.776991	-0.122261	-0.111114	14.643000	1.000000	22.043221	18.454500	470815.479729	4399140.627530	2.949328	-1.157148	2.712848	-44.680851	1543481460.530726
0.771659	-0.102818	-0.044745	14.596500	1.000000	21.927232	18.553499	470815.470767	4399140.649247	2.948878	-1.151708	2.714674	-44.085106	1543481460.538725
0.756461	-0.127183	-0.072225	14.574000	1.000000	21.696831	18.639000	470815.452966	4399140.692729	2.947639	-1.140988	2.717853	-43.191490	1543481460.554726
0.772868	-0.134753	0.010028	14.574000	1.000000	21.582726	18.639000	470815.444136	4399140.714479	2.946935	-1.135440	2.719412	-43.191490	1543481460.562723
0.790227	-0.141962	-0.014387	14.574000	1.000000	21.469220	18.639000	470815.435346	4399140.736250	2.946169	-1.129735	2.720958	-43.191490	1543481460.570723
0.822359	-0.120022	0.085150	14.524500	1.000000	21.356313	18.719999	470815.426602	4399140.758036	2.945580	-1.123862	2.722752	-42.595745	1543481460.578724
0.809722	-0.128553	0.018482	14.524500	1.000000	21.132863	18.719999	470815.409261	4399140.801637	2.944094	-1.112061	2.725988	-42.595745	1543481460.594722
0.803082	-0.076431	0.088983	14.524500	1.000000	21.021954	18.719999	470815.400656	4399140.823467	2.943858	-1.106446	2.728017	-42.595745	1543481460.602724
0.842505	-0.114993	0.072617	14.598000	1.000000	20.911909	18.804001	470815.392101	4399140.845307	2.943307	-1.100422	2.729859	-42.000000	1543481460.610724
0.798766	-0.131916	0.212796	14.575500	1.000000	20.694458	18.888000	470815.375494	4399140.887251	2.931824	-1.088655	2.722209	-41.404255	1543481460.626722
0.810039	-0.190895	0.135492	14.575500	1.000000	20.586864	18.888000	470815.367085	4399140.908613	2.930667	-1.082653	2.723357	-41.404255	1543481460.634724
0.817405	-0.207784	0.239266	14.580000	1.000000	20.479917	18.966000	470815.358727	4399140.929976	2.929379	-1.076560	2.724386	-40.765957	1543481460.642723
0.820093	-0.193998	0.161962	14.580000	1.000000	20.373545	18.966000	470815.350415	4399140.951352	2.928197	-1.070474	2.725514	-40.765957	1543481460.650724
0.806274	-0.160326	0.168594	14.575500	1.000000	20.267798	19.168501	470815.342153	4399140.972736	2.927290	-1.064585	2.726845	-40.148937	1543481460.658724
0.754088	-0.143836	0.161972	14.575500	1.000000	20.058963	19.168501	470815.325763	4399141.015533	2.925733	-1.053682	2.729408	-40.148937	1543481460.674724
0.798772	-0.141077	0.198694	14.599500	1.000000	19.955437	19.270500	470815.317634	4399141.036947	2.924982	-1.047897	2.730830	-39.510639	1543481460.682724
0.768201	-0.144079	0.177352	14.599500	1.000000	19.852671	19.270500	470815.309551	4399141.058372	2.924212	-1.042329	2.732135	-39.510639	1543481460.690724
0.738194	-0.159353	0.196908	14.571000	1.000000	19.750493	19.384501	470815.301511	4399141.079810	2.923325	-1.036946	2.733235	-38.893616	1543481460.698725
0.764016	-0.141021	0.141443	14.571000	1.000000	19.548268	19.384501	470815.285566	4399141.122703	2.921691	-1.025862	2.735669	-38.893616	1543481460.714724
0.753861	-0.166134	0.207402	14.574000	1.000000	19.448372	19.495501	470815.277659	4399141.144165	2.920750	-1.020339	2.736729	-38.255318	1543481460.722724
0.790959	-0.223744	0.122000	14.574000	1.000000	19.250670	19.495501	470815.261985	4399141.187105	2.918041	-1.008574	2.738201	-38.255318	1543481460.738722
0.765947	-0.228418	0.137554	14.574000	1.000000	19.152612	19.608000	470815.254218	4399141.208584	2.916601	-1.002782	2.738793	-37.638298	1543481460.746722
0.740085	-0.189257	0.028141	14.574000	1.000000	19.055291	19.608000	470815.246494	4399141.230075	2.915474	-0.997274	2.739604	-37.638298	1543481460.754724
0.763759	-0.148277	0.033564	14.569500	1.000000	18.958581	19.608000	470815.238815	4399141.251572	2.914674	-0.991694	2.740778	-36.680851	1543481460.762725
0.781105	-0.136232	0.164403	14.569500	1.000000	18.862378	19.608000	470815.231183	4399141.273072	2.913974	-0.986028	2.742078	-36.680851	1543481460.770724
0.777206	-0.164794	0.067307	14.550000	1.000000	18.766906	19.729500	470815.223596	4399141.294584	2.913044	-0.980304	2.743142	-36.063831	1543481460.778724
0.796452	-0.187874	0.180524	14.550000	1.000000	18.578463	19.729500	470815.208561	4399141.337633	2.910779	-0.968471	2.744941	-36.063831	1543481460.794725
0.763939	-0.206638	0.103206	14.566500	1.000000	18.485573	19.852501	470815.201116	4399141.359163	2.909524	-0.962741	2.745625	-35.446808	1543481460.802724
0.734102	-0.197031	0.140728	14.566500	1.000000	18.393481	19.852501	470815.193713	4399141.380705	2.908352	-0.957263	2.746299	-35.446808	1543481460.810725
0.731615	-0.188977	0.140967	14.566500	1.000000	18.301874	19.971001	470815.186354	4399141.402249	2.907245	-0.951825	2.747017	-34.808510	1543481460.818725
0.742560	-0.179375	0.067945	14.566500	1.000000	18.120430	19.971001	470815.171769	4399141.445353	2.905148	-0.940850	2.748579	-34.808510	1543481460.834725
0.742243	-0.200065	0.031236	14.626500	1.000000	18.030908	20.098499	470815.164544	4399141.466912	2.903952	-0.935288	2.749214	-34.808510	1543481460.842724
0.742956	-0.157987	-0.027940	14.626500	1.000000	17.942018	20.098499	470815.157361	4399141.488482	2.903093	-0.929815	2.750162	-34.808510	1543481460.850725
0.719211	-0.124068	-0.108298	14.524500	1.000000	17.853785	20.226000	470815.150221	4399141.510058	2.902508	-0.924598	2.751303	-34.170212	1543481460.858725
0.677986	-0.142092	-0.020015	14.524500	1.000000	17.679466	20.226000	470815.136063	4399141.553232	2.901056	-0.914740	2.753067	-34.170212	1543481460.874725
0.693285	-0.156538	-0.053785	14.575500	1.000000	17.593426	20.385000	470815.129044	4399141.574828	2.900219	-0.909643	2.753873	-33.531914	1543481460.882725
0.690290	-0.190308	-0.024938	14.575500	1.000000	17.508120	20.385000	470815.122066	4399141.596428	2.899113	-0.904490	2.754407	-33.531914	1543481460.890724
0.666837	-0.202346	-0.060980	14.623500	1.000000	17.423346	20.528999	470815.115128	4399141.618036	2.897914	-0.899482	2.754784	-32.914894	1543481460.898725
0.736205	-0.167777	-0.030245	14.623500	1.000000	17.256303	20.528999	470815.101375	4399141.661262	2.895841	-0.888849	2.756055	-32.914894	1543481460.914726
0.729950	-0.150650	-0.014069	14.551500	1.000000	17.173923	20.671499	470815.094381	4399141.682893	2.895056	-0.883485	2.756955	-32.297871	1543481460.922724
0.722665	-0.139886	-0.049193	14.551500	1.000000	17.092285	20.671499	470815.087427	4399141.704537	2.894359	-0.878196	2.757913	-32.297871	1543481460.930724
0.683878	-0.126403	-0.090768	15.088500	1.000000	17.011429	20.827499	470815.080514	4399141.726192	2.893773	-0.873229	2.758876	-31.702127	1543481460.938725
0.654035	-0.170135	-0.069303	15.088500	1.000000	16.851915	20.827499	470815.066806	4399141.769515	2.892156	-0.863541	2.760229	-31.702127	1543481460.954725
0.621221	-0.173516	-0.020970	14.532000	1.000000	16.773227	20.998501	470815.060007	4399141.791189	2.891205	-0.858948	2.760666	-31.127659	1543481460.962727
0.621781	-0.200755	0.024783	14.532000	1.000000	16.695245	20.998501	470815.053251	4399141.812848	2.890039	-0.854296	2.760888	-31.127659	1543481460.970723
0.619460	-0.237281	-0.002112	14.626500	1.000000	16.617960	21.336000	470815.046526	4399141.834525	2.888579	-0.849570	2.760819	-30.319149	1543481460.978725
0.547322	-0.198394	0.019118	14.626500	1.000000	16.465159	21.336000	470815.033191	4399141.877863	2.886094	-0.840966	2.760854	-30.319149	1543481460.994724
0.485141	-0.179294	0.036177	14.526000	1.000000	16.389615	21.518999	470815.026568	4399141.899542	2.885110	-0.837407	2.760907	-29.787233	1543481461.002727
0.505267	-0.239354	0.220959	14.526000	1.000000	16.314182	21.518999	470815.020456	4399141.920972	2.882347	-0.830092	2.760230	-29.787233	1543481461.010726
0.559608	-0.286621	0.324388	14.592000	1.000000	16.239809	21.698999	470815.014017	4399141.942623	2.880511	-0.825753	2.759615	-29.297873	1543481461.018723
0.537900	-0.222709	0.136547	14.592000	1.000000	16.092777	21.698999	470815.001220	4399141.986800	2.877518	-0.817490	2.758953	-29.297873	1543481461.034725
0.535432	-0.141223	0.004234	14.658000	1.000000	16.019715	21.901501	470814.994872	4399142.008882	2.876838	-0.813625	2.759386	-28.787233	1543481461.042724
0.537806	-0.096938	-0.031061	14.658000	1.000000	15.946939	21.901501	470814.988551	4399142.030978	2.876513	-0.809836	2.760161	-28.787233	1543481461.050726
0.559376	-0.087802	0.071645	14.574000	1.000000	15.874603	22.086000	470814.982264	4399142.053072	2.876262	-0.805911	2.761049	-28.297873	1543481461.058725
0.522393	-0.154097	-0.128908	14.574000	1.000000	15.731679	22.086000	470814.969785	4399142.097274	2.875154	-0.798183	2.762140	-28.297873	1543481461.074722
0.523433	-0.209366	-0.108360	14.551500	1.000000	15.661072	22.275000	470814.963590	4399142.119382	2.873928	-0.794247	2.761999	-27.808510	1543481461.082722
0.524290	-0.258333	-0.132221	14.551500	1.000000	15.590882	22.275000	470814.957429	4399142.141481	2.872311	-0.790199	2.761477	-27.808510	1543481461.090720
0.510162	-0.272320	-0.094180	14.575500	1.000000	15.521208	22.438499	470814.951293	4399142.163601	2.870583	-0.786231	2.760813	-27.319149	1543481461.098727
0.482758	-0.194115	-0.020554	14.575500	1.000000	15.325759	22.438499	470814.933608	4399142.228111	2.858281	-0.773970	2.751499	-27.319149	1543481461.122722
0.459241	-0.132836	0.036126	14.596500	1.000000	15.258093	22.612499	470814.927636	4399142.249817	2.857675	-0.770707	2.751784	-26.872341	1543481461.130722
0.459360	-0.164766	-0.130737	14.596500	1.000000	15.190698	22.612499	470814.921690	4399142.271524	2.856809	-0.767359	2.751821	-26.872341	1543481461.138722
0.479010	-0.128070	-0.009295	14.544000	1.000000	15.057169	22.849501	470814.909879	4399142.314947	2.855476	-0.760493	2.752343	-26.425531	1543481461.154724
0.467948	-0.129243	-0.095810	14.544000	1.000000	14.991165	22.849501	470814.904015	4399142.336659	2.854895	-0.757157	2.752660	-26.425531	1543481461.162724
0.465607	-0.130649	0.038135	14.575500	1.000000	14.925581	23.005501	470814.898176	4399142.358379	2.854307	-0.753849	2.752958	-25.978724	1543481461.170726
0.511747	-0.181748	-0.120627	14.575500	1.000000	14.860547	23.005501	470814.892366	4399142.380097	2.853304	-0.750062	2.752953	-25.978724	1543481461.178727
0.544711	-0.123841	-0.146676	14.527500	1.000000	14.668912	23.014500	470814.875124	4399142.445244	2.850656	-0.738313	2.753386	-25.361702	1543481461.202727
0.528018	-0.056590	-0.119051	14.571000	1.000000	14.605818	23.329500	470814.869439	4399142.466967	2.850657	-0.734655	2.754365	-24.978724	1543481461.210727
0.521677	-0.045470	-0.177309	14.571000	1.000000	14.543033	23.329500	470814.863783	4399142.488694	2.850746	-0.731062	2.755413	-24.978724	1543481461.218726
0.529586	-0.060929	-0.129954	14.577000	1.000000	14.480783	23.496000	470814.858155	4399142.510436	2.850714	-0.727380	2.756355	-24.595745	1543481461.226727
0.566071	-0.011092	-0.093056	14.577000	1.000000	14.357479	23.496000	470814.846992	4399142.553941	2.851139	-0.719584	2.758839	-24.595745	1543481461.242728
0.513851	0.027412	-0.091360	14.625000	1.000000	14.296330	23.646000	470814.841455	4399142.575712	2.851820	-0.716199	2.760423	-24.234043	1543481461.250729
0.512918	0.059156	-0.094419	14.625000	1.000000	14.235538	23.646000	470814.835947	4399142.597485	2.852756	-0.712884	2.762248	-24.234043	1543481461.258726
0.478497	0.080310	-0.012071	14.566500	1.000000	14.115266	23.812500	470814.825006	4399142.641092	2.855096	-0.706632	2.766269	-23.829786	1543481461.274725
0.461959	0.060625	0.033956	14.566500	1.000000	14.055688	23.812500	470814.819570	4399142.662926	2.856051	-0.703720	2.767996	-23.829786	1543481461.282727
0.442298	0.035535	0.051286	14.566500	1.000000	13.996522	23.812500	470814.814158	4399142.684766	2.856805	-0.700912	2.769487	-23.468084	1543481461.290727
0.386603	-0.064569	0.099146	14.550000	1.000000	13.879255	23.979000	470814.803400	4399142.728468	2.856882	-0.695697	2.770881	-23.468084	1543481461.306726
0.360750	-0.123598	0.061285	14.547000	1.000000	13.763161	24.112499	470814.792722	4399142.772192	2.856054	-0.690663	2.771287	-23.127659	1543481461.322728
0.381146	-0.126680	0.156752	14.547000	1.000000	13.705250	24.112499	470814.787413	4399142.794053	2.855513	-0.688025	2.771385	-23.127659	1543481461.330728
0.390380	-0.113105	0.102710	14.547000	1.000000	13.647822	24.112499	470814.782127	4399142.815914	2.855077	-0.685337	2.771603	-23.127659	1543481461.338728
0.382435	-0.020780	0.097110	14.574000	1.000000	13.590756	24.288000	470814.776862	4399142.837775	2.855381	-0.682884	2.772521	-22.404255	1543481461.346726
0.429358	0.043724	0.113472	14.574000	1.000000	13.477413	24.288000	470814.766390	4399142.881546	2.856920	-0.677578	2.775407	-22.404255	1543481461.362729
0.429061	0.045116	0.101656	14.568000	1.000000	13.421249	24.463499	470814.761187	4399142.903445	2.857749	-0.674883	2.776916	-22.042553	1543481461.370729
0.476882	0.016359	0.101126	14.568000	1.000000	13.365536	24.463499	470814.756007	4399142.925356	2.858348	-0.671761	2.778289	-22.042553	1543481461.378729
0.530401	-0.025247	0.126632	14.574000	1.000000	13.255340	24.663000	470814.745730	4399142.969206	2.858986	-0.664624	2.780661	-22.042553	1543481461.394729
0.524550	-0.039901	0.048756	14.574000	1.000000	13.200924	24.826500	470814.740635	4399142.991139	2.859135	-0.661019	2.781673	-21.553192	1543481461.402727
0.472155	-0.056265	0.095828	14.574000	1.000000	13.146847	24.826500	470814.735480	4399143.013084	2.859155	-0.657795	2.782458	-21.553192	1543481461.410725
0.423647	-0.062044	0.052389	14.574000	1.000000	13.093118	24.826500	470814.730348	4399143.035036	2.859129	-0.654934	2.783106	-21.553192	1543481461.418724
0.456347	-0.023340	0.107876	14.577000	1.000000	12.986296	25.007999	470814.720151	4399143.078974	2.859597	-0.648994	2.784978	-21.234043	1543481461.434727
0.460612	0.004940	0.058165	14.596500	1.000000	12.933259	25.375500	470814.715089	4399143.100952	2.860108	-0.645962	2.786208	-20.914894	1543481461.442727
0.449643	0.089023	0.008719	14.596500	1.000000	12.828464	25.375500	470814.705036	4399143.144944	2.862314	-0.640361	2.789764	-20.914894	1543481461.458727
0.421251	0.126602	0.053710	14.604000	1.000000	12.776450	25.549500	470814.700043	4399143.166958	2.863801	-0.637849	2.791864	-20.617022	1543481461.466725
0.402527	0.103768	-0.030357	14.604000	1.000000	12.673160	25.549500	470814.690109	4399143.211060	2.866746	-0.633119	2.795960	-20.617022	1543481461.482730
0.366463	0.056685	-0.021382	14.577000	1.000000	12.571344	25.691999	470814.680255	4399143.255188	2.868725	-0.628730	2.798979	-20.297873	1543481461.498724
0.369909	0.080448	0.020852	14.602500	1.000000	12.470827	25.822500	470814.670435	4399143.299709	2.870921	-0.624284	2.802223	-20.000000	1543481461.514727
0.413058	0.025380	-0.059141	14.602500	1.000000	12.420789	25.822500	470814.665909	4399143.321827	2.871122	-0.621266	2.803100	-20.000000	1543481461.522730
0.425822	0.025207	0.137356	14.578500	1.000000	12.371131	25.971001	470814.661042	4399143.344254	2.871799	-0.618538	2.804397	-19.702127	1543481461.530727
0.407805	0.077993	-0.026816	14.578500	1.000000	12.321767	25.971001	470814.656195	4399143.366699	2.872896	-0.616024	2.806074	-19.702127	1543481461.538726
0.394313	0.050670	0.036607	14.554500	1.000000	12.223452	26.116501	470814.646558	4399143.411634	2.874689	-0.611099	2.808985	-19.404255	1543481461.554727
0.374977	0.114243	-0.050563	14.554500	1.000000	12.174679	26.116501	470814.641769	4399143.434118	2.876078	-0.608895	2.810884	-19.404255	1543481461.562727
0.353310	0.138577	0.047210	14.545500	1.000000	12.126067	26.306999	470814.636996	4399143.456619	2.877664	-0.606910	2.812936	-19.106382	1543481461.570727
0.376904	0.135019	0.024550	14.598000	1.000000	12.077700	26.476500	470814.632239	4399143.479141	2.879221	-0.604729	2.814999	-18.787233	1543481461.578729
0.367485	0.140871	-0.028014	14.598000	1.000000	11.981873	26.476500	470814.622781	4399143.524220	2.882423	-0.600388	2.819202	-18.787233	1543481461.594727
0.344241	0.128064	-0.096541	14.598000	1.000000	11.934203	26.476500	470814.618077	4399143.546786	2.883924	-0.598434	2.821151	-18.787233	1543481461.602727
0.310511	0.113064	-0.009542	14.574000	1.000000	11.896778	26.652000	470814.612957	4399143.568016	2.879180	-0.602423	2.815451	-18.382978	1543481461.610727
0.311173	0.118108	-0.093296	14.574000	1.000000	11.849824	26.652000	470814.608014	4399143.590262	2.880596	-0.600709	2.817265	-18.382978	1543481461.618729
0.345127	0.139173	-0.164805	14.574000	1.000000	11.756587	26.823000	470814.598176	4399143.634778	2.883699	-0.596914	2.821243	-18.085106	1543481461.634726
0.343382	0.134162	-0.059046	14.574000	1.000000	11.710504	26.823000	470814.593279	4399143.657064	2.885243	-0.594973	2.823232	-18.085106	1543481461.642726
0.329899	0.099872	-0.013989	14.595000	1.000000	11.664811	27.090000	470814.588397	4399143.679368	2.886514	-0.593085	2.824927	-17.829786	1543481461.650727
0.335055	0.122136	-0.066495	14.595000	1.000000	11.619404	27.090000	470814.583530	4399143.701692	2.887962	-0.591186	2.826804	-17.829786	1543481461.658730
0.338027	0.191543	-0.005450	14.595000	1.000000	11.529176	27.090000	470814.573842	4399143.746375	2.891899	-0.587525	2.831588	-17.574469	1543481461.674730
0.371209	0.200258	0.052688	14.616000	1.000000	11.484733	27.280500	470814.569023	4399143.768738	2.893972	-0.585475	2.834130	-17.297873	1543481461.682727
